model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__strategy,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_mcc,split1_test_mcc,split2_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,split0_test_cohen_kappa,split1_test_cohen_kappa,split2_test_cohen_kappa,mean_test_cohen_kappa,std_test_cohen_kappa,rank_test_cohen_kappa,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss,split0_test_neg_brier_score,split1_test_neg_brier_score,split2_test_neg_brier_score,mean_test_neg_brier_score,std_test_neg_brier_score,rank_test_neg_brier_score,params_json,param_model__C,param_model__class_weight,param_model__l1_ratio,param_model__n_neighbors,param_model__p,param_model__weights,param_model__max_depth,param_model__min_samples_leaf,param_model__max_features,param_model__learning_rate,param_model__n_estimators,param_model__subsample,param_model__l2_regularization,param_model__max_iter,param_model__max_leaf_nodes,param_model__colsample_bytree,param_model__scale_pos_weight
decision_tree,0.002892653147379557,0.0009343646996278037,0.010220607121785482,0.001393198449605017,,"{'model__class_weight': 'balanced', 'model__max_depth': 2, 'model__min_samples_leaf': 1}",0.7291666666666666,0.6476190476190476,0.8072916666666666,0.7280257936507937,0.06519106539912901,1,0.4797979797979798,0.4538239538239538,0.5454545454545454,0.493025493025493,0.03855962188854285,3,0.7727272727272727,0.7272727272727273,0.7727272727272727,0.7575757575757575,0.021427478217774146,1,0.6354166666666666,0.6095238095238096,0.6354166666666666,0.6267857142857142,0.01220600991333917,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.31746031746031744,0.022447834323382456,3,0.4444444444444444,0.4,0.4444444444444444,0.4296296296296296,0.020951312035156943,1,0.35147974578331886,0.29730058149296784,0.35147974578331886,0.3334200243532018,0.025540302979151497,1,0.32098765432098764,0.2584269662921349,0.32098765432098764,0.3001340916447034,0.02949139116059855,1,-0.5484499923410328,-0.673017410036429,-0.44797799545748906,-0.556481799278317,0.09204733192047215,1,-0.1702683914928436,-0.21537408881861425,-0.1455333349215886,-0.17705860507768215,0.028913814191167293,1,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 2, ""model__min_samples_leaf"": 1}",,balanced,,,,,2,1.0,,,,,,,,,
decision_tree,0.002980391184488932,0.001689646933996463,0.01533182462056478,0.0007783560113117033,,"{'model__class_weight': 'balanced', 'model__max_depth': 2, 'model__min_samples_leaf': 5}",0.7291666666666666,0.6476190476190476,0.8072916666666666,0.7280257936507937,0.06519106539912901,1,0.4797979797979798,0.4538239538239538,0.5454545454545454,0.493025493025493,0.03855962188854285,3,0.7727272727272727,0.7272727272727273,0.7727272727272727,0.7575757575757575,0.021427478217774146,1,0.6354166666666666,0.6095238095238096,0.6354166666666666,0.6267857142857142,0.01220600991333917,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.31746031746031744,0.022447834323382456,3,0.4444444444444444,0.4,0.4444444444444444,0.4296296296296296,0.020951312035156943,1,0.35147974578331886,0.29730058149296784,0.35147974578331886,0.3334200243532018,0.025540302979151497,1,0.32098765432098764,0.2584269662921349,0.32098765432098764,0.3001340916447034,0.02949139116059855,1,-0.5484499923410328,-0.673017410036429,-0.44797799545748906,-0.556481799278317,0.09204733192047215,1,-0.1702683914928436,-0.21537408881861425,-0.1455333349215886,-0.17705860507768215,0.028913814191167293,1,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 2, ""model__min_samples_leaf"": 5}",,balanced,,,,,2,5.0,,,,,,,,,
decision_tree,0.0038063526153564453,0.0014068324727544348,0.014120260874430338,0.006102396825026632,,"{'model__class_weight': 'balanced', 'model__max_depth': 2, 'model__min_samples_leaf': 10}",0.7291666666666666,0.6476190476190476,0.8072916666666666,0.7280257936507937,0.06519106539912901,1,0.4797979797979798,0.4538239538239538,0.5454545454545454,0.493025493025493,0.03855962188854285,3,0.7727272727272727,0.7272727272727273,0.7727272727272727,0.7575757575757575,0.021427478217774146,1,0.6354166666666666,0.6095238095238096,0.6354166666666666,0.6267857142857142,0.01220600991333917,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.31746031746031744,0.022447834323382456,3,0.4444444444444444,0.4,0.4444444444444444,0.4296296296296296,0.020951312035156943,1,0.35147974578331886,0.29730058149296784,0.35147974578331886,0.3334200243532018,0.025540302979151497,1,0.32098765432098764,0.2584269662921349,0.32098765432098764,0.3001340916447034,0.02949139116059855,1,-0.5493730826207208,-0.673017410036429,-0.44797799545748906,-0.5567894960382129,0.09202150806375782,3,-0.1705839463579743,-0.21537408881861425,-0.1455333349215886,-0.17716379003272573,0.028889484630390466,3,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 2, ""model__min_samples_leaf"": 10}",,balanced,,,,,2,10.0,,,,,,,,,
decision_tree,0.003587643305460612,0.0010964154298212679,0.01858043670654297,0.004533828044168002,,"{'model__class_weight': 'balanced', 'model__max_depth': 4, 'model__min_samples_leaf': 1}",0.671875,0.4619047619047619,0.6614583333333333,0.5984126984126984,0.09661931926673958,15,0.393948643948644,0.29882498453927026,0.4637085137085137,0.3854940473988093,0.06757837277286052,17,0.6363636363636364,0.5,0.7272727272727273,0.6212121212121212,0.09340021216619662,20,0.5416666666666666,0.40476190476190477,0.5520833333333334,0.4995039682539682,0.06712759334363058,19,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.13608276348795434,14,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.21428571428571427,0.08473871628596279,13,0.3333333333333333,0.15384615384615385,0.25,0.24572649572649574,0.07333761667406202,15,0.08333333333333333,-0.19920476822239894,0.1613743060919757,0.015167623734303365,0.15489618067640723,18,0.08333333333333326,-0.19801980198019797,0.1315789473684209,0.005630826240518731,0.1453434864941783,18,-2.2483604084518523,-7.129095798166716,-2.125721257033146,-3.8343924878839046,2.3302449824652287,12,-0.2617607914881092,-0.3906447225602477,-0.19256878452856138,-0.2816580995256394,0.08207901257178306,17,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 4, ""model__min_samples_leaf"": 1}",,balanced,,,,,4,1.0,,,,,,,,,
decision_tree,0.0036548773447672525,0.0011013506603171621,0.013544082641601562,0.004894930256780262,,"{'model__class_weight': 'balanced', 'model__max_depth': 4, 'model__min_samples_leaf': 5}",0.6666666666666667,0.5571428571428572,0.8229166666666667,0.6822420634920636,0.10905923221473424,9,0.404978354978355,0.3661255411255411,0.5662878787878788,0.4457972582972583,0.08666363137914852,9,0.6818181818181818,0.5454545454545454,0.7727272727272727,0.6666666666666666,0.09340021216619662,14,0.5729166666666666,0.47619047619047616,0.6354166666666666,0.5615079365079364,0.06550248990822696,9,0.4,0.2857142857142857,0.6666666666666666,0.4507936507936508,0.15961657257113057,8,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.31746031746031744,0.022447834323382456,3,0.36363636363636365,0.2857142857142857,0.4444444444444444,0.3645983645983646,0.06480488616873224,5,0.15498260496951669,-0.047619047619047616,0.35147974578331886,0.15294776771126264,0.1629377532388916,9,0.15384615384615397,-0.04761904761904767,0.32098765432098764,0.14240492018269799,0.15070036839057796,9,-2.2223425476284193,-5.505111095278502,-0.5016852023241847,-2.743046281743702,2.075558872627262,10,-0.24627993781180624,-0.34696240812865786,-0.14881785211847146,-0.2473533993529785,0.08089573746034154,10,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 4, ""model__min_samples_leaf"": 5}",,balanced,,,,,4,5.0,,,,,,,,,
decision_tree,0.0034119288126627603,0.0008736356941883987,0.013488292694091797,0.0020271617980760228,,"{'model__class_weight': 'balanced', 'model__max_depth': 4, 'model__min_samples_leaf': 10}",0.6822916666666667,0.5238095238095238,0.8177083333333334,0.6746031746031748,0.12010679204368059,10,0.4123857623857624,0.32326839826839826,0.5662878787878788,0.4339806798140131,0.10038051710712018,10,0.6818181818181818,0.5454545454545454,0.7727272727272727,0.6666666666666666,0.09340021216619662,14,0.5729166666666666,0.47619047619047616,0.6354166666666666,0.5615079365079364,0.06550248990822696,9,0.4,0.2857142857142857,0.6666666666666666,0.4507936507936508,0.15961657257113057,8,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.31746031746031744,0.022447834323382456,3,0.36363636363636365,0.2857142857142857,0.4444444444444444,0.3645983645983646,0.06480488616873224,5,0.15498260496951669,-0.047619047619047616,0.35147974578331886,0.15294776771126264,0.1629377532388916,9,0.15384615384615397,-0.04761904761904767,0.32098765432098764,0.14240492018269799,0.15070036839057796,9,-2.229084311125861,-5.517321183033916,-0.522274325218065,-2.756226606459281,2.073006275531752,11,-0.24462944302694484,-0.3476580654267067,-0.15372360644524866,-0.2486703716329667,0.07922495576145575,11,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 4, ""model__min_samples_leaf"": 10}",,balanced,,,,,4,10.0,,,,,,,,,
decision_tree,0.0033966700236002603,0.0008563736569124811,0.01163339614868164,0.002523464958262342,,"{'model__class_weight': 'balanced', 'model__max_depth': 6, 'model__min_samples_leaf': 1}",0.5,0.5000000000000001,0.625,0.5416666666666666,0.05892556509887893,21,0.2673160173160173,0.31158008658008657,0.38636363636363635,0.32175324675324674,0.04913046435195674,22,0.5909090909090909,0.5,0.6818181818181818,0.5909090909090908,0.07422696190252052,24,0.5104166666666666,0.36666666666666664,0.5729166666666666,0.4833333333333332,0.08635159073359461,23,0.2857142857142857,0.0,0.4,0.22857142857142856,0.1682240165014828,19,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,0.15713484026367722,11,0.3076923076923077,0.0,0.36363636363636365,0.22377622377622378,0.15987345640542888,17,0.019920476822239894,-0.32203059435976533,0.15498260496951669,-0.04904250418933625,0.20075244730113354,23,0.01980198019801982,-0.30107526881720426,0.15384615384615397,-0.04247571159101016,0.19087038948012253,23,-11.748440701019963,-11.832615476415581,-5.279166492990866,-9.62007422347547,3.0696776477494585,22,-0.4026225053683214,-0.43603265860305124,-0.2593908568868565,-0.36601534028607635,0.07661873108626863,23,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 6, ""model__min_samples_leaf"": 1}",,balanced,,,,,6,1.0,,,,,,,,,
decision_tree,0.003965298334757487,0.0011797982136749275,0.026249408721923828,0.009811878055650309,,"{'model__class_weight': 'balanced', 'model__max_depth': 6, 'model__min_samples_leaf': 5}",0.5364583333333333,0.49047619047619045,0.703125,0.5766865079365079,0.09135501654498232,17,0.32525252525252524,0.3119202226345083,0.43614718614718606,0.35777331134473983,0.055685340751624075,20,0.6818181818181818,0.5,0.7272727272727273,0.6363636363636364,0.09819304088496758,19,0.5729166666666666,0.40476190476190477,0.65625,0.5446428571428571,0.10459802974678127,12,0.4,0.16666666666666666,0.5,0.35555555555555557,0.1396645009997393,13,0.3333333333333333,0.14285714285714285,0.5,0.3253968253968254,0.145910923101986,2,0.36363636363636365,0.15384615384615385,0.5,0.33916083916083917,0.14237253896155477,7,0.15498260496951669,-0.19920476822239894,0.3125,0.08942594558237259,0.21398395445747215,11,0.15384615384615397,-0.19801980198019797,0.3125,0.08944211728865199,0.21333624007991106,12,-6.885638111315303,-11.705611768852874,-5.161084817404871,-7.917444899191016,2.7696181674480114,20,-0.2855898293043076,-0.4086934768435336,-0.2258572713306651,-0.3067135258261688,0.07612239016937017,20,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 6, ""model__min_samples_leaf"": 5}",,balanced,,,,,6,5.0,,,,,,,,,
decision_tree,0.008315324783325195,0.004341837058616407,0.023769934972127277,0.007861956821108467,,"{'model__class_weight': 'balanced', 'model__max_depth': 6, 'model__min_samples_leaf': 10}",0.5572916666666666,0.45714285714285713,0.6927083333333334,0.5690476190476191,0.09652780326758666,20,0.41414141414141414,0.29882498453927026,0.41948051948051945,0.3774823060537346,0.05566181924400171,18,0.6363636363636364,0.5,0.7272727272727273,0.6212121212121212,0.09340021216619662,20,0.4895833333333333,0.40476190476190477,0.65625,0.5168650793650794,0.10446621706410429,15,0.25,0.16666666666666666,0.5,0.3055555555555555,0.14163943093313291,15,0.16666666666666666,0.14285714285714285,0.5,0.2698412698412698,0.1630368141601122,8,0.2,0.15384615384615385,0.5,0.28461538461538466,0.1534610564866154,12,-0.024056261216234408,-0.19920476822239894,0.3125,0.02974632352045555,0.2123385363810132,15,-0.023255813953488413,-0.19801980198019797,0.3125,0.030408128022104536,0.21184503936406757,16,-5.361632719443217,-7.129343231376558,-5.137615768326811,-5.8761972397155295,0.8908150035815334,16,-0.3005027242499895,-0.3936121506807654,-0.21719790645461493,-0.3037709271284566,0.07205788068866158,18,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 6, ""model__min_samples_leaf"": 10}",,balanced,,,,,6,10.0,,,,,,,,,
decision_tree,0.005502065022786458,0.0012874096155971893,0.018382151921590168,0.004998050817985385,,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_leaf': 1}",0.5208333333333334,0.3666666666666667,0.48958333333333337,0.4590277777777778,0.06654357849940273,24,0.2828282828282828,0.3181818181818182,0.2689393939393939,0.28998316498316495,0.02072998376435144,24,0.6818181818181818,0.5,0.6363636363636364,0.606060606060606,0.07725787141807249,23,0.5208333333333334,0.36666666666666664,0.4895833333333333,0.45902777777777776,0.06654357849940275,24,0.3333333333333333,0.0,0.25,0.19444444444444442,0.1416394309331329,21,0.16666666666666666,0.0,0.16666666666666666,0.1111111111111111,0.07856742013183861,19,0.2222222222222222,0.0,0.2,0.14074074074074075,0.09993138935727437,21,0.05407380704358752,-0.32203059435976533,-0.024056261216234408,-0.09733768284413741,0.16205195721454782,24,0.04938271604938271,-0.30107526881720426,-0.023255813953488413,-0.09164945557376998,0.15102641590077293,24,-11.468435169264547,-18.021826694558573,-13.106783050588053,-14.19901497147039,2.7846559389739856,24,-0.3181818181818182,-0.5,-0.36363636363636365,-0.39393939393939387,0.0772578714180725,24,"{""model__class_weight"": ""balanced"", ""model__max_depth"": null, ""model__min_samples_leaf"": 1}",,balanced,,,,,,1.0,,,,,,,,,
decision_tree,0.005677858988444011,0.002039168943127509,0.014534870783487955,0.0030637676776127222,,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_leaf': 5}",0.49999999999999994,0.4761904761904762,0.7395833333333333,0.5719246031746031,0.11895043983339582,18,0.3207070707070707,0.31060606060606055,0.4686868686868686,0.36666666666666664,0.07225694345619339,19,0.6363636363636364,0.5454545454545454,0.8181818181818182,0.6666666666666666,0.11338355717496797,14,0.4895833333333333,0.47619047619047616,0.7708333333333333,0.5788690476190476,0.1358493219169905,5,0.25,0.2857142857142857,0.6666666666666666,0.40079365079365076,0.18856514873836067,10,0.16666666666666666,0.2857142857142857,0.6666666666666666,0.373015873015873,0.21325442607213335,1,0.2,0.2857142857142857,0.6666666666666666,0.3841269841269841,0.20282708374556555,4,-0.024056261216234408,-0.047619047619047616,0.5416666666666666,0.15666378594379485,0.27240804546298863,8,-0.023255813953488413,-0.04761904761904767,0.5416666666666666,0.15693060169804351,0.2722312393956237,8,-8.459152144182317,-13.22300615631268,-5.07358433439858,-8.91858087829786,3.3428107015076085,21,-0.31398732515808714,-0.40812154871767387,-0.19061944731982122,-0.30424277373186076,0.08906180715283898,19,"{""model__class_weight"": ""balanced"", ""model__max_depth"": null, ""model__min_samples_leaf"": 5}",,balanced,,,,,,5.0,,,,,,,,,
decision_tree,0.005761384963989258,0.0002541086497223377,0.017455259958902996,0.002306232050395565,,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_leaf': 10}",0.5104166666666666,0.4857142857142858,0.625,0.5403769841269842,0.060681370110672664,22,0.39610389610389607,0.3047773654916512,0.3696969696969697,0.35685941043083896,0.0383730460466796,21,0.6363636363636364,0.5,0.7272727272727273,0.6212121212121212,0.09340021216619662,20,0.4895833333333333,0.40476190476190477,0.65625,0.5168650793650794,0.10446621706410429,15,0.25,0.16666666666666666,0.5,0.3055555555555555,0.14163943093313291,15,0.16666666666666666,0.14285714285714285,0.5,0.2698412698412698,0.1630368141601122,8,0.2,0.15384615384615385,0.5,0.28461538461538466,0.1534610564866154,12,-0.024056261216234408,-0.19920476822239894,0.3125,0.02974632352045555,0.2123385363810132,15,-0.023255813953488413,-0.19801980198019797,0.3125,0.030408128022104536,0.21184503936406757,16,-6.925736359866818,-7.116048765707683,-6.757080021846423,-6.932955049140308,0.14663724373080947,18,-0.31825452047161146,-0.39068909905232696,-0.2550888078517341,-0.3213441424585575,0.0554016790746638,21,"{""model__class_weight"": ""balanced"", ""model__max_depth"": null, ""model__min_samples_leaf"": 10}",,balanced,,,,,,10.0,,,,,,,,,
random_forest,0.37579838434855145,0.017128259251570972,0.04645458857218424,0.008857399622052217,,"{'model__class_weight': None, 'model__max_depth': 4, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1}",0.7395833333333333,0.638095238095238,0.71875,0.6988095238095239,0.0437658566448884,16,0.5707163207163207,0.4681208515794981,0.4722222222222222,0.5036864648393471,0.04742683132611152,12,0.7272727272727273,0.6818181818181818,0.7272727272727273,0.7121212121212123,0.0214274782177742,2,0.5520833333333334,0.5380952380952381,0.5520833333333334,0.547420634920635,0.0065940513324936265,16,0.5,0.5,0.5,0.5,0.0,2,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.15873015873015872,0.011223917161691228,18,0.25,0.2222222222222222,0.25,0.24074074074074073,0.013094570021973107,16,0.1613743060919757,0.12344267996967354,0.1613743060919757,0.14873043071787498,0.01788114003500843,9,0.1315789473684209,0.09411764705882342,0.1315789473684209,0.11909184726522175,0.01765942632065473,14,-0.5882277380383317,-0.7767110019371333,-0.6018436660252093,-0.655594135333558,0.0858227627366894,5,-0.18883096986434147,-0.243403726731887,-0.19775116159769004,-0.2099952860646395,0.02390237625568739,2,"{""model__class_weight"": null, ""model__max_depth"": 4, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1}",,,,,,,4,1.0,sqrt,,,,,,,,
random_forest,0.3811122576395671,0.012475188902374465,0.05712993939717611,0.01055942749124402,,"{'model__class_weight': None, 'model__max_depth': 4, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 5}",0.75,0.6476190476190475,0.7604166666666667,0.719345238095238,0.05089604789032372,5,0.576058201058201,0.4726996061582528,0.5003306878306878,0.5163628316823806,0.04369227248445602,4,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727272,1.1102230246251565e-16,1,0.5520833333333334,0.6095238095238096,0.5520833333333334,0.5712301587301588,0.0270777001525801,6,0.5,0.6666666666666666,0.5,0.5555555555555555,0.0785674201318386,1,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.2063492063492063,0.05611958580845615,12,0.25,0.4,0.25,0.3,0.07071067811865477,11,0.1613743060919757,0.29730058149296784,0.1613743060919757,0.2066830645589731,0.0640762607183145,1,0.1315789473684209,0.2584269662921349,0.1315789473684209,0.17386162034299224,0.05979672957402512,4,-0.5934291959597199,-0.7848554994778566,-0.587613339839717,-0.6552993450924312,0.09164079841045067,4,-0.19095069719817753,-0.24466296124255174,-0.19493806178396175,-0.2101839067415637,0.024434656651930137,3,"{""model__class_weight"": null, ""model__max_depth"": 4, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5}",,,,,,,4,5.0,sqrt,,,,,,,,
random_forest,0.47497304280598956,0.03959975283141933,0.03546269734700521,0.007332007311635513,,"{'model__class_weight': None, 'model__max_depth': 4, 'model__max_features': 0.75, 'model__min_samples_leaf': 1}",0.7604166666666667,0.638095238095238,0.78125,0.7265873015873016,0.0631487182253501,3,0.5972222222222222,0.47006802721088436,0.5396825396825397,0.535657596371882,0.051988443932190924,1,0.7272727272727273,0.6818181818181818,0.7272727272727273,0.7121212121212123,0.0214274782177742,2,0.5520833333333334,0.5380952380952381,0.5520833333333334,0.547420634920635,0.0065940513324936265,16,0.5,0.5,0.5,0.5,0.0,2,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.15873015873015872,0.011223917161691228,18,0.25,0.2222222222222222,0.25,0.24074074074074073,0.013094570021973107,16,0.1613743060919757,0.12344267996967354,0.1613743060919757,0.14873043071787498,0.01788114003500843,9,0.1315789473684209,0.09411764705882342,0.1315789473684209,0.11909184726522175,0.01765942632065473,14,-0.6276123009716839,-0.8445883837082007,-0.609676794651111,-0.6939591597769986,0.10676233082047559,11,-0.19212022728840242,-0.25224551841116255,-0.2008440676376516,-0.2150699377790722,0.026527271427841774,7,"{""model__class_weight"": null, ""model__max_depth"": 4, ""model__max_features"": 0.75, ""model__min_samples_leaf"": 1}",,,,,,,4,1.0,0.75,,,,,,,,
random_forest,0.4146119753519694,0.005567348533802933,0.03433871269226074,0.00656581011418382,,"{'model__class_weight': None, 'model__max_depth': 4, 'model__max_features': 0.75, 'model__min_samples_leaf': 5}",0.7291666666666666,0.6857142857142857,0.7708333333333334,0.7285714285714286,0.03475225458571901,1,0.5429385429385429,0.4938052143934496,0.5119047619047619,0.5162161730789182,0.020288949261679384,5,0.7272727272727273,0.6818181818181818,0.7272727272727273,0.7121212121212123,0.0214274782177742,2,0.5520833333333334,0.5761904761904761,0.5520833333333334,0.5601190476190476,0.01136421612621233,10,0.5,0.5,0.5,0.5,0.0,2,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.2063492063492063,0.05611958580845615,12,0.25,0.36363636363636365,0.25,0.2878787878787879,0.05356869554443542,12,0.1613743060919757,0.18401748249129446,0.1613743060919757,0.16892203155841526,0.01067409571970766,5,0.1315789473684209,0.17204301075268824,0.1315789473684209,0.14506696849651002,0.019074942408918473,8,-0.6276601658982698,-0.8190130077875589,-0.5974174808314117,-0.6813635515057467,0.09811280789996167,9,-0.19350608544766398,-0.24995241171322694,-0.1988487775239606,-0.2141024248949505,0.025443430793408814,6,"{""model__class_weight"": null, ""model__max_depth"": 4, ""model__max_features"": 0.75, ""model__min_samples_leaf"": 5}",,,,,,,4,5.0,0.75,,,,,,,,
random_forest,0.33713269233703613,0.005852911170121776,0.03838698069254557,0.0064849047367533125,,"{'model__class_weight': None, 'model__max_depth': 8, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1}",0.7604166666666667,0.6285714285714286,0.7083333333333334,0.6991071428571428,0.05421951459960225,15,0.5742063492063492,0.46403921892643696,0.5433723196881092,0.5272059626069651,0.046405549053851164,2,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.0,16,0.5208333333333334,0.5380952380952381,0.5208333333333334,0.5265873015873016,0.008137339942226113,21,0.3333333333333333,0.5,0.3333333333333333,0.38888888888888884,0.07856742013183862,20,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.15873015873015872,0.011223917161691228,18,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,21,0.05407380704358752,0.12344267996967354,0.05407380704358752,0.07719676468561619,0.03270080029953555,20,0.04938271604938271,0.09411764705882342,0.04938271604938271,0.06429435971919628,0.021088248715125258,21,-0.612674499972924,-0.875186132284313,-0.7121482642611795,-0.7333362988394722,0.10821210308668701,17,-0.19553331879498323,-0.2554651707346399,-0.2038145426022968,-0.21827101071064,0.026516646618742354,12,"{""model__class_weight"": null, ""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1}",,,,,,,8,1.0,sqrt,,,,,,,,
random_forest,0.31827441851298016,0.006665827324650276,0.04133137067159017,0.0032880316837586828,,"{'model__class_weight': None, 'model__max_depth': 8, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 5}",0.71875,0.638095238095238,0.7291666666666666,0.6953373015873016,0.04069903447448668,17,0.5355311355311355,0.44617346938775504,0.47549019607843135,0.4857316003324406,0.0371919605602115,20,0.7272727272727273,0.6818181818181818,0.6818181818181818,0.6969696969696969,0.0214274782177742,5,0.5520833333333334,0.5380952380952381,0.5208333333333334,0.5370039682539683,0.012781073961130934,18,0.5,0.5,0.3333333333333333,0.4444444444444444,0.07856742013183862,8,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.15873015873015872,0.011223917161691228,18,0.25,0.2222222222222222,0.2222222222222222,0.23148148148148148,0.013094570021973107,18,0.1613743060919757,0.12344267996967354,0.05407380704358752,0.11296359770174558,0.0444275263614184,18,0.1315789473684209,0.09411764705882342,0.04938271604938271,0.09169310349220901,0.03360023729472772,18,-0.6336078830030111,-0.8262768460596255,-0.6324158314072582,-0.6974335201566316,0.09110728920366565,12,-0.19871958720670968,-0.25032345013622126,-0.19920694093639496,-0.21608332609310862,0.024212241384339233,9,"{""model__class_weight"": null, ""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5}",,,,,,,8,5.0,sqrt,,,,,,,,
random_forest,0.522418737411499,0.010026860776188218,0.0374302864074707,0.002787790537037351,,"{'model__class_weight': None, 'model__max_depth': 8, 'model__max_features': 0.75, 'model__min_samples_leaf': 1}",0.6770833333333333,0.6571428571428571,0.6875000000000001,0.6739087301587302,0.012594909278471643,24,0.515079365079365,0.44692351299494154,0.4595238095238095,0.473842229199372,0.029609321728611134,23,0.7272727272727273,0.5909090909090909,0.6818181818181818,0.6666666666666666,0.05669177858748395,22,0.5520833333333334,0.43333333333333335,0.5208333333333334,0.5020833333333333,0.05025974200756176,24,0.5,0.0,0.3333333333333333,0.27777777777777773,0.20786985482077452,22,0.16666666666666666,0.0,0.16666666666666666,0.1111111111111111,0.07856742013183861,24,0.25,0.0,0.2222222222222222,0.1574074074074074,0.11188005531106085,24,0.1613743060919757,-0.2160246899469287,0.05407380704358752,-0.00019219227045515902,0.15877888097174006,23,0.1315789473684209,-0.16470588235294126,0.04938271604938271,0.005418593688287454,0.12488877217212165,24,-0.702874866186177,-0.9541391601834874,-0.7475719700582805,-0.8015286654759817,0.10944383672243538,21,-0.2069338536428366,-0.26512187010986726,-0.21634954749643828,-0.22946842374971407,0.0255021567807304,22,"{""model__class_weight"": null, ""model__max_depth"": 8, ""model__max_features"": 0.75, ""model__min_samples_leaf"": 1}",,,,,,,8,1.0,0.75,,,,,,,,
