threshold,roc_auc,pr_auc,accuracy,balanced_accuracy,precision,recall,f1,mcc,cohen_kappa,log_loss,brier_score,tn,fp,fn,tp,distance_from_0_5
0.38999999999999996,0.73625,0.4737409698395573,0.7727272727272727,0.595,0.5714285714285714,0.25,0.34782608695652173,0.26443782024290396,0.2349304482225657,0.5894334504689335,0.1834078291302661,47,3,12,4,0.11000000000000004
0.39499999999999996,0.73625,0.4737409698395573,0.7727272727272727,0.595,0.5714285714285714,0.25,0.34782608695652173,0.26443782024290396,0.2349304482225657,0.5894334504689335,0.1834078291302661,47,3,12,4,0.10500000000000004
0.3999999999999999,0.73625,0.4737409698395573,0.7727272727272727,0.595,0.5714285714285714,0.25,0.34782608695652173,0.26443782024290396,0.2349304482225657,0.5894334504689335,0.1834078291302661,47,3,12,4,0.10000000000000009
0.4049999999999999,0.73625,0.4737409698395573,0.7727272727272727,0.595,0.5714285714285714,0.25,0.34782608695652173,0.26443782024290396,0.2349304482225657,0.5894334504689335,0.1834078291302661,47,3,12,4,0.09500000000000008
0.4099999999999999,0.73625,0.4737409698395573,0.7727272727272727,0.595,0.5714285714285714,0.25,0.34782608695652173,0.26443782024290396,0.2349304482225657,0.5894334504689335,0.1834078291302661,47,3,12,4,0.09000000000000008
0.4149999999999999,0.73625,0.4737409698395573,0.7727272727272727,0.595,0.5714285714285714,0.25,0.34782608695652173,0.26443782024290396,0.2349304482225657,0.5894334504689335,0.1834078291302661,47,3,12,4,0.08500000000000008
0.41999999999999993,0.73625,0.4737409698395573,0.7727272727272727,0.595,0.5714285714285714,0.25,0.34782608695652173,0.26443782024290396,0.2349304482225657,0.5894334504689335,0.1834078291302661,47,3,12,4,0.08000000000000007
0.42499999999999993,0.73625,0.4737409698395573,0.7727272727272727,0.595,0.5714285714285714,0.25,0.34782608695652173,0.26443782024290396,0.2349304482225657,0.5894334504689335,0.1834078291302661,47,3,12,4,0.07500000000000007
0.42999999999999994,0.73625,0.4737409698395573,0.7727272727272727,0.595,0.5714285714285714,0.25,0.34782608695652173,0.26443782024290396,0.2349304482225657,0.5894334504689335,0.1834078291302661,47,3,12,4,0.07000000000000006
0.43499999999999994,0.73625,0.4737409698395573,0.7727272727272727,0.595,0.5714285714285714,0.25,0.34782608695652173,0.26443782024290396,0.2349304482225657,0.5894334504689335,0.1834078291302661,47,3,12,4,0.06500000000000006
0.43999999999999995,0.73625,0.4737409698395573,0.7727272727272727,0.595,0.5714285714285714,0.25,0.34782608695652173,0.26443782024290396,0.2349304482225657,0.5894334504689335,0.1834078291302661,47,3,12,4,0.06000000000000005
0.44499999999999995,0.73625,0.4737409698395573,0.7727272727272727,0.595,0.5714285714285714,0.25,0.34782608695652173,0.26443782024290396,0.2349304482225657,0.5894334504689335,0.1834078291302661,47,3,12,4,0.05500000000000005
0.4499999999999999,0.73625,0.4737409698395573,0.7727272727272727,0.595,0.5714285714285714,0.25,0.34782608695652173,0.26443782024290396,0.2349304482225657,0.5894334504689335,0.1834078291302661,47,3,12,4,0.0500000000000001
0.4549999999999999,0.73625,0.4737409698395573,0.7727272727272727,0.595,0.5714285714285714,0.25,0.34782608695652173,0.26443782024290396,0.2349304482225657,0.5894334504689335,0.1834078291302661,47,3,12,4,0.045000000000000095
0.4599999999999999,0.73625,0.4737409698395573,0.7727272727272727,0.595,0.5714285714285714,0.25,0.34782608695652173,0.26443782024290396,0.2349304482225657,0.5894334504689335,0.1834078291302661,47,3,12,4,0.04000000000000009
0.4618622026838926,0.73625,0.4737409698395573,0.7727272727272727,0.595,0.5714285714285714,0.25,0.34782608695652173,0.26443782024290396,0.2349304482225657,0.5894334504689335,0.1834078291302661,47,3,12,4,0.03813779731610739
0.46373703464488925,0.73625,0.4737409698395573,0.7575757575757576,0.56375,0.5,0.1875,0.2727272727272727,0.19006577808748212,0.16190476190476188,0.5894334504689335,0.1834078291302661,47,3,13,3,0.036262965355110754
0.46493250963579347,0.73625,0.4737409698395573,0.7424242424242424,0.5325,0.4,0.125,0.19047619047619047,0.10527092292325908,0.08482871125611735,0.5894334504689335,0.1834078291302661,47,3,14,2,0.03506749036420653
0.4649999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5425,0.5,0.125,0.2,0.15266450672275866,0.11409395973154368,0.5894334504689335,0.1834078291302661,48,2,14,2,0.03500000000000009
0.4699999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5425,0.5,0.125,0.2,0.15266450672275866,0.11409395973154368,0.5894334504689335,0.1834078291302661,48,2,14,2,0.030000000000000082
0.4749999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5425,0.5,0.125,0.2,0.15266450672275866,0.11409395973154368,0.5894334504689335,0.1834078291302661,48,2,14,2,0.025000000000000078
0.4799999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5425,0.5,0.125,0.2,0.15266450672275866,0.11409395973154368,0.5894334504689335,0.1834078291302661,48,2,14,2,0.020000000000000073
0.4818385921217211,0.73625,0.4737409698395573,0.7575757575757576,0.5425,0.5,0.125,0.2,0.15266450672275866,0.11409395973154368,0.5894334504689335,0.1834078291302661,48,2,14,2,0.018161407878278912
0.48499999999999993,0.73625,0.4737409698395573,0.7727272727272727,0.5525,0.6666666666666666,0.125,0.21052631578947367,0.21602468994692867,0.14507772020725396,0.5894334504689335,0.1834078291302661,49,1,14,2,0.015000000000000069
0.48999999999999994,0.73625,0.4737409698395573,0.7727272727272727,0.5525,0.6666666666666666,0.125,0.21052631578947367,0.21602468994692867,0.14507772020725396,0.5894334504689335,0.1834078291302661,49,1,14,2,0.010000000000000064
0.49499999999999994,0.73625,0.4737409698395573,0.7727272727272727,0.5525,0.6666666666666666,0.125,0.21052631578947367,0.21602468994692867,0.14507772020725396,0.5894334504689335,0.1834078291302661,49,1,14,2,0.00500000000000006
0.49850068899380723,0.73625,0.4737409698395573,0.7727272727272727,0.5525,0.6666666666666666,0.125,0.21052631578947367,0.21602468994692867,0.14507772020725396,0.5894334504689335,0.1834078291302661,49,1,14,2,0.0014993110061927717
0.49999999999999994,0.73625,0.4737409698395573,0.7575757575757576,0.52125,0.5,0.0625,0.1111111111111111,0.10625,0.06049822064056942,0.5894334504689335,0.1834078291302661,49,1,15,1,5.551115123125783e-17
0.5049999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.52125,0.5,0.0625,0.1111111111111111,0.10625,0.06049822064056942,0.5894334504689335,0.1834078291302661,49,1,15,1,0.004999999999999893
0.5099999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.52125,0.5,0.0625,0.1111111111111111,0.10625,0.06049822064056942,0.5894334504689335,0.1834078291302661,49,1,15,1,0.009999999999999898
0.5149999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.52125,0.5,0.0625,0.1111111111111111,0.10625,0.06049822064056942,0.5894334504689335,0.1834078291302661,49,1,15,1,0.014999999999999902
0.5193690340863782,0.73625,0.4737409698395573,0.7575757575757576,0.52125,0.5,0.0625,0.1111111111111111,0.10625,0.06049822064056942,0.5894334504689335,0.1834078291302661,49,1,15,1,0.019369034086378245
0.5199999999999999,0.73625,0.4737409698395573,0.7727272727272727,0.53125,1.0,0.0625,0.11764705882352941,0.2192645048267573,0.09174311926605505,0.5894334504689335,0.1834078291302661,50,0,15,1,0.019999999999999907
0.5249999999999999,0.73625,0.4737409698395573,0.7727272727272727,0.53125,1.0,0.0625,0.11764705882352941,0.2192645048267573,0.09174311926605505,0.5894334504689335,0.1834078291302661,50,0,15,1,0.02499999999999991
0.5299999999999999,0.73625,0.4737409698395573,0.7727272727272727,0.53125,1.0,0.0625,0.11764705882352941,0.2192645048267573,0.09174311926605505,0.5894334504689335,0.1834078291302661,50,0,15,1,0.029999999999999916
0.5349999999999999,0.73625,0.4737409698395573,0.7727272727272727,0.53125,1.0,0.0625,0.11764705882352941,0.2192645048267573,0.09174311926605505,0.5894334504689335,0.1834078291302661,50,0,15,1,0.03499999999999992
0.5399999999999999,0.73625,0.4737409698395573,0.7727272727272727,0.53125,1.0,0.0625,0.11764705882352941,0.2192645048267573,0.09174311926605505,0.5894334504689335,0.1834078291302661,50,0,15,1,0.039999999999999925
0.5449999999999999,0.73625,0.4737409698395573,0.7727272727272727,0.53125,1.0,0.0625,0.11764705882352941,0.2192645048267573,0.09174311926605505,0.5894334504689335,0.1834078291302661,50,0,15,1,0.04499999999999993
0.5499999999999999,0.73625,0.4737409698395573,0.7727272727272727,0.53125,1.0,0.0625,0.11764705882352941,0.2192645048267573,0.09174311926605505,0.5894334504689335,0.1834078291302661,50,0,15,1,0.04999999999999993
0.5549999999999999,0.73625,0.4737409698395573,0.7727272727272727,0.53125,1.0,0.0625,0.11764705882352941,0.2192645048267573,0.09174311926605505,0.5894334504689335,0.1834078291302661,50,0,15,1,0.05499999999999994
0.5599999999999999,0.73625,0.4737409698395573,0.7727272727272727,0.53125,1.0,0.0625,0.11764705882352941,0.2192645048267573,0.09174311926605505,0.5894334504689335,0.1834078291302661,50,0,15,1,0.05999999999999994
0.565,0.73625,0.4737409698395573,0.7727272727272727,0.53125,1.0,0.0625,0.11764705882352941,0.2192645048267573,0.09174311926605505,0.5894334504689335,0.1834078291302661,50,0,15,1,0.06499999999999995
0.57,0.73625,0.4737409698395573,0.7727272727272727,0.53125,1.0,0.0625,0.11764705882352941,0.2192645048267573,0.09174311926605505,0.5894334504689335,0.1834078291302661,50,0,15,1,0.06999999999999995
0.575,0.73625,0.4737409698395573,0.7727272727272727,0.53125,1.0,0.0625,0.11764705882352941,0.2192645048267573,0.09174311926605505,0.5894334504689335,0.1834078291302661,50,0,15,1,0.07499999999999996
0.58,0.73625,0.4737409698395573,0.7727272727272727,0.53125,1.0,0.0625,0.11764705882352941,0.2192645048267573,0.09174311926605505,0.5894334504689335,0.1834078291302661,50,0,15,1,0.07999999999999996
0.585,0.73625,0.4737409698395573,0.7727272727272727,0.53125,1.0,0.0625,0.11764705882352941,0.2192645048267573,0.09174311926605505,0.5894334504689335,0.1834078291302661,50,0,15,1,0.08499999999999996
0.59,0.73625,0.4737409698395573,0.7727272727272727,0.53125,1.0,0.0625,0.11764705882352941,0.2192645048267573,0.09174311926605505,0.5894334504689335,0.1834078291302661,50,0,15,1,0.08999999999999997
0.595,0.73625,0.4737409698395573,0.7727272727272727,0.53125,1.0,0.0625,0.11764705882352941,0.2192645048267573,0.09174311926605505,0.5894334504689335,0.1834078291302661,50,0,15,1,0.09499999999999997
0.6,0.73625,0.4737409698395573,0.7727272727272727,0.53125,1.0,0.0625,0.11764705882352941,0.2192645048267573,0.09174311926605505,0.5894334504689335,0.1834078291302661,50,0,15,1,0.09999999999999998
0.605,0.73625,0.4737409698395573,0.7727272727272727,0.53125,1.0,0.0625,0.11764705882352941,0.2192645048267573,0.09174311926605505,0.5894334504689335,0.1834078291302661,50,0,15,1,0.10499999999999998
0.6086780406425492,0.73625,0.4737409698395573,0.7727272727272727,0.53125,1.0,0.0625,0.11764705882352941,0.2192645048267573,0.09174311926605505,0.5894334504689335,0.1834078291302661,50,0,15,1,0.10867804064254916
0.61,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.10999999999999999
0.615,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.11499999999999999
0.62,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.12
0.625,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.125
0.63,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.13
0.635,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.135
0.6399999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.1399999999999999
0.6449999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.1449999999999999
0.6499999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.1499999999999999
0.6549999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.15499999999999992
0.6599999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.15999999999999992
0.6649999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.16499999999999992
0.6699999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.16999999999999993
0.6749999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.17499999999999993
0.6799999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.17999999999999994
0.6849999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.18499999999999994
0.69,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.18999999999999995
0.695,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.19499999999999995
0.7,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.19999999999999996
0.705,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.20499999999999996
0.71,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.20999999999999996
0.715,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.21499999999999997
0.72,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.21999999999999997
0.725,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.22499999999999998
0.73,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.22999999999999998
0.735,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.235
0.74,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.24
0.7449999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.24499999999999988
0.7499999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.2499999999999999
0.7549999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.2549999999999999
0.7599999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.2599999999999999
0.7649999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.2649999999999999
0.7699999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.2699999999999999
0.7749999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.2749999999999999
0.7799999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.2799999999999999
0.7849999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.2849999999999999
0.7899999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.2899999999999999
0.7949999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.29499999999999993
0.7999999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.29999999999999993
0.8049999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.30499999999999994
0.8099999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.30999999999999994
0.815,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.31499999999999995
0.82,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.31999999999999995
0.825,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.32499999999999996
0.83,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.32999999999999996
0.835,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.33499999999999996
0.84,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.33999999999999997
0.845,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.345
0.8499999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.34999999999999987
0.8549999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.35499999999999987
0.8599999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.3599999999999999
0.8649999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.3649999999999999
0.8699999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.3699999999999999
0.8749999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.3749999999999999
0.8799999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.3799999999999999
0.8849999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.3849999999999999
0.8899999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.3899999999999999
0.8949999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.3949999999999999
0.8999999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.3999999999999999
0.9049999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.4049999999999999
0.9099999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.4099999999999999
0.9149999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.4149999999999999
0.9199999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.41999999999999993
0.9249999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.42499999999999993
0.9299999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.42999999999999994
0.9349999999999999,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.43499999999999994
0.94,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.43999999999999995
0.945,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.44499999999999995
0.95,0.73625,0.4737409698395573,0.7575757575757576,0.5,0.0,0.0,0.0,0.0,0.0,0.5894334504689335,0.1834078291302661,50,0,16,0,0.44999999999999996
