fold,role,row_position,repo_id,repo_full_name,cutoff_week,target_end_week,target_value
3,train,427,58028038,521xueweihan/HelloGitHub,2016-12-12 00:00:00+00:00,2017-01-09 00:00:00+00:00,37.0
3,train,428,58028038,521xueweihan/HelloGitHub,2016-12-19 00:00:00+00:00,2017-01-16 00:00:00+00:00,35.0
3,train,434,63476337,TheAlgorithms/Python,2016-08-22 00:00:00+00:00,2016-09-19 00:00:00+00:00,70.0
3,train,435,63476337,TheAlgorithms/Python,2016-08-29 00:00:00+00:00,2016-09-26 00:00:00+00:00,62.0
3,train,436,63476337,TheAlgorithms/Python,2016-09-05 00:00:00+00:00,2016-10-03 00:00:00+00:00,55.0
3,train,437,63476337,TheAlgorithms/Python,2016-09-12 00:00:00+00:00,2016-10-10 00:00:00+00:00,61.0
3,train,438,63476337,TheAlgorithms/Python,2016-09-19 00:00:00+00:00,2016-10-17 00:00:00+00:00,63.0
3,train,439,63476337,TheAlgorithms/Python,2016-09-26 00:00:00+00:00,2016-10-24 00:00:00+00:00,63.0
3,train,440,63476337,TheAlgorithms/Python,2016-10-03 00:00:00+00:00,2016-10-31 00:00:00+00:00,60.0
3,train,441,63476337,TheAlgorithms/Python,2016-10-10 00:00:00+00:00,2016-11-07 00:00:00+00:00,61.0
3,train,442,63476337,TheAlgorithms/Python,2016-10-17 00:00:00+00:00,2016-11-14 00:00:00+00:00,59.0
3,train,443,63476337,TheAlgorithms/Python,2016-10-24 00:00:00+00:00,2016-11-21 00:00:00+00:00,62.0
3,train,444,63476337,TheAlgorithms/Python,2016-10-31 00:00:00+00:00,2016-11-28 00:00:00+00:00,56.0
3,train,445,63476337,TheAlgorithms/Python,2016-11-07 00:00:00+00:00,2016-12-05 00:00:00+00:00,52.0
3,train,446,63476337,TheAlgorithms/Python,2016-11-14 00:00:00+00:00,2016-12-12 00:00:00+00:00,59.0
3,train,447,63476337,TheAlgorithms/Python,2016-11-21 00:00:00+00:00,2016-12-19 00:00:00+00:00,64.0
3,train,448,63476337,TheAlgorithms/Python,2016-11-28 00:00:00+00:00,2016-12-26 00:00:00+00:00,63.0
3,train,449,63476337,TheAlgorithms/Python,2016-12-05 00:00:00+00:00,2017-01-02 00:00:00+00:00,63.0
3,train,450,63476337,TheAlgorithms/Python,2016-12-12 00:00:00+00:00,2017-01-09 00:00:00+00:00,63.0
3,train,451,63476337,TheAlgorithms/Python,2016-12-19 00:00:00+00:00,2017-01-16 00:00:00+00:00,51.0
3,train,452,63476337,TheAlgorithms/Python,2016-12-26 00:00:00+00:00,2017-01-23 00:00:00+00:00,56.0
3,train,453,63476337,TheAlgorithms/Python,2017-01-02 00:00:00+00:00,2017-01-30 00:00:00+00:00,55.0
3,train,454,63476337,TheAlgorithms/Python,2017-01-09 00:00:00+00:00,2017-02-06 00:00:00+00:00,48.0
3,train,455,63476337,TheAlgorithms/Python,2017-01-16 00:00:00+00:00,2017-02-13 00:00:00+00:00,51.0
3,train,456,63476337,TheAlgorithms/Python,2017-01-23 00:00:00+00:00,2017-02-20 00:00:00+00:00,53.0
3,train,457,63476337,TheAlgorithms/Python,2017-01-30 00:00:00+00:00,2017-02-27 00:00:00+00:00,59.0
3,train,458,63476337,TheAlgorithms/Python,2017-02-06 00:00:00+00:00,2017-03-06 00:00:00+00:00,78.0
3,train,459,63476337,TheAlgorithms/Python,2017-02-13 00:00:00+00:00,2017-03-13 00:00:00+00:00,97.0
3,train,460,63476337,TheAlgorithms/Python,2017-02-20 00:00:00+00:00,2017-03-20 00:00:00+00:00,104.0
3,train,461,63476337,TheAlgorithms/Python,2017-02-27 00:00:00+00:00,2017-03-27 00:00:00+00:00,113.0
3,train,462,63476337,TheAlgorithms/Python,2017-03-06 00:00:00+00:00,2017-04-03 00:00:00+00:00,98.0
3,train,463,63476337,TheAlgorithms/Python,2017-03-13 00:00:00+00:00,2017-04-10 00:00:00+00:00,81.0
3,train,464,63476337,TheAlgorithms/Python,2017-03-20 00:00:00+00:00,2017-04-17 00:00:00+00:00,82.0
3,train,465,63476337,TheAlgorithms/Python,2017-03-27 00:00:00+00:00,2017-04-24 00:00:00+00:00,73.0
3,train,466,63476337,TheAlgorithms/Python,2017-04-03 00:00:00+00:00,2017-05-01 00:00:00+00:00,84.0
3,train,467,63476337,TheAlgorithms/Python,2017-04-10 00:00:00+00:00,2017-05-08 00:00:00+00:00,86.0
3,train,468,63476337,TheAlgorithms/Python,2017-04-17 00:00:00+00:00,2017-05-15 00:00:00+00:00,82.0
3,train,474,65750241,expo/expo,2016-09-12 00:00:00+00:00,2016-10-10 00:00:00+00:00,184.0
3,train,475,65750241,expo/expo,2016-09-19 00:00:00+00:00,2016-10-17 00:00:00+00:00,179.0
3,train,476,65750241,expo/expo,2016-09-26 00:00:00+00:00,2016-10-24 00:00:00+00:00,67.0
3,train,477,65750241,expo/expo,2016-10-03 00:00:00+00:00,2016-10-31 00:00:00+00:00,57.0
3,train,478,65750241,expo/expo,2016-10-10 00:00:00+00:00,2016-11-07 00:00:00+00:00,57.0
3,train,479,65750241,expo/expo,2016-10-17 00:00:00+00:00,2016-11-14 00:00:00+00:00,67.0
3,train,480,65750241,expo/expo,2016-10-24 00:00:00+00:00,2016-11-21 00:00:00+00:00,65.0
3,train,481,65750241,expo/expo,2016-10-31 00:00:00+00:00,2016-11-28 00:00:00+00:00,74.0
3,train,482,65750241,expo/expo,2016-11-07 00:00:00+00:00,2016-12-05 00:00:00+00:00,62.0
3,train,483,65750241,expo/expo,2016-11-14 00:00:00+00:00,2016-12-12 00:00:00+00:00,59.0
3,train,484,65750241,expo/expo,2016-11-21 00:00:00+00:00,2016-12-19 00:00:00+00:00,65.0
3,train,485,65750241,expo/expo,2016-11-28 00:00:00+00:00,2016-12-26 00:00:00+00:00,52.0
3,train,486,65750241,expo/expo,2016-12-05 00:00:00+00:00,2017-01-02 00:00:00+00:00,62.0
3,train,487,65750241,expo/expo,2016-12-12 00:00:00+00:00,2017-01-09 00:00:00+00:00,62.0
3,train,488,65750241,expo/expo,2016-12-19 00:00:00+00:00,2017-01-16 00:00:00+00:00,56.0
3,train,489,65750241,expo/expo,2016-12-26 00:00:00+00:00,2017-01-23 00:00:00+00:00,63.0
3,train,490,65750241,expo/expo,2017-01-02 00:00:00+00:00,2017-01-30 00:00:00+00:00,57.0
3,train,491,65750241,expo/expo,2017-01-09 00:00:00+00:00,2017-02-06 00:00:00+00:00,47.0
3,train,492,65750241,expo/expo,2017-01-16 00:00:00+00:00,2017-02-13 00:00:00+00:00,56.0
3,train,493,65750241,expo/expo,2017-01-23 00:00:00+00:00,2017-02-20 00:00:00+00:00,53.0
3,train,494,65750241,expo/expo,2017-01-30 00:00:00+00:00,2017-02-27 00:00:00+00:00,46.0
3,train,495,65750241,expo/expo,2017-02-06 00:00:00+00:00,2017-03-06 00:00:00+00:00,58.0
3,train,496,65750241,expo/expo,2017-02-13 00:00:00+00:00,2017-03-13 00:00:00+00:00,120.0
3,train,497,65750241,expo/expo,2017-02-20 00:00:00+00:00,2017-03-20 00:00:00+00:00,144.0
3,train,498,65750241,expo/expo,2017-02-27 00:00:00+00:00,2017-03-27 00:00:00+00:00,158.0
3,train,499,65750241,expo/expo,2017-03-06 00:00:00+00:00,2017-04-03 00:00:00+00:00,155.0
3,train,500,65750241,expo/expo,2017-03-13 00:00:00+00:00,2017-04-10 00:00:00+00:00,104.0
3,train,501,65750241,expo/expo,2017-03-20 00:00:00+00:00,2017-04-17 00:00:00+00:00,107.0
3,train,502,65750241,expo/expo,2017-03-27 00:00:00+00:00,2017-04-24 00:00:00+00:00,125.0
3,train,503,65750241,expo/expo,2017-04-03 00:00:00+00:00,2017-05-01 00:00:00+00:00,136.0
3,train,504,65750241,expo/expo,2017-04-10 00:00:00+00:00,2017-05-08 00:00:00+00:00,134.0
3,train,510,80945428,nestjs/nest,2017-03-13 00:00:00+00:00,2017-04-10 00:00:00+00:00,51.0
3,train,511,80945428,nestjs/nest,2017-03-20 00:00:00+00:00,2017-04-17 00:00:00+00:00,58.0
3,train,512,80945428,nestjs/nest,2017-03-27 00:00:00+00:00,2017-04-24 00:00:00+00:00,24.0
3,train,513,80945428,nestjs/nest,2017-04-03 00:00:00+00:00,2017-05-01 00:00:00+00:00,283.0
3,train,514,80945428,nestjs/nest,2017-04-10 00:00:00+00:00,2017-05-08 00:00:00+00:00,445.0
3,train,515,80945428,nestjs/nest,2017-04-17 00:00:00+00:00,2017-05-15 00:00:00+00:00,474.0
3,train,516,80945428,nestjs/nest,2017-04-24 00:00:00+00:00,2017-05-22 00:00:00+00:00,513.0
3,train,517,80945428,nestjs/nest,2017-05-01 00:00:00+00:00,2017-05-29 00:00:00+00:00,298.0
3,train,523,91629816,freqtrade/freqtrade,2017-08-07 00:00:00+00:00,2017-09-04 00:00:00+00:00,17.0
3,train,524,91629816,freqtrade/freqtrade,2017-08-14 00:00:00+00:00,2017-09-11 00:00:00+00:00,21.0
3,train,525,91629816,freqtrade/freqtrade,2017-08-21 00:00:00+00:00,2017-09-18 00:00:00+00:00,22.0
3,train,526,91629816,freqtrade/freqtrade,2017-08-28 00:00:00+00:00,2017-09-25 00:00:00+00:00,28.0
3,train,527,91629816,freqtrade/freqtrade,2017-09-04 00:00:00+00:00,2017-10-02 00:00:00+00:00,27.0
3,train,528,91629816,freqtrade/freqtrade,2017-09-11 00:00:00+00:00,2017-10-09 00:00:00+00:00,24.0
3,train,529,91629816,freqtrade/freqtrade,2017-09-18 00:00:00+00:00,2017-10-16 00:00:00+00:00,21.0
3,train,530,91629816,freqtrade/freqtrade,2017-09-25 00:00:00+00:00,2017-10-23 00:00:00+00:00,18.0
3,train,531,91629816,freqtrade/freqtrade,2017-10-02 00:00:00+00:00,2017-10-30 00:00:00+00:00,18.0
3,train,532,91629816,freqtrade/freqtrade,2017-10-09 00:00:00+00:00,2017-11-06 00:00:00+00:00,26.0
3,train,533,91629816,freqtrade/freqtrade,2017-10-16 00:00:00+00:00,2017-11-13 00:00:00+00:00,34.0
3,train,534,91629816,freqtrade/freqtrade,2017-10-23 00:00:00+00:00,2017-11-20 00:00:00+00:00,41.0
3,train,535,91629816,freqtrade/freqtrade,2017-10-30 00:00:00+00:00,2017-11-27 00:00:00+00:00,57.0
3,train,536,91629816,freqtrade/freqtrade,2017-11-06 00:00:00+00:00,2017-12-04 00:00:00+00:00,69.0
3,train,537,91629816,freqtrade/freqtrade,2017-11-13 00:00:00+00:00,2017-12-11 00:00:00+00:00,82.0
3,train,538,91629816,freqtrade/freqtrade,2017-11-20 00:00:00+00:00,2017-12-18 00:00:00+00:00,85.0
3,train,539,91629816,freqtrade/freqtrade,2017-11-27 00:00:00+00:00,2017-12-25 00:00:00+00:00,88.0
3,train,540,91629816,freqtrade/freqtrade,2017-12-04 00:00:00+00:00,2018-01-01 00:00:00+00:00,112.0
3,train,541,91629816,freqtrade/freqtrade,2017-12-11 00:00:00+00:00,2018-01-08 00:00:00+00:00,132.0
3,train,542,91629816,freqtrade/freqtrade,2017-12-18 00:00:00+00:00,2018-01-15 00:00:00+00:00,148.0
3,train,543,91629816,freqtrade/freqtrade,2017-12-25 00:00:00+00:00,2018-01-22 00:00:00+00:00,154.0
3,train,544,91629816,freqtrade/freqtrade,2018-01-01 00:00:00+00:00,2018-01-29 00:00:00+00:00,164.0
3,train,545,91629816,freqtrade/freqtrade,2018-01-08 00:00:00+00:00,2018-02-05 00:00:00+00:00,147.0
3,train,546,91629816,freqtrade/freqtrade,2018-01-15 00:00:00+00:00,2018-02-12 00:00:00+00:00,134.0
3,train,547,91629816,freqtrade/freqtrade,2018-01-22 00:00:00+00:00,2018-02-19 00:00:00+00:00,119.0
3,train,548,91629816,freqtrade/freqtrade,2018-01-29 00:00:00+00:00,2018-02-26 00:00:00+00:00,88.0
3,train,549,91629816,freqtrade/freqtrade,2018-02-05 00:00:00+00:00,2018-03-05 00:00:00+00:00,70.0
3,train,550,91629816,freqtrade/freqtrade,2018-02-12 00:00:00+00:00,2018-03-12 00:00:00+00:00,59.0
3,train,551,91629816,freqtrade/freqtrade,2018-02-19 00:00:00+00:00,2018-03-19 00:00:00+00:00,63.0
3,train,552,91629816,freqtrade/freqtrade,2018-02-26 00:00:00+00:00,2018-03-26 00:00:00+00:00,56.0
3,train,553,91629816,freqtrade/freqtrade,2018-03-05 00:00:00+00:00,2018-04-02 00:00:00+00:00,57.0
3,train,554,91629816,freqtrade/freqtrade,2018-03-12 00:00:00+00:00,2018-04-09 00:00:00+00:00,62.0
3,train,555,91629816,freqtrade/freqtrade,2018-03-19 00:00:00+00:00,2018-04-16 00:00:00+00:00,53.0
3,train,556,91629816,freqtrade/freqtrade,2018-03-26 00:00:00+00:00,2018-04-23 00:00:00+00:00,48.0
3,train,557,91629816,freqtrade/freqtrade,2018-04-02 00:00:00+00:00,2018-04-30 00:00:00+00:00,51.0
3,train,558,91629816,freqtrade/freqtrade,2018-04-09 00:00:00+00:00,2018-05-07 00:00:00+00:00,48.0
3,train,559,91629816,freqtrade/freqtrade,2018-04-16 00:00:00+00:00,2018-05-14 00:00:00+00:00,46.0
3,train,560,91629816,freqtrade/freqtrade,2018-04-23 00:00:00+00:00,2018-05-21 00:00:00+00:00,48.0
3,train,561,91629816,freqtrade/freqtrade,2018-04-30 00:00:00+00:00,2018-05-28 00:00:00+00:00,53.0
3,train,562,91629816,freqtrade/freqtrade,2018-05-07 00:00:00+00:00,2018-06-04 00:00:00+00:00,51.0
3,train,563,91629816,freqtrade/freqtrade,2018-05-14 00:00:00+00:00,2018-06-11 00:00:00+00:00,54.0
3,train,564,91629816,freqtrade/freqtrade,2018-05-21 00:00:00+00:00,2018-06-18 00:00:00+00:00,57.0
3,train,565,91629816,freqtrade/freqtrade,2018-05-28 00:00:00+00:00,2018-06-25 00:00:00+00:00,52.0
3,train,566,91629816,freqtrade/freqtrade,2018-06-04 00:00:00+00:00,2018-07-02 00:00:00+00:00,58.0
3,train,567,91629816,freqtrade/freqtrade,2018-06-11 00:00:00+00:00,2018-07-09 00:00:00+00:00,53.0
3,train,568,91629816,freqtrade/freqtrade,2018-06-18 00:00:00+00:00,2018-07-16 00:00:00+00:00,56.0
3,train,569,91629816,freqtrade/freqtrade,2018-06-25 00:00:00+00:00,2018-07-23 00:00:00+00:00,57.0
3,train,570,91629816,freqtrade/freqtrade,2018-07-02 00:00:00+00:00,2018-07-30 00:00:00+00:00,52.0
3,train,571,91629816,freqtrade/freqtrade,2018-07-09 00:00:00+00:00,2018-08-06 00:00:00+00:00,53.0
3,train,572,91629816,freqtrade/freqtrade,2018-07-16 00:00:00+00:00,2018-08-13 00:00:00+00:00,43.0
3,train,573,91629816,freqtrade/freqtrade,2018-07-23 00:00:00+00:00,2018-08-20 00:00:00+00:00,48.0
3,train,574,91629816,freqtrade/freqtrade,2018-07-30 00:00:00+00:00,2018-08-27 00:00:00+00:00,48.0
3,train,575,91629816,freqtrade/freqtrade,2018-08-06 00:00:00+00:00,2018-09-03 00:00:00+00:00,58.0
3,train,576,91629816,freqtrade/freqtrade,2018-08-13 00:00:00+00:00,2018-09-10 00:00:00+00:00,124.0
3,train,577,91629816,freqtrade/freqtrade,2018-08-20 00:00:00+00:00,2018-09-17 00:00:00+00:00,177.0
3,train,578,91629816,freqtrade/freqtrade,2018-08-27 00:00:00+00:00,2018-09-24 00:00:00+00:00,183.0
3,train,579,91629816,freqtrade/freqtrade,2018-09-03 00:00:00+00:00,2018-10-01 00:00:00+00:00,177.0
3,train,580,91629816,freqtrade/freqtrade,2018-09-10 00:00:00+00:00,2018-10-08 00:00:00+00:00,108.0
3,train,581,91629816,freqtrade/freqtrade,2018-09-17 00:00:00+00:00,2018-10-15 00:00:00+00:00,47.0
3,train,582,91629816,freqtrade/freqtrade,2018-09-24 00:00:00+00:00,2018-10-22 00:00:00+00:00,41.0
3,train,583,91629816,freqtrade/freqtrade,2018-10-01 00:00:00+00:00,2018-10-29 00:00:00+00:00,39.0
3,train,584,91629816,freqtrade/freqtrade,2018-10-08 00:00:00+00:00,2018-11-05 00:00:00+00:00,62.0
3,train,585,91629816,freqtrade/freqtrade,2018-10-15 00:00:00+00:00,2018-11-12 00:00:00+00:00,69.0
3,train,586,91629816,freqtrade/freqtrade,2018-10-22 00:00:00+00:00,2018-11-19 00:00:00+00:00,62.0
3,train,587,91629816,freqtrade/freqtrade,2018-10-29 00:00:00+00:00,2018-11-26 00:00:00+00:00,71.0
3,train,588,91629816,freqtrade/freqtrade,2018-11-05 00:00:00+00:00,2018-12-03 00:00:00+00:00,53.0
3,train,589,91629816,freqtrade/freqtrade,2018-11-12 00:00:00+00:00,2018-12-10 00:00:00+00:00,45.0
3,train,590,91629816,freqtrade/freqtrade,2018-11-19 00:00:00+00:00,2018-12-17 00:00:00+00:00,83.0
3,train,591,91629816,freqtrade/freqtrade,2018-11-26 00:00:00+00:00,2018-12-24 00:00:00+00:00,72.0
3,train,592,91629816,freqtrade/freqtrade,2018-12-03 00:00:00+00:00,2018-12-31 00:00:00+00:00,71.0
3,train,598,135614069,sudheerj/reactjs-interview-questions,2018-08-27 00:00:00+00:00,2018-09-24 00:00:00+00:00,29.0
3,train,599,135614069,sudheerj/reactjs-interview-questions,2018-09-03 00:00:00+00:00,2018-10-01 00:00:00+00:00,30.0
3,train,600,135614069,sudheerj/reactjs-interview-questions,2018-09-10 00:00:00+00:00,2018-10-08 00:00:00+00:00,135.0
3,train,601,135614069,sudheerj/reactjs-interview-questions,2018-09-17 00:00:00+00:00,2018-10-15 00:00:00+00:00,262.0
3,train,602,135614069,sudheerj/reactjs-interview-questions,2018-09-24 00:00:00+00:00,2018-10-22 00:00:00+00:00,312.0
3,train,603,135614069,sudheerj/reactjs-interview-questions,2018-10-01 00:00:00+00:00,2018-10-29 00:00:00+00:00,335.0
3,train,604,135614069,sudheerj/reactjs-interview-questions,2018-10-08 00:00:00+00:00,2018-11-05 00:00:00+00:00,272.0
3,train,605,135614069,sudheerj/reactjs-interview-questions,2018-10-15 00:00:00+00:00,2018-11-12 00:00:00+00:00,167.0
3,train,606,135614069,sudheerj/reactjs-interview-questions,2018-10-22 00:00:00+00:00,2018-11-19 00:00:00+00:00,138.0
3,train,607,135614069,sudheerj/reactjs-interview-questions,2018-10-29 00:00:00+00:00,2018-11-26 00:00:00+00:00,127.0
3,train,608,135614069,sudheerj/reactjs-interview-questions,2018-11-05 00:00:00+00:00,2018-12-03 00:00:00+00:00,102.0
3,train,614,192925833,prisma/prisma,2019-07-15 00:00:00+00:00,2019-08-12 00:00:00+00:00,217.0
3,train,615,192925833,prisma/prisma,2019-07-22 00:00:00+00:00,2019-08-19 00:00:00+00:00,209.0
3,train,616,192925833,prisma/prisma,2019-07-29 00:00:00+00:00,2019-08-26 00:00:00+00:00,173.0
3,train,617,192925833,prisma/prisma,2019-08-05 00:00:00+00:00,2019-09-02 00:00:00+00:00,206.0
3,train,618,192925833,prisma/prisma,2019-08-12 00:00:00+00:00,2019-09-09 00:00:00+00:00,195.0
3,train,624,307260205,yt-dlp/yt-dlp,2021-01-25 00:00:00+00:00,2021-02-22 00:00:00+00:00,151.0
3,train,625,307260205,yt-dlp/yt-dlp,2021-02-01 00:00:00+00:00,2021-03-01 00:00:00+00:00,161.0
3,train,626,307260205,yt-dlp/yt-dlp,2021-02-08 00:00:00+00:00,2021-03-08 00:00:00+00:00,151.0
3,train,627,307260205,yt-dlp/yt-dlp,2021-02-15 00:00:00+00:00,2021-03-15 00:00:00+00:00,133.0
3,train,628,307260205,yt-dlp/yt-dlp,2021-02-22 00:00:00+00:00,2021-03-22 00:00:00+00:00,139.0
3,train,629,307260205,yt-dlp/yt-dlp,2021-03-01 00:00:00+00:00,2021-03-29 00:00:00+00:00,149.0
3,train,630,307260205,yt-dlp/yt-dlp,2021-03-08 00:00:00+00:00,2021-04-05 00:00:00+00:00,150.0
3,train,631,307260205,yt-dlp/yt-dlp,2021-03-15 00:00:00+00:00,2021-04-12 00:00:00+00:00,131.0
3,train,637,357728969,oven-sh/bun,2021-10-18 00:00:00+00:00,2021-11-15 00:00:00+00:00,290.0
3,train,638,357728969,oven-sh/bun,2021-10-25 00:00:00+00:00,2021-11-22 00:00:00+00:00,237.0
3,train,639,357728969,oven-sh/bun,2021-11-01 00:00:00+00:00,2021-11-29 00:00:00+00:00,230.0
3,train,640,357728969,oven-sh/bun,2021-11-08 00:00:00+00:00,2021-12-06 00:00:00+00:00,183.0
3,train,641,357728969,oven-sh/bun,2021-11-15 00:00:00+00:00,2021-12-13 00:00:00+00:00,97.0
3,train,642,357728969,oven-sh/bun,2021-11-22 00:00:00+00:00,2021-12-20 00:00:00+00:00,90.0
3,train,643,357728969,oven-sh/bun,2021-11-29 00:00:00+00:00,2021-12-27 00:00:00+00:00,68.0
3,train,644,357728969,oven-sh/bun,2021-12-06 00:00:00+00:00,2022-01-03 00:00:00+00:00,62.0
3,train,645,357728969,oven-sh/bun,2021-12-13 00:00:00+00:00,2022-01-10 00:00:00+00:00,56.0
3,train,646,357728969,oven-sh/bun,2021-12-20 00:00:00+00:00,2022-01-17 00:00:00+00:00,60.0
3,train,647,357728969,oven-sh/bun,2021-12-27 00:00:00+00:00,2022-01-24 00:00:00+00:00,73.0
3,train,648,357728969,oven-sh/bun,2022-01-03 00:00:00+00:00,2022-01-31 00:00:00+00:00,70.0
3,train,649,357728969,oven-sh/bun,2022-01-10 00:00:00+00:00,2022-02-07 00:00:00+00:00,67.0
3,train,650,357728969,oven-sh/bun,2022-01-17 00:00:00+00:00,2022-02-14 00:00:00+00:00,48.0
3,train,651,357728969,oven-sh/bun,2022-01-24 00:00:00+00:00,2022-02-21 00:00:00+00:00,37.0
3,train,657,542284380,usebruno/bruno,2022-11-28 00:00:00+00:00,2022-12-26 00:00:00+00:00,8.0
3,train,658,542284380,usebruno/bruno,2022-12-05 00:00:00+00:00,2023-01-02 00:00:00+00:00,7.0
3,train,659,542284380,usebruno/bruno,2023-01-16 00:00:00+00:00,2023-02-13 00:00:00+00:00,47.0
3,train,660,542284380,usebruno/bruno,2023-01-23 00:00:00+00:00,2023-02-20 00:00:00+00:00,36.0
3,train,661,542284380,usebruno/bruno,2023-01-30 00:00:00+00:00,2023-02-27 00:00:00+00:00,70.0
3,train,662,542284380,usebruno/bruno,2023-02-06 00:00:00+00:00,2023-03-06 00:00:00+00:00,88.0
3,train,663,542284380,usebruno/bruno,2023-02-13 00:00:00+00:00,2023-03-13 00:00:00+00:00,84.0
3,train,664,542284380,usebruno/bruno,2023-02-20 00:00:00+00:00,2023-03-20 00:00:00+00:00,83.0
3,train,665,542284380,usebruno/bruno,2023-02-27 00:00:00+00:00,2023-03-27 00:00:00+00:00,52.0
3,train,666,542284380,usebruno/bruno,2023-03-06 00:00:00+00:00,2023-04-03 00:00:00+00:00,24.0
3,train,667,542284380,usebruno/bruno,2023-03-13 00:00:00+00:00,2023-04-10 00:00:00+00:00,22.0
3,train,668,542284380,usebruno/bruno,2023-03-20 00:00:00+00:00,2023-04-17 00:00:00+00:00,15.0
3,train,669,542284380,usebruno/bruno,2023-03-27 00:00:00+00:00,2023-04-24 00:00:00+00:00,12.0
3,train,670,542284380,usebruno/bruno,2023-04-03 00:00:00+00:00,2023-05-01 00:00:00+00:00,12.0
3,train,671,542284380,usebruno/bruno,2023-04-10 00:00:00+00:00,2023-05-08 00:00:00+00:00,11.0
3,train,672,542284380,usebruno/bruno,2023-04-17 00:00:00+00:00,2023-05-15 00:00:00+00:00,11.0
3,train,673,542284380,usebruno/bruno,2023-04-24 00:00:00+00:00,2023-05-22 00:00:00+00:00,9.0
3,train,679,695864515,hacksider/Deep-Live-Cam,2023-12-04 00:00:00+00:00,2024-01-01 00:00:00+00:00,12.0
3,train,680,695864515,hacksider/Deep-Live-Cam,2023-12-11 00:00:00+00:00,2024-01-08 00:00:00+00:00,14.0
3,train,681,695864515,hacksider/Deep-Live-Cam,2023-12-18 00:00:00+00:00,2024-01-15 00:00:00+00:00,14.0
3,train,682,695864515,hacksider/Deep-Live-Cam,2023-12-25 00:00:00+00:00,2024-01-22 00:00:00+00:00,16.0
3,train,683,695864515,hacksider/Deep-Live-Cam,2024-01-01 00:00:00+00:00,2024-01-29 00:00:00+00:00,15.0
3,train,684,695864515,hacksider/Deep-Live-Cam,2024-01-08 00:00:00+00:00,2024-02-05 00:00:00+00:00,13.0
3,train,685,695864515,hacksider/Deep-Live-Cam,2024-01-15 00:00:00+00:00,2024-02-12 00:00:00+00:00,11.0
3,train,686,695864515,hacksider/Deep-Live-Cam,2024-01-22 00:00:00+00:00,2024-02-19 00:00:00+00:00,12.0
3,train,692,997737944,ruvnet/RuView,2025-06-30 00:00:00+00:00,2025-07-28 00:00:00+00:00,9.0
3,train,693,997737944,ruvnet/RuView,2025-07-07 00:00:00+00:00,2025-08-04 00:00:00+00:00,12.0
3,train,694,997737944,ruvnet/RuView,2025-07-14 00:00:00+00:00,2025-08-11 00:00:00+00:00,39.0
3,validation,103,858127,pandas-dev/pandas,2013-02-25 00:00:00+00:00,2013-03-25 00:00:00+00:00,95.0
3,validation,143,1644196,JuliaLang/julia,2012-02-13 00:00:00+00:00,2012-03-12 00:00:00+00:00,33.0
3,validation,180,5108051,opencv/opencv,2013-08-12 00:00:00+00:00,2013-09-09 00:00:00+00:00,115.0
3,validation,247,5625464,pyenv/pyenv,2014-06-02 00:00:00+00:00,2014-06-30 00:00:00+00:00,75.0
3,validation,261,19745004,odoo/odoo,2014-09-08 00:00:00+00:00,2014-10-06 00:00:00+00:00,175.0
3,validation,282,22887094,tesseract-ocr/tesseract,2015-06-29 00:00:00+00:00,2015-07-27 00:00:00+00:00,244.0
3,validation,327,23088740,axios/axios,2015-08-03 00:00:00+00:00,2015-08-31 00:00:00+00:00,129.0
3,validation,375,32689863,3b1b/manim,2017-04-24 00:00:00+00:00,2017-05-22 00:00:00+00:00,222.0
3,validation,386,33884891,apache/airflow,2015-09-07 00:00:00+00:00,2015-10-05 00:00:00+00:00,194.0
3,validation,410,43441403,strapi/strapi,2016-04-04 00:00:00+00:00,2016-05-02 00:00:00+00:00,46.0
3,validation,433,58028038,521xueweihan/HelloGitHub,2017-01-23 00:00:00+00:00,2017-02-20 00:00:00+00:00,49.0
3,validation,473,63476337,TheAlgorithms/Python,2017-05-22 00:00:00+00:00,2017-06-19 00:00:00+00:00,113.0
3,validation,509,65750241,expo/expo,2017-05-15 00:00:00+00:00,2017-06-12 00:00:00+00:00,118.0
3,validation,522,80945428,nestjs/nest,2017-06-05 00:00:00+00:00,2017-07-03 00:00:00+00:00,71.0
3,validation,597,91629816,freqtrade/freqtrade,2019-01-07 00:00:00+00:00,2019-02-04 00:00:00+00:00,39.0
3,validation,613,135614069,sudheerj/reactjs-interview-questions,2018-12-10 00:00:00+00:00,2019-01-07 00:00:00+00:00,83.0
3,validation,623,192925833,prisma/prisma,2019-09-16 00:00:00+00:00,2019-10-14 00:00:00+00:00,170.0
3,validation,636,307260205,yt-dlp/yt-dlp,2021-04-19 00:00:00+00:00,2021-05-17 00:00:00+00:00,100.0
3,validation,656,357728969,oven-sh/bun,2022-02-28 00:00:00+00:00,2022-03-28 00:00:00+00:00,98.0
3,validation,678,542284380,usebruno/bruno,2023-05-29 00:00:00+00:00,2023-06-26 00:00:00+00:00,13.0
3,validation,691,695864515,hacksider/Deep-Live-Cam,2024-02-26 00:00:00+00:00,2024-03-25 00:00:00+00:00,9.0
3,validation,699,997737944,ruvnet/RuView,2025-08-18 00:00:00+00:00,2025-09-15 00:00:00+00:00,112.0
