repo_id,repo_full_name,week,weekly_new_stars,cumulative_stars,week_start,repository_row_index,cumulative_difference,clean_weekly_new_stars,clean_rolling_3week_mean,clean_rolling_4week_sum
15062869,jestjs/jest,2014-07-14/2014-07-20,7,1167,2014-07-14 00:00:00+00:00,10,7.0,7.0,10.0,45.0
15062869,jestjs/jest,2014-07-21/2014-07-27,18,1185,2014-07-21 00:00:00+00:00,11,18.0,18.0,12.333333333333334,48.0
15062869,jestjs/jest,2014-07-28/2014-08-03,30,1215,2014-07-28 00:00:00+00:00,12,30.0,30.0,18.333333333333332,67.0
15062869,jestjs/jest,2014-08-04/2014-08-10,16,1231,2014-08-04 00:00:00+00:00,13,16.0,16.0,21.333333333333332,71.0
15062869,jestjs/jest,2014-08-11/2014-08-17,14,1245,2014-08-11 00:00:00+00:00,14,14.0,14.0,20.0,78.0
15062869,jestjs/jest,2014-08-18/2014-08-24,22,1267,2014-08-18 00:00:00+00:00,15,22.0,22.0,17.333333333333332,82.0
15062869,jestjs/jest,2014-08-25/2014-08-31,9,1276,2014-08-25 00:00:00+00:00,16,9.0,9.0,15.0,61.0
15062869,jestjs/jest,2014-09-01/2014-09-07,12,1288,2014-09-01 00:00:00+00:00,17,12.0,12.0,14.333333333333334,57.0
15062869,jestjs/jest,2014-09-08/2014-09-14,14,1302,2014-09-08 00:00:00+00:00,18,14.0,14.0,11.666666666666666,57.0
15062869,jestjs/jest,2014-09-15/2014-09-21,19,1321,2014-09-15 00:00:00+00:00,19,19.0,19.0,15.0,54.0
15062869,jestjs/jest,2014-09-22/2014-09-28,25,1346,2014-09-22 00:00:00+00:00,20,25.0,25.0,19.333333333333332,70.0
15062869,jestjs/jest,2014-09-29/2014-10-05,19,1365,2014-09-29 00:00:00+00:00,21,19.0,19.0,21.0,77.0
15062869,jestjs/jest,2014-10-06/2014-10-12,16,1381,2014-10-06 00:00:00+00:00,22,16.0,16.0,20.0,79.0
15062869,jestjs/jest,2014-10-13/2014-10-19,25,1406,2014-10-13 00:00:00+00:00,23,25.0,25.0,20.0,85.0
15062869,jestjs/jest,2014-10-20/2014-10-26,23,1429,2014-10-20 00:00:00+00:00,24,23.0,23.0,21.333333333333332,83.0
15062869,jestjs/jest,2014-10-27/2014-11-02,19,1448,2014-10-27 00:00:00+00:00,25,19.0,19.0,22.333333333333332,83.0
15062869,jestjs/jest,2014-11-03/2014-11-09,20,1468,2014-11-03 00:00:00+00:00,26,20.0,20.0,20.666666666666668,87.0
15062869,jestjs/jest,2014-11-10/2014-11-16,17,1485,2014-11-10 00:00:00+00:00,27,17.0,17.0,18.666666666666668,79.0
15062869,jestjs/jest,2014-11-17/2014-11-23,15,1500,2014-11-17 00:00:00+00:00,28,15.0,15.0,17.333333333333332,71.0
19745004,odoo/odoo,2014-05-12/2014-05-18,284,284,2014-05-12 00:00:00+00:00,0,,,,
19745004,odoo/odoo,2014-05-19/2014-05-25,136,420,2014-05-19 00:00:00+00:00,1,136.0,136.0,,
19745004,odoo/odoo,2014-05-26/2014-06-01,61,481,2014-05-26 00:00:00+00:00,2,61.0,61.0,,
19745004,odoo/odoo,2014-06-02/2014-06-08,39,520,2014-06-02 00:00:00+00:00,3,39.0,39.0,78.66666666666667,
19745004,odoo/odoo,2014-06-09/2014-06-15,42,562,2014-06-09 00:00:00+00:00,4,42.0,42.0,47.333333333333336,278.0
19745004,odoo/odoo,2014-06-16/2014-06-22,31,593,2014-06-16 00:00:00+00:00,5,31.0,31.0,37.333333333333336,173.0
19745004,odoo/odoo,2014-06-23/2014-06-29,33,626,2014-06-23 00:00:00+00:00,6,33.0,33.0,35.333333333333336,145.0
19745004,odoo/odoo,2014-06-30/2014-07-06,25,651,2014-06-30 00:00:00+00:00,7,25.0,25.0,29.666666666666668,131.0
19745004,odoo/odoo,2014-07-07/2014-07-13,30,681,2014-07-07 00:00:00+00:00,8,30.0,30.0,29.333333333333332,119.0
19745004,odoo/odoo,2014-07-14/2014-07-20,31,712,2014-07-14 00:00:00+00:00,9,31.0,31.0,28.666666666666668,119.0
19745004,odoo/odoo,2014-07-21/2014-07-27,27,739,2014-07-21 00:00:00+00:00,10,27.0,27.0,29.333333333333332,113.0
19745004,odoo/odoo,2014-07-28/2014-08-03,22,761,2014-07-28 00:00:00+00:00,11,22.0,22.0,26.666666666666668,110.0
19745004,odoo/odoo,2014-08-04/2014-08-10,20,781,2014-08-04 00:00:00+00:00,12,20.0,20.0,23.0,100.0
19745004,odoo/odoo,2014-08-11/2014-08-17,34,815,2014-08-11 00:00:00+00:00,13,34.0,34.0,25.333333333333332,103.0
19745004,odoo/odoo,2014-08-18/2014-08-24,22,837,2014-08-18 00:00:00+00:00,14,22.0,22.0,25.333333333333332,98.0
19745004,odoo/odoo,2014-08-25/2014-08-31,34,871,2014-08-25 00:00:00+00:00,15,34.0,34.0,30.0,110.0
19745004,odoo/odoo,2014-09-01/2014-09-07,26,897,2014-09-01 00:00:00+00:00,16,26.0,26.0,27.333333333333332,116.0
19745004,odoo/odoo,2014-09-08/2014-09-14,44,941,2014-09-08 00:00:00+00:00,17,44.0,44.0,34.666666666666664,126.0
19745004,odoo/odoo,2014-09-15/2014-09-21,43,984,2014-09-15 00:00:00+00:00,18,43.0,43.0,37.666666666666664,147.0
19745004,odoo/odoo,2014-09-22/2014-09-28,28,1012,2014-09-22 00:00:00+00:00,19,28.0,28.0,38.333333333333336,141.0
19745004,odoo/odoo,2014-09-29/2014-10-05,77,1089,2014-09-29 00:00:00+00:00,20,77.0,77.0,49.333333333333336,192.0
19745004,odoo/odoo,2014-10-06/2014-10-12,27,1116,2014-10-06 00:00:00+00:00,21,27.0,27.0,44.0,175.0
19745004,odoo/odoo,2014-10-13/2014-10-19,35,1151,2014-10-13 00:00:00+00:00,22,35.0,35.0,46.333333333333336,167.0
19745004,odoo/odoo,2014-10-20/2014-10-26,32,1183,2014-10-20 00:00:00+00:00,23,32.0,32.0,31.333333333333332,171.0
19745004,odoo/odoo,2014-10-27/2014-11-02,27,1210,2014-10-27 00:00:00+00:00,24,27.0,27.0,31.333333333333332,121.0
19745004,odoo/odoo,2014-11-03/2014-11-09,20,1230,2014-11-03 00:00:00+00:00,25,20.0,20.0,26.333333333333332,114.0
19745004,odoo/odoo,2014-11-10/2014-11-16,40,1270,2014-11-10 00:00:00+00:00,26,40.0,40.0,29.0,119.0
19745004,odoo/odoo,2014-11-17/2014-11-23,25,1295,2014-11-17 00:00:00+00:00,27,25.0,25.0,28.333333333333332,112.0
19745004,odoo/odoo,2014-11-24/2014-11-30,39,1334,2014-11-24 00:00:00+00:00,28,39.0,39.0,34.666666666666664,124.0
19745004,odoo/odoo,2014-12-01/2014-12-07,25,1359,2014-12-01 00:00:00+00:00,29,25.0,25.0,29.666666666666668,129.0
19745004,odoo/odoo,2014-12-08/2014-12-14,21,1380,2014-12-08 00:00:00+00:00,30,21.0,21.0,28.333333333333332,110.0
19745004,odoo/odoo,2014-12-15/2014-12-21,21,1401,2014-12-15 00:00:00+00:00,31,21.0,21.0,22.333333333333332,106.0
19745004,odoo/odoo,2014-12-22/2014-12-28,20,1421,2014-12-22 00:00:00+00:00,32,20.0,20.0,20.666666666666668,87.0
19745004,odoo/odoo,2014-12-29/2015-01-04,31,1452,2014-12-29 00:00:00+00:00,33,31.0,31.0,24.0,93.0
19745004,odoo/odoo,2015-01-05/2015-01-11,22,1474,2015-01-05 00:00:00+00:00,34,22.0,22.0,24.333333333333332,94.0
19745004,odoo/odoo,2015-01-12/2015-01-18,26,1500,2015-01-12 00:00:00+00:00,35,26.0,26.0,26.333333333333332,99.0
20929025,microsoft/TypeScript,2014-07-14/2014-07-20,4,4,2014-07-14 00:00:00+00:00,0,,,,
20929025,microsoft/TypeScript,2014-07-21/2014-07-27,1303,1307,2014-07-21 00:00:00+00:00,1,1303.0,1303.0,,
20929025,microsoft/TypeScript,2014-07-28/2014-08-03,188,1495,2014-07-28 00:00:00+00:00,2,188.0,188.0,,
20929025,microsoft/TypeScript,2014-08-04/2014-08-10,5,1500,2014-08-04 00:00:00+00:00,3,5.0,5.0,498.6666666666667,
21289110,vinta/awesome-python,2014-06-23/2014-06-29,22,22,2014-06-23 00:00:00+00:00,0,,,,
21289110,vinta/awesome-python,2014-06-30/2014-07-06,1478,1500,2014-06-30 00:00:00+00:00,1,1478.0,1478.0,,
22670857,enaqx/awesome-react,2014-08-04/2014-08-10,2,2,2014-08-04 00:00:00+00:00,0,,,,
22670857,enaqx/awesome-react,2014-08-11/2014-08-17,4,6,2014-08-11 00:00:00+00:00,1,4.0,4.0,,
22670857,enaqx/awesome-react,2014-08-18/2014-08-24,3,9,2014-08-18 00:00:00+00:00,2,3.0,3.0,,
22670857,enaqx/awesome-react,2014-08-25/2014-08-31,3,12,2014-08-25 00:00:00+00:00,3,3.0,3.0,3.3333333333333335,
22670857,enaqx/awesome-react,2014-09-01/2014-09-07,4,16,2014-09-01 00:00:00+00:00,4,4.0,4.0,3.3333333333333335,14.0
22670857,enaqx/awesome-react,2014-09-08/2014-09-14,5,21,2014-09-08 00:00:00+00:00,5,5.0,5.0,4.0,15.0
22670857,enaqx/awesome-react,2014-09-15/2014-09-21,7,28,2014-09-15 00:00:00+00:00,6,7.0,7.0,5.333333333333333,19.0
22670857,enaqx/awesome-react,2014-09-22/2014-09-28,13,41,2014-09-22 00:00:00+00:00,7,13.0,13.0,8.333333333333334,29.0
22670857,enaqx/awesome-react,2014-09-29/2014-10-05,7,48,2014-09-29 00:00:00+00:00,8,7.0,7.0,9.0,32.0
22670857,enaqx/awesome-react,2014-10-06/2014-10-12,10,58,2014-10-06 00:00:00+00:00,9,10.0,10.0,10.0,37.0
22670857,enaqx/awesome-react,2014-10-13/2014-10-19,238,296,2014-10-13 00:00:00+00:00,10,238.0,238.0,85.0,268.0
22670857,enaqx/awesome-react,2014-10-20/2014-10-26,79,375,2014-10-20 00:00:00+00:00,11,79.0,79.0,109.0,334.0
22670857,enaqx/awesome-react,2014-10-27/2014-11-02,1125,1500,2014-10-27 00:00:00+00:00,12,1125.0,1125.0,480.6666666666667,1452.0
22887094,tesseract-ocr/tesseract,2014-08-11/2014-08-17,1,1,2014-08-11 00:00:00+00:00,0,,,,
22887094,tesseract-ocr/tesseract,2014-11-10/2014-11-16,2,3,2014-11-10 00:00:00+00:00,1,2.0,2.0,,
22887094,tesseract-ocr/tesseract,2014-12-15/2014-12-21,2,5,2014-12-15 00:00:00+00:00,2,2.0,2.0,,
22887094,tesseract-ocr/tesseract,2014-12-22/2014-12-28,1,6,2014-12-22 00:00:00+00:00,3,1.0,1.0,1.6666666666666667,
22887094,tesseract-ocr/tesseract,2015-01-05/2015-01-11,1,7,2015-01-05 00:00:00+00:00,4,1.0,1.0,1.3333333333333333,6.0
22887094,tesseract-ocr/tesseract,2015-01-12/2015-01-18,2,9,2015-01-12 00:00:00+00:00,5,2.0,2.0,1.3333333333333333,6.0
22887094,tesseract-ocr/tesseract,2015-01-19/2015-01-25,2,11,2015-01-19 00:00:00+00:00,6,2.0,2.0,1.6666666666666667,6.0
22887094,tesseract-ocr/tesseract,2015-01-26/2015-02-01,2,13,2015-01-26 00:00:00+00:00,7,2.0,2.0,2.0,7.0
22887094,tesseract-ocr/tesseract,2015-02-02/2015-02-08,3,16,2015-02-02 00:00:00+00:00,8,3.0,3.0,2.3333333333333335,9.0
22887094,tesseract-ocr/tesseract,2015-02-09/2015-02-15,1,17,2015-02-09 00:00:00+00:00,9,1.0,1.0,2.0,8.0
22887094,tesseract-ocr/tesseract,2015-02-23/2015-03-01,1,18,2015-02-23 00:00:00+00:00,10,1.0,1.0,1.6666666666666667,7.0
22887094,tesseract-ocr/tesseract,2015-03-02/2015-03-08,2,20,2015-03-02 00:00:00+00:00,11,2.0,2.0,1.3333333333333333,7.0
22887094,tesseract-ocr/tesseract,2015-03-09/2015-03-15,4,24,2015-03-09 00:00:00+00:00,12,4.0,4.0,2.3333333333333335,8.0
22887094,tesseract-ocr/tesseract,2015-03-16/2015-03-22,3,27,2015-03-16 00:00:00+00:00,13,3.0,3.0,3.0,10.0
22887094,tesseract-ocr/tesseract,2015-03-23/2015-03-29,4,31,2015-03-23 00:00:00+00:00,14,4.0,4.0,3.6666666666666665,13.0
22887094,tesseract-ocr/tesseract,2015-03-30/2015-04-05,4,35,2015-03-30 00:00:00+00:00,15,4.0,4.0,3.6666666666666665,15.0
22887094,tesseract-ocr/tesseract,2015-04-06/2015-04-12,1,36,2015-04-06 00:00:00+00:00,16,1.0,1.0,3.0,12.0
22887094,tesseract-ocr/tesseract,2015-04-13/2015-04-19,6,42,2015-04-13 00:00:00+00:00,17,6.0,6.0,3.6666666666666665,15.0
22887094,tesseract-ocr/tesseract,2015-04-20/2015-04-26,3,45,2015-04-20 00:00:00+00:00,18,3.0,3.0,3.3333333333333335,14.0
22887094,tesseract-ocr/tesseract,2015-04-27/2015-05-03,2,47,2015-04-27 00:00:00+00:00,19,2.0,2.0,3.6666666666666665,12.0
22887094,tesseract-ocr/tesseract,2015-05-04/2015-05-10,3,50,2015-05-04 00:00:00+00:00,20,3.0,3.0,2.6666666666666665,14.0
22887094,tesseract-ocr/tesseract,2015-05-11/2015-05-17,7,57,2015-05-11 00:00:00+00:00,21,7.0,7.0,4.0,15.0
22887094,tesseract-ocr/tesseract,2015-05-18/2015-05-24,5,62,2015-05-18 00:00:00+00:00,22,5.0,5.0,5.0,17.0
22887094,tesseract-ocr/tesseract,2015-05-25/2015-05-31,6,68,2015-05-25 00:00:00+00:00,23,6.0,6.0,6.0,21.0
22887094,tesseract-ocr/tesseract,2015-06-01/2015-06-07,8,76,2015-06-01 00:00:00+00:00,24,8.0,8.0,6.333333333333333,26.0
22887094,tesseract-ocr/tesseract,2015-06-08/2015-06-14,8,84,2015-06-08 00:00:00+00:00,25,8.0,8.0,7.333333333333333,27.0
22887094,tesseract-ocr/tesseract,2015-06-15/2015-06-21,11,95,2015-06-15 00:00:00+00:00,26,11.0,11.0,9.0,33.0
22887094,tesseract-ocr/tesseract,2015-06-22/2015-06-28,72,167,2015-06-22 00:00:00+00:00,27,72.0,72.0,30.333333333333332,99.0
22887094,tesseract-ocr/tesseract,2015-06-29/2015-07-05,69,236,2015-06-29 00:00:00+00:00,28,69.0,69.0,50.666666666666664,160.0
22887094,tesseract-ocr/tesseract,2015-07-06/2015-07-12,64,300,2015-07-06 00:00:00+00:00,29,64.0,64.0,68.33333333333333,216.0
22887094,tesseract-ocr/tesseract,2015-07-13/2015-07-19,47,347,2015-07-13 00:00:00+00:00,30,47.0,47.0,60.0,252.0
22887094,tesseract-ocr/tesseract,2015-07-20/2015-07-26,68,415,2015-07-20 00:00:00+00:00,31,68.0,68.0,59.666666666666664,248.0
22887094,tesseract-ocr/tesseract,2015-07-27/2015-08-02,65,480,2015-07-27 00:00:00+00:00,32,65.0,65.0,60.0,244.0
22887094,tesseract-ocr/tesseract,2015-08-03/2015-08-09,45,525,2015-08-03 00:00:00+00:00,33,45.0,45.0,59.333333333333336,225.0
22887094,tesseract-ocr/tesseract,2015-08-10/2015-08-16,58,583,2015-08-10 00:00:00+00:00,34,58.0,58.0,56.0,236.0
22887094,tesseract-ocr/tesseract,2015-08-17/2015-08-23,53,636,2015-08-17 00:00:00+00:00,35,53.0,53.0,52.0,221.0
22887094,tesseract-ocr/tesseract,2015-08-24/2015-08-30,61,697,2015-08-24 00:00:00+00:00,36,61.0,61.0,57.333333333333336,217.0
22887094,tesseract-ocr/tesseract,2015-08-31/2015-09-06,61,758,2015-08-31 00:00:00+00:00,37,61.0,61.0,58.333333333333336,233.0
22887094,tesseract-ocr/tesseract,2015-09-07/2015-09-13,118,876,2015-09-07 00:00:00+00:00,38,118.0,118.0,80.0,293.0
22887094,tesseract-ocr/tesseract,2015-09-14/2015-09-20,71,947,2015-09-14 00:00:00+00:00,39,71.0,71.0,83.33333333333333,311.0
22887094,tesseract-ocr/tesseract,2015-09-21/2015-09-27,69,1016,2015-09-21 00:00:00+00:00,40,69.0,69.0,86.0,319.0
22887094,tesseract-ocr/tesseract,2015-09-28/2015-10-04,55,1071,2015-09-28 00:00:00+00:00,41,55.0,55.0,65.0,313.0
22887094,tesseract-ocr/tesseract,2015-10-05/2015-10-11,106,1177,2015-10-05 00:00:00+00:00,42,106.0,106.0,76.66666666666667,301.0
22887094,tesseract-ocr/tesseract,2015-10-12/2015-10-18,70,1247,2015-10-12 00:00:00+00:00,43,70.0,70.0,77.0,300.0
22887094,tesseract-ocr/tesseract,2015-10-19/2015-10-25,106,1353,2015-10-19 00:00:00+00:00,44,106.0,106.0,94.0,337.0
22887094,tesseract-ocr/tesseract,2015-10-26/2015-11-01,100,1453,2015-10-26 00:00:00+00:00,45,100.0,100.0,92.0,382.0
22887094,tesseract-ocr/tesseract,2015-11-02/2015-11-08,47,1500,2015-11-02 00:00:00+00:00,46,47.0,47.0,84.33333333333333,323.0
23083156,mui/material-ui,2014-09-01/2014-09-07,1,1,2014-09-01 00:00:00+00:00,0,,,,
23083156,mui/material-ui,2014-09-08/2014-09-14,2,3,2014-09-08 00:00:00+00:00,1,2.0,2.0,,
23083156,mui/material-ui,2014-09-15/2014-09-21,2,5,2014-09-15 00:00:00+00:00,2,2.0,2.0,,
23083156,mui/material-ui,2014-09-22/2014-09-28,1,6,2014-09-22 00:00:00+00:00,3,1.0,1.0,1.6666666666666667,
23083156,mui/material-ui,2014-09-29/2014-10-05,3,9,2014-09-29 00:00:00+00:00,4,3.0,3.0,2.0,8.0
23083156,mui/material-ui,2014-10-06/2014-10-12,2,11,2014-10-06 00:00:00+00:00,5,2.0,2.0,2.0,8.0
23083156,mui/material-ui,2014-10-13/2014-10-19,5,16,2014-10-13 00:00:00+00:00,6,5.0,5.0,3.3333333333333335,11.0
23083156,mui/material-ui,2014-10-20/2014-10-26,18,34,2014-10-20 00:00:00+00:00,7,18.0,18.0,8.333333333333334,28.0
23083156,mui/material-ui,2014-10-27/2014-11-02,11,45,2014-10-27 00:00:00+00:00,8,11.0,11.0,11.333333333333334,36.0
23083156,mui/material-ui,2014-11-03/2014-11-09,153,198,2014-11-03 00:00:00+00:00,9,153.0,153.0,60.666666666666664,187.0
23083156,mui/material-ui,2014-11-10/2014-11-16,1302,1500,2014-11-10 00:00:00+00:00,10,1302.0,1302.0,488.6666666666667,1484.0
23088740,axios/axios,2014-09-01/2014-09-07,1,1,2014-09-01 00:00:00+00:00,0,,,,
23088740,axios/axios,2014-09-08/2014-09-14,58,59,2014-09-08 00:00:00+00:00,1,58.0,58.0,,
23088740,axios/axios,2014-09-15/2014-09-21,48,107,2014-09-15 00:00:00+00:00,2,48.0,48.0,,
23088740,axios/axios,2014-09-22/2014-09-28,9,116,2014-09-22 00:00:00+00:00,3,9.0,9.0,38.333333333333336,
23088740,axios/axios,2014-09-29/2014-10-05,4,120,2014-09-29 00:00:00+00:00,4,4.0,4.0,20.333333333333332,119.0
23088740,axios/axios,2014-10-06/2014-10-12,8,128,2014-10-06 00:00:00+00:00,5,8.0,8.0,7.0,69.0
23088740,axios/axios,2014-10-13/2014-10-19,6,134,2014-10-13 00:00:00+00:00,6,6.0,6.0,6.0,27.0
23088740,axios/axios,2014-10-20/2014-10-26,2,136,2014-10-20 00:00:00+00:00,7,2.0,2.0,5.333333333333333,20.0
23088740,axios/axios,2014-10-27/2014-11-02,3,139,2014-10-27 00:00:00+00:00,8,3.0,3.0,3.6666666666666665,19.0
23088740,axios/axios,2014-11-03/2014-11-09,3,142,2014-11-03 00:00:00+00:00,9,3.0,3.0,2.6666666666666665,14.0
23088740,axios/axios,2014-11-10/2014-11-16,4,146,2014-11-10 00:00:00+00:00,10,4.0,4.0,3.3333333333333335,12.0
23088740,axios/axios,2014-11-17/2014-11-23,2,148,2014-11-17 00:00:00+00:00,11,2.0,2.0,3.0,12.0
23088740,axios/axios,2014-11-24/2014-11-30,3,151,2014-11-24 00:00:00+00:00,12,3.0,3.0,3.0,12.0
23088740,axios/axios,2014-12-01/2014-12-07,5,156,2014-12-01 00:00:00+00:00,13,5.0,5.0,3.3333333333333335,14.0
23088740,axios/axios,2014-12-08/2014-12-14,3,159,2014-12-08 00:00:00+00:00,14,3.0,3.0,3.6666666666666665,13.0
23088740,axios/axios,2014-12-15/2014-12-21,7,166,2014-12-15 00:00:00+00:00,15,7.0,7.0,5.0,18.0
23088740,axios/axios,2014-12-22/2014-12-28,3,169,2014-12-22 00:00:00+00:00,16,3.0,3.0,4.333333333333333,18.0
23088740,axios/axios,2014-12-29/2015-01-04,4,173,2014-12-29 00:00:00+00:00,17,4.0,4.0,4.666666666666667,17.0
23088740,axios/axios,2015-01-05/2015-01-11,3,176,2015-01-05 00:00:00+00:00,18,3.0,3.0,3.3333333333333335,17.0
23088740,axios/axios,2015-01-12/2015-01-18,10,186,2015-01-12 00:00:00+00:00,19,10.0,10.0,5.666666666666667,20.0
23088740,axios/axios,2015-01-19/2015-01-25,10,196,2015-01-19 00:00:00+00:00,20,10.0,10.0,7.666666666666667,27.0
23088740,axios/axios,2015-01-26/2015-02-01,5,201,2015-01-26 00:00:00+00:00,21,5.0,5.0,8.333333333333334,28.0
23088740,axios/axios,2015-02-02/2015-02-08,7,208,2015-02-02 00:00:00+00:00,22,7.0,7.0,7.333333333333333,32.0
23088740,axios/axios,2015-02-09/2015-02-15,11,219,2015-02-09 00:00:00+00:00,23,11.0,11.0,7.666666666666667,33.0
23088740,axios/axios,2015-02-16/2015-02-22,19,238,2015-02-16 00:00:00+00:00,24,19.0,19.0,12.333333333333334,42.0
23088740,axios/axios,2015-02-23/2015-03-01,10,248,2015-02-23 00:00:00+00:00,25,10.0,10.0,13.333333333333334,47.0
23088740,axios/axios,2015-03-02/2015-03-08,24,272,2015-03-02 00:00:00+00:00,26,24.0,24.0,17.666666666666668,64.0
23088740,axios/axios,2015-03-09/2015-03-15,20,292,2015-03-09 00:00:00+00:00,27,20.0,20.0,18.0,73.0
23088740,axios/axios,2015-03-16/2015-03-22,12,304,2015-03-16 00:00:00+00:00,28,12.0,12.0,18.666666666666668,66.0
23088740,axios/axios,2015-03-23/2015-03-29,12,316,2015-03-23 00:00:00+00:00,29,12.0,12.0,14.666666666666666,68.0
23088740,axios/axios,2015-03-30/2015-04-05,14,330,2015-03-30 00:00:00+00:00,30,14.0,14.0,12.666666666666666,58.0
23088740,axios/axios,2015-04-06/2015-04-12,16,346,2015-04-06 00:00:00+00:00,31,16.0,16.0,14.0,54.0
23088740,axios/axios,2015-04-13/2015-04-19,15,361,2015-04-13 00:00:00+00:00,32,15.0,15.0,15.0,57.0
23088740,axios/axios,2015-04-20/2015-04-26,9,370,2015-04-20 00:00:00+00:00,33,9.0,9.0,13.333333333333334,54.0
23088740,axios/axios,2015-04-27/2015-05-03,33,403,2015-04-27 00:00:00+00:00,34,33.0,33.0,19.0,73.0
23088740,axios/axios,2015-05-04/2015-05-10,28,431,2015-05-04 00:00:00+00:00,35,28.0,28.0,23.333333333333332,85.0
23088740,axios/axios,2015-05-11/2015-05-17,20,451,2015-05-11 00:00:00+00:00,36,20.0,20.0,27.0,90.0
23088740,axios/axios,2015-05-18/2015-05-24,21,472,2015-05-18 00:00:00+00:00,37,21.0,21.0,23.0,102.0
23088740,axios/axios,2015-05-25/2015-05-31,20,492,2015-05-25 00:00:00+00:00,38,20.0,20.0,20.333333333333332,89.0
23088740,axios/axios,2015-06-01/2015-06-07,30,522,2015-06-01 00:00:00+00:00,39,30.0,30.0,23.666666666666668,91.0
23088740,axios/axios,2015-06-08/2015-06-14,24,546,2015-06-08 00:00:00+00:00,40,24.0,24.0,24.666666666666668,95.0
23088740,axios/axios,2015-06-15/2015-06-21,10,556,2015-06-15 00:00:00+00:00,41,10.0,10.0,21.333333333333332,84.0
23088740,axios/axios,2015-06-22/2015-06-28,33,589,2015-06-22 00:00:00+00:00,42,33.0,33.0,22.333333333333332,97.0
23088740,axios/axios,2015-06-29/2015-07-05,64,653,2015-06-29 00:00:00+00:00,43,64.0,64.0,35.666666666666664,131.0
23088740,axios/axios,2015-07-06/2015-07-12,47,700,2015-07-06 00:00:00+00:00,44,47.0,47.0,48.0,154.0
23088740,axios/axios,2015-07-13/2015-07-19,23,723,2015-07-13 00:00:00+00:00,45,23.0,23.0,44.666666666666664,167.0
23088740,axios/axios,2015-07-20/2015-07-26,36,759,2015-07-20 00:00:00+00:00,46,36.0,36.0,35.333333333333336,170.0
23088740,axios/axios,2015-07-27/2015-08-02,38,797,2015-07-27 00:00:00+00:00,47,38.0,38.0,32.333333333333336,144.0
23088740,axios/axios,2015-08-03/2015-08-09,31,828,2015-08-03 00:00:00+00:00,48,31.0,31.0,35.0,128.0
23088740,axios/axios,2015-08-10/2015-08-16,42,870,2015-08-10 00:00:00+00:00,49,42.0,42.0,37.0,147.0
23088740,axios/axios,2015-08-17/2015-08-23,34,904,2015-08-17 00:00:00+00:00,50,34.0,34.0,35.666666666666664,145.0
23088740,axios/axios,2015-08-24/2015-08-30,32,936,2015-08-24 00:00:00+00:00,51,32.0,32.0,36.0,139.0
23088740,axios/axios,2015-08-31/2015-09-06,21,957,2015-08-31 00:00:00+00:00,52,21.0,21.0,29.0,129.0
23088740,axios/axios,2015-09-07/2015-09-13,33,990,2015-09-07 00:00:00+00:00,53,33.0,33.0,28.666666666666668,120.0
23088740,axios/axios,2015-09-14/2015-09-20,26,1016,2015-09-14 00:00:00+00:00,54,26.0,26.0,26.666666666666668,112.0
23088740,axios/axios,2015-09-21/2015-09-27,31,1047,2015-09-21 00:00:00+00:00,55,31.0,31.0,30.0,111.0
23088740,axios/axios,2015-09-28/2015-10-04,125,1172,2015-09-28 00:00:00+00:00,56,125.0,125.0,60.666666666666664,215.0
23088740,axios/axios,2015-10-05/2015-10-11,37,1209,2015-10-05 00:00:00+00:00,57,37.0,37.0,64.33333333333333,219.0
23088740,axios/axios,2015-10-12/2015-10-18,29,1238,2015-10-12 00:00:00+00:00,58,29.0,29.0,63.666666666666664,222.0
23088740,axios/axios,2015-10-19/2015-10-25,34,1272,2015-10-19 00:00:00+00:00,59,34.0,34.0,33.333333333333336,225.0
23088740,axios/axios,2015-10-26/2015-11-01,43,1315,2015-10-26 00:00:00+00:00,60,43.0,43.0,35.333333333333336,143.0
23088740,axios/axios,2015-11-02/2015-11-08,41,1356,2015-11-02 00:00:00+00:00,61,41.0,41.0,39.333333333333336,147.0
23088740,axios/axios,2015-11-09/2015-11-15,43,1399,2015-11-09 00:00:00+00:00,62,43.0,43.0,42.333333333333336,161.0
23088740,axios/axios,2015-11-16/2015-11-22,37,1436,2015-11-16 00:00:00+00:00,63,37.0,37.0,40.333333333333336,164.0
23088740,axios/axios,2015-11-23/2015-11-29,29,1465,2015-11-23 00:00:00+00:00,64,29.0,29.0,36.333333333333336,150.0
23088740,axios/axios,2015-11-30/2015-12-06,34,1499,2015-11-30 00:00:00+00:00,65,34.0,34.0,33.333333333333336,143.0
23088740,axios/axios,2015-12-07/2015-12-13,1,1500,2015-12-07 00:00:00+00:00,66,1.0,1.0,21.333333333333332,101.0
24195339,angular/angular,2014-09-29/2014-10-05,14,14,2014-09-29 00:00:00+00:00,0,,,,
24195339,angular/angular,2014-10-06/2014-10-12,10,24,2014-10-06 00:00:00+00:00,1,10.0,10.0,,
24195339,angular/angular,2014-10-13/2014-10-19,6,30,2014-10-13 00:00:00+00:00,2,6.0,6.0,,
24195339,angular/angular,2014-10-20/2014-10-26,12,42,2014-10-20 00:00:00+00:00,3,12.0,12.0,9.333333333333334,
24195339,angular/angular,2014-10-27/2014-11-02,98,140,2014-10-27 00:00:00+00:00,4,98.0,98.0,38.666666666666664,126.0
