candidate_id,family,mode,model_kind,feature_set,parameters,fold,rmsle,mae,rmse,smape,forecast_bias
85,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.4, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",2,0.4569918178111893,36.760149335820444,53.47619853877969,0.36626611098695777,-22.87404069878488
85,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.4, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",3,0.41359686600276735,26.583738147516247,36.02448162134209,0.3126722316973849,-13.23523066128107
86,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.6, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",1,0.6532768599536224,45.1418496419079,73.73903067129264,0.4415463104906223,-27.4191306312964
86,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.6, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",2,0.45744433927257333,38.404712515552866,54.900701053546186,0.3818654142284581,-24.818636805753076
86,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.6, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",3,0.41912920825257494,29.703357905502013,39.39898295004739,0.34168069267689916,-15.996785385860996
87,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.8, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",1,0.6361635959584487,45.41929013470877,72.02929973767321,0.45634657931412287,-30.65480043768814
87,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.8, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",2,0.47435697920101155,40.50426315205028,57.09408980401039,0.4045152687598527,-26.763232912721264
87,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.8, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",3,0.44324940719302786,33.14488124774005,44.0746520501757,0.37291627351301054,-18.75834011044093
88,direct_extra_trees,direct,extra_trees,recent_only,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",1,0.721794409259165,51.65819322919672,76.59168918267392,0.5373918072331066,-39.19324580254118
88,direct_extra_trees,direct,extra_trees,recent_only,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2,0.6790073032145811,50.31134869858121,68.99529225477492,0.52400713743325,-36.299389425063964
88,direct_extra_trees,direct,extra_trees,recent_only,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",3,0.6492974045505706,45.295631266445554,60.481930426272235,0.4956413001146914,-30.787440293551892
89,additive_residual_extra_trees,additive_residual,extra_trees,recent_only,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",1,0.670838970116374,49.32970428941889,80.09641641722428,0.46049045162188773,-21.05663859761054
89,additive_residual_extra_trees,additive_residual,extra_trees,recent_only,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2,0.4661373170648965,36.64576876459484,51.73685920354139,0.385702681098228,-21.863411429141195
89,additive_residual_extra_trees,additive_residual,extra_trees,recent_only,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",3,0.4160657885954515,26.37440220438239,35.12428305243375,0.32302654518416174,-11.822579053960515
90,log_residual_extra_trees,log_residual,extra_trees,recent_only,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",1,0.7081846206923871,46.639716389961876,77.0764891903424,0.4296864936828596,-25.96795070956897
90,log_residual_extra_trees,log_residual,extra_trees,recent_only,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2,0.478007117385947,37.557623749438136,52.79746135057062,0.37282510578707506,-25.146449184005437
90,log_residual_extra_trees,log_residual,extra_trees,recent_only,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",3,0.4417073359370371,27.290892360992256,36.829281801117766,0.3171558129478163,-15.562516904172957
91,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.2, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",1,0.7118039031200805,50.53522052112778,81.80616498973349,0.4591757822131108,-22.0083461302052
91,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.2, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2,0.49177136467124555,38.752710155440475,53.8862926096189,0.40145269032427644,-22.447756672891572
91,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.2, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",3,0.41856030482325873,25.175572210057055,35.18602763108388,0.3061654149280747,-12.327185028407344
92,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.4, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",1,0.679471212820875,47.49457488191585,77.23010753239087,0.46529663816202527,-26.3045710482892
92,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.4, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2,0.5108626846722308,40.29135251026942,56.00709274910625,0.42829445616880457,-25.91066486093467
92,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.4, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",3,0.4388017883698535,28.854268675811593,38.79757476379867,0.34361883702185886,-16.94224884469348
93,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.6, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",1,0.6724878461233976,47.41525176281977,74.72779161350671,0.4829211717924618,-30.600795966373187
93,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.6, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2,0.5540456179457998,43.444604522979894,59.36259802455488,0.45837405426029726,-29.373573048977775
93,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.6, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",3,0.49201171584434494,33.81928180159616,44.69509433771343,0.3881036112584311,-21.55731266097962
94,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.8, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",1,0.6857840615824452,48.59912356254756,74.50844663679798,0.5035452741435731,-34.89702088445719
94,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.8, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2,0.6110042448437143,46.744189393239076,63.758163001008406,0.48896581635825065,-32.83648123702086
94,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.8, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",3,0.5631409538754182,39.34862622527765,52.10811348887106,0.43839751080215644,-26.172376477265754
95,direct_extra_trees,direct,extra_trees,recent_compact,"{""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",1,0.6442144752232143,46.139931107483484,72.21809560785778,0.4780661961143035,-33.36708688526184
95,direct_extra_trees,direct,extra_trees,recent_compact,"{""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",2,0.5289670871627462,43.16392638192903,58.96294906526894,0.445939910447355,-28.39879529365068
95,direct_extra_trees,direct,extra_trees,recent_compact,"{""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",3,0.4825596445205143,34.92988543115854,47.191710591447226,0.3924759712725623,-21.198287286991484
96,additive_residual_extra_trees,additive_residual,extra_trees,recent_compact,"{""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",1,0.6531753778651594,48.73164906283948,75.15533927508037,0.4813295971811108,-26.814325864112735
96,additive_residual_extra_trees,additive_residual,extra_trees,recent_compact,"{""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",2,0.4974818362276962,41.2064106537007,56.12050491216362,0.42313871712513956,-25.452268295072734
96,additive_residual_extra_trees,additive_residual,extra_trees,recent_compact,"{""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",3,0.4616323525879716,33.780114560732024,46.00590716672615,0.3782659270235395,-19.517794271341415
97,log_residual_extra_trees,log_residual,extra_trees,recent_compact,"{""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",1,0.6954008588874444,47.53447365120521,75.52201128086948,0.45556758250609763,-35.88000376792926
97,log_residual_extra_trees,log_residual,extra_trees,recent_compact,"{""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",2,0.5040760845176262,42.57641202476829,59.544817529529055,0.410684724102623,-32.73931500984785
97,log_residual_extra_trees,log_residual,extra_trees,recent_compact,"{""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",3,0.484083277685108,35.15253452622435,50.14486445519453,0.36993981693763334,-27.06011325749538
98,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.2, ""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",1,0.7276120020139375,50.90730828009448,82.39011194073152,0.4465488077769368,-20.84311434674933
98,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.2, ""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",2,0.49043687603474306,37.85973668112118,52.91406325569341,0.3786852442113149,-20.86763784660892
98,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.2, ""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",3,0.42591555413785037,25.060034533886906,34.00146948409651,0.29836051293240784,-10.409354427095264
99,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.4, ""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",1,0.6864281540899746,48.15505373961047,77.73820830531054,0.4510198999919199,-23.97410748137747
99,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.4, ""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",2,0.4781101909967055,37.52870533769471,53.41039859099762,0.38712159764507975,-22.750427208369363
99,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.4, ""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",3,0.40955783312880606,25.866408675231355,35.20250348387479,0.3103243658201294,-13.10658764206932
100,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.6, ""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",1,0.659519573187469,45.76496196944907,74.38289895373094,0.452160710351991,-27.105100616005597
100,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.6, ""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",2,0.4830513916744553,39.173584394323875,54.617305732684,0.40522024875400986,-24.6332165701298
100,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.6, ""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",3,0.4172367706667713,28.709446410210276,38.01860899518113,0.3371238225944346,-15.803820857043377
101,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.8, ""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",1,0.6451993530859824,45.68467215871406,72.50441658498853,0.46561899267170387,-30.23609375063372
101,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.8, ""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",2,0.5008930528846121,41.044577172229786,56.489258392832774,0.42362777332315177,-26.516005931890245
101,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.8, ""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",3,0.4429056516297148,31.819665920684407,42.12712976535073,0.36496368837245896,-18.501054072017432
102,direct_extra_trees,direct,extra_trees,recent_compact,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",1,0.6458998201403738,45.72103874728347,71.69065418350503,0.47637864681448094,-33.22892166415028
102,direct_extra_trees,direct,extra_trees,recent_compact,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",2,0.5030079682378925,41.65247072462159,57.93205872130176,0.42502033854047133,-27.99526085402223
102,direct_extra_trees,direct,extra_trees,recent_compact,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",3,0.4848192196745602,35.55346882346467,47.91120951497611,0.40080375904748,-20.16042519070989
103,additive_residual_extra_trees,additive_residual,extra_trees,recent_compact,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",1,0.6732477905935939,50.309342165017135,77.59353342410435,0.49496943748212696,-27.48262111524538
103,additive_residual_extra_trees,additive_residual,extra_trees,recent_compact,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",2,0.48728912970536825,41.04369963824862,57.50204551844433,0.4118282548902153,-28.047320596417922
103,additive_residual_extra_trees,additive_residual,extra_trees,recent_compact,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",3,0.4672428380860695,34.06054919593484,46.127713330713476,0.38526863593421884,-20.048255905863183
104,log_residual_extra_trees,log_residual,extra_trees,recent_compact,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",1,0.7080206434216406,48.80100902030774,77.00074673025406,0.4748725695557734,-37.15708367282303
104,log_residual_extra_trees,log_residual,extra_trees,recent_compact,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",2,0.5083792417253841,43.036181886271365,60.9999384827304,0.41362343566862775,-34.74141467903721
104,log_residual_extra_trees,log_residual,extra_trees,recent_compact,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",3,0.4816404924096645,35.166038363395735,49.2132158005646,0.37909506242222724,-26.79155647901198
105,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.2, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",1,0.7290126729223787,50.749340796054646,82.1384202000357,0.44573638501365437,-20.815481302527022
105,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.2, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",2,0.48909498377168,37.607987424158544,52.71070336002588,0.37245070510739126,-20.786930958683225
105,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.2, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",3,0.4352127171655534,25.105892700514982,34.009092786577746,0.30108050820932847,-10.201782007838943
106,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.4, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",1,0.6882566302179325,47.847166440594144,77.28856951678053,0.4500456460465371,-23.918841392932844
106,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.4, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",2,0.47136444209479017,36.93512650809487,52.9943423573914,0.37603030053315045,-22.589013432517984
106,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.4, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",3,0.42008845826962143,26.200253794956765,35.3105734027144,0.31353152394192035,-12.691442803556686
107,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.6, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",1,0.6612442210614986,45.23028355287118,73.81008682421366,0.4499303308758431,-27.022201483338655
107,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.6, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",2,0.46962615255635937,38.317190755845814,53.98776289849038,0.39098873132602385,-24.39109590635273
107,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.6, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",3,0.4255244497929714,29.083596445593955,38.29778403710765,0.3415491854837356,-15.18110359927442
108,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.8, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",1,0.6466557005499186,45.34955827055405,71.9022801453532,0.46471446397934524,-30.12556157374447
108,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.8, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",2,0.48085260970739435,39.90271898759241,55.65296857654822,0.4066354739368896,-26.19317838018749
108,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.8, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",3,0.4479803639430253,32.31853263452932,42.6177122396243,0.3713519530752333,-17.670764394992155
109,direct_extra_trees,direct,extra_trees,recent_compact,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",1,0.6461919528088046,47.166358418424096,72.55261756239726,0.48792787612099225,-35.44887132718614
109,direct_extra_trees,direct,extra_trees,recent_compact,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",2,0.5586242290422144,45.020115513585075,62.37362785736745,0.4658438015860344,-31.476593427720196
109,direct_extra_trees,direct,extra_trees,recent_compact,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",3,0.5218579553804927,38.4654687729036,52.551532559248606,0.42500293533390193,-24.507857287445116
110,additive_residual_extra_trees,additive_residual,extra_trees,recent_compact,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",1,0.6843953909038187,51.55157666605669,80.96926702910433,0.49595495321258487,-26.025650345633924
110,additive_residual_extra_trees,additive_residual,extra_trees,recent_compact,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",2,0.48707749797093247,40.2692615663394,55.947118081541866,0.4136054121698909,-27.284386161078125
110,additive_residual_extra_trees,additive_residual,extra_trees,recent_compact,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",3,0.4375594067698442,30.5006673327722,40.86684038659182,0.3572812139853197,-17.921967514377588
111,log_residual_extra_trees,log_residual,extra_trees,recent_compact,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",1,0.7105852398932258,49.47160598617261,78.2857196905488,0.4679831323269552,-33.85233133636386
111,log_residual_extra_trees,log_residual,extra_trees,recent_compact,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",2,0.4939832703465696,41.48259640708775,58.023305407988865,0.40356305725118086,-32.54916777446493
111,log_residual_extra_trees,log_residual,extra_trees,recent_compact,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",3,0.45657874935540127,31.530568185384457,42.98849063546913,0.35064177439221916,-23.09263548652716
112,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.2, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",1,0.7214731910388021,50.49694104368002,81.87146953176119,0.44585460357525,-21.259471235134193
112,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.2, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",2,0.4903679974639987,37.9734145137652,53.169512603840325,0.38150872333576513,-21.48319747342282
112,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.2, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",3,0.42497402092000064,25.05164217840962,34.5140000053149,0.298538947338342,-11.071268427185991
113,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.4, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",1,0.6778226321953219,47.342366935844886,76.94337135347386,0.44849323596630486,-24.806821258147185
113,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.4, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",2,0.48194429068156086,38.00743031962636,54.17290057828218,0.39335421987298386,-23.981546461997162
113,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.4, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",3,0.41412465460496195,27.05631480527613,36.679030222233216,0.32057089294790875,-14.430415642250777
114,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.6, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",1,0.6510608219521599,45.48779137349092,73.61762572825637,0.4530967751426063,-28.354171281160173
114,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.6, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",2,0.49343271837167774,40.1458263147638,56.10570900394945,0.4154306784911297,-26.479895450571508
114,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.6, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",3,0.43094734295043174,30.787590268173098,40.724327392794585,0.3550439979848315,-17.789562857315556
115,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.8, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",1,0.6397057184121445,46.029176376775766,72.11625885451399,0.4702387271360978,-31.90152130417316
115,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.8, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",2,0.5198840500707571,42.437304532080184,58.87647533475624,0.43839431481881647,-28.97824443914585
115,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.8, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",3,0.4681577447424004,34.59052439796817,46.15815146886781,0.38942959245085684,-21.148710072380343
116,direct_extra_trees,direct,extra_trees,recent_compact,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",1,0.716448867695736,51.257907704566726,76.22593846761325,0.533566560208011,-39.12216454715986
116,direct_extra_trees,direct,extra_trees,recent_compact,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2,0.6649495159110037,49.53406226888455,68.003963614762,0.5161714126689527,-35.99099585977771
116,direct_extra_trees,direct,extra_trees,recent_compact,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",3,0.6376519668901556,44.70054114794957,59.90499512611532,0.488960330531216,-30.608550618510414
117,additive_residual_extra_trees,additive_residual,extra_trees,recent_compact,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",1,0.6730331277517878,49.68387908291975,80.04309714914694,0.466102809491547,-19.927390572698375
117,additive_residual_extra_trees,additive_residual,extra_trees,recent_compact,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2,0.47833041824866646,37.26118533954547,52.71389815577772,0.39144279111304664,-20.843175790943818
117,additive_residual_extra_trees,additive_residual,extra_trees,recent_compact,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",3,0.4195513058458624,27.0968998358929,36.04631171374911,0.3286672469399552,-11.734601725613288
118,log_residual_extra_trees,log_residual,extra_trees,recent_compact,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",1,0.7057800966090754,46.43969792933794,76.4640631014387,0.43065950603617886,-25.983772263927595
118,log_residual_extra_trees,log_residual,extra_trees,recent_compact,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2,0.4816426821131337,38.02977989610081,53.66552533110711,0.37467345027696963,-24.894770702904246
118,log_residual_extra_trees,log_residual,extra_trees,recent_compact,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",3,0.4442928800919242,28.115179645772113,37.78209073391138,0.32279049954333494,-15.74197293103731
119,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.2, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",1,0.7134772888243831,50.53560232556631,81.82995723662357,0.4583911532723876,-21.99412987912893
119,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.2, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2,0.49269117150477393,38.676114067689554,53.73408677480742,0.4009144919777881,-22.386077959834324
119,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.2, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",3,0.4176118493972727,25.103828794329193,35.06987004455416,0.3048485661396335,-12.29140709339905
120,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.4, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",1,0.6805502350528111,47.49334716402123,77.23172988051077,0.4644227819088536,-26.276138546136675
120,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.4, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2,0.5082436808745788,40.07136602602072,55.66545279683077,0.4271104783182656,-25.78730743482017
120,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.4, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",3,0.4341086686267153,28.67044566574287,38.54951527035679,0.3410982760460202,-16.870692974676892
121,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.6, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",1,0.6720348034122744,47.25843929037696,74.65463682173942,0.4811935486365412,-30.558147213144398
121,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.6, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2,0.5473371216929219,43.114624796606826,58.80989698931044,0.45651849512056236,-29.18853690980602
121,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.6, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",3,0.4841912604582497,33.542000598375346,44.323511644254005,0.384871496108426,-21.44997885595473
122,blend_direct_extra_trees,blend_direct,extra_trees,recent_compact,"{""blend_weight"": 0.8, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",1,0.6832221167458494,48.39004026595716,74.30925916261404,0.5015343840987597,-34.84015588015213
