candidate_id,family,mode,model_kind,feature_set,parameters,mean_cv_rmsle,std_cv_rmsle,mean_cv_mae,mean_cv_rmse,mean_cv_smape,mean_cv_bias,elapsed_seconds
65,blend_direct_extra_trees,blend_direct,extra_trees,full,"{""blend_weight"": 0.6, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.5556490011911542,0.0983089509667481,40.4197125914933,58.60010397885073,0.4282615488160754,-26.687240354019337,0.41420483379624784
66,blend_direct_extra_trees,blend_direct,extra_trees,full,"{""blend_weight"": 0.8, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.5934115158444818,0.06887009105903757,43.35340549790894,61.7920504695472,0.459043020395735,-30.648643704349016,0.39145704195834696
67,direct_extra_trees,direct,extra_trees,recent_only,"{""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",0.5328926186778024,0.09417176446762644,40.70252718132531,58.791537833315154,0.4252713310006569,-26.485653318332265,0.4106028750538826
68,additive_residual_extra_trees,additive_residual,extra_trees,recent_only,"{""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",0.5273650938859457,0.10640729860256817,40.53096206024218,58.049612009065946,0.42096366324985124,-25.13642796132082,0.41025387519039214
69,log_residual_extra_trees,log_residual,extra_trees,recent_only,"{""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",0.5599442958715098,0.12017785767661733,41.61353366791475,61.74053514703102,0.41112253569726903,-32.90681520182457,0.42301624990068376
70,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.2, ""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",0.5450691453018802,0.16209712659496656,37.8783561909801,56.365070572872185,0.3713161695885314,-17.13955490609069,0.42174324998632073
71,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.4, ""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",0.5174788884688514,0.1500611541426628,36.853937974466994,55.267860695637374,0.3725485121789831,-19.476079509151088,0.4608490001410246
72,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.6, ""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",0.5083356830867211,0.13330382822786133,37.3896546139958,55.345540370191436,0.3856140618781489,-21.812604112211478,0.3899925840087235
73,blend_direct_extra_trees,blend_direct,extra_trees,recent_only,"{""blend_weight"": 0.8, ""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 5}",0.514106799572593,0.11385741682131921,38.91858740162591,56.5482940976178,0.40538156818103577,-24.14912871527187,0.4291848340071738
74,direct_extra_trees,direct,extra_trees,recent_only,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",0.5253111098014218,0.10296961138016876,39.72718526115776,58.04175943573754,0.4156289114963411,-25.22464891936573,0.42254229192622006
