repo_id,repo_full_name,week,weekly_new_stars,cumulative_stars,previous_week_stars,weekly_growth_rate,herd_momentum_score
65600975,pytorch/pytorch,2016-08-15/2016-08-21,3,3,,,0.0
65600975,pytorch/pytorch,2016-08-22/2016-08-28,1,4,3.0,-0.6666666666666667,12.0
65600975,pytorch/pytorch,2016-09-19/2016-09-25,1,5,1.0,0.0,5.0
65600975,pytorch/pytorch,2016-10-10/2016-10-16,1,6,1.0,0.0,6.0
65600975,pytorch/pytorch,2016-10-17/2016-10-23,2,8,1.0,1.0,8.0
65600975,pytorch/pytorch,2016-10-31/2016-11-06,3,11,2.0,0.5,22.0
65600975,pytorch/pytorch,2016-11-14/2016-11-20,2,13,3.0,-0.33333333333333337,39.0
65600975,pytorch/pytorch,2016-11-21/2016-11-27,2,15,2.0,0.0,30.0
65600975,pytorch/pytorch,2016-11-28/2016-12-04,1,16,2.0,-0.5,32.0
65600975,pytorch/pytorch,2016-12-12/2016-12-18,1,17,1.0,0.0,17.0
65600975,pytorch/pytorch,2016-12-19/2016-12-25,2,19,1.0,1.0,19.0
65600975,pytorch/pytorch,2017-01-02/2017-01-08,1,20,2.0,-0.5,40.0
65600975,pytorch/pytorch,2017-01-09/2017-01-15,3,23,1.0,2.0,23.0
65600975,pytorch/pytorch,2017-01-16/2017-01-22,1477,1500,3.0,491.3333333333333,4500.0
65750241,expo/expo,2016-08-15/2016-08-21,43,43,,,0.0
65750241,expo/expo,2016-08-22/2016-08-28,51,94,43.0,0.18604651162790709,4042.0
65750241,expo/expo,2016-08-29/2016-09-04,10,104,51.0,-0.803921568627451,5304.0
65750241,expo/expo,2016-09-05/2016-09-11,16,120,10.0,0.6000000000000001,1200.0
65750241,expo/expo,2016-09-12/2016-09-18,12,132,16.0,-0.25,2112.0
65750241,expo/expo,2016-09-19/2016-09-25,17,149,12.0,0.41666666666666674,1788.0
65750241,expo/expo,2016-09-26/2016-10-02,125,274,17.0,6.352941176470588,4658.0
65750241,expo/expo,2016-10-03/2016-10-09,18,292,125.0,-0.856,36500.0
65750241,expo/expo,2016-10-10/2016-10-16,24,316,18.0,0.33333333333333326,5688.0
65750241,expo/expo,2016-10-17/2016-10-23,12,328,24.0,-0.5,7872.0
65750241,expo/expo,2016-10-24/2016-10-30,13,341,12.0,0.08333333333333326,4092.0
65750241,expo/expo,2016-10-31/2016-11-06,8,349,13.0,-0.3846153846153846,4537.0
65750241,expo/expo,2016-11-07/2016-11-13,24,373,8.0,2.0,2984.0
65750241,expo/expo,2016-11-14/2016-11-20,22,395,24.0,-0.08333333333333337,9480.0
65750241,expo/expo,2016-11-21/2016-11-27,11,406,22.0,-0.5,8932.0
65750241,expo/expo,2016-11-28/2016-12-04,17,423,11.0,0.5454545454545454,4653.0
65750241,expo/expo,2016-12-05/2016-12-11,12,435,17.0,-0.2941176470588235,7395.0
65750241,expo/expo,2016-12-12/2016-12-18,19,454,12.0,0.5833333333333333,5448.0
65750241,expo/expo,2016-12-19/2016-12-25,17,471,19.0,-0.10526315789473684,8949.0
65750241,expo/expo,2016-12-26/2017-01-01,4,475,17.0,-0.7647058823529411,8075.0
65750241,expo/expo,2017-01-02/2017-01-08,22,497,4.0,4.5,1988.0
65750241,expo/expo,2017-01-09/2017-01-15,19,516,22.0,-0.13636363636363635,11352.0
65750241,expo/expo,2017-01-16/2017-01-22,11,527,19.0,-0.42105263157894735,10013.0
65750241,expo/expo,2017-01-23/2017-01-29,11,538,11.0,0.0,5918.0
65750241,expo/expo,2017-01-30/2017-02-05,16,554,11.0,0.4545454545454546,6094.0
65750241,expo/expo,2017-02-06/2017-02-12,9,563,16.0,-0.4375,9008.0
65750241,expo/expo,2017-02-13/2017-02-19,20,583,9.0,1.2222222222222223,5247.0
65750241,expo/expo,2017-02-20/2017-02-26,8,591,20.0,-0.6,11820.0
65750241,expo/expo,2017-02-27/2017-03-05,9,600,8.0,0.125,4800.0
65750241,expo/expo,2017-03-06/2017-03-12,21,621,9.0,1.3333333333333335,5589.0
65750241,expo/expo,2017-03-13/2017-03-19,82,703,21.0,2.9047619047619047,14763.0
65750241,expo/expo,2017-03-20/2017-03-26,32,735,82.0,-0.6097560975609756,60270.0
65750241,expo/expo,2017-03-27/2017-04-02,23,758,32.0,-0.28125,24256.0
65750241,expo/expo,2017-04-03/2017-04-09,18,776,23.0,-0.21739130434782605,17848.0
65750241,expo/expo,2017-04-10/2017-04-16,31,807,18.0,0.7222222222222223,14526.0
65750241,expo/expo,2017-04-17/2017-04-23,35,842,31.0,0.12903225806451624,26102.0
65750241,expo/expo,2017-04-24/2017-04-30,41,883,35.0,0.17142857142857149,30905.0
65750241,expo/expo,2017-05-01/2017-05-07,29,912,41.0,-0.29268292682926833,37392.0
65750241,expo/expo,2017-05-08/2017-05-14,29,941,29.0,0.0,27289.0
65750241,expo/expo,2017-05-15/2017-05-21,41,982,29.0,0.4137931034482758,28478.0
65750241,expo/expo,2017-05-22/2017-05-28,23,1005,41.0,-0.4390243902439024,41205.0
65750241,expo/expo,2017-05-29/2017-06-04,25,1030,23.0,0.08695652173913038,23690.0
65750241,expo/expo,2017-06-05/2017-06-11,32,1062,25.0,0.28,26550.0
65750241,expo/expo,2017-06-12/2017-06-18,38,1100,32.0,0.1875,35200.0
65750241,expo/expo,2017-06-19/2017-06-25,35,1135,38.0,-0.07894736842105265,43130.0
65750241,expo/expo,2017-06-26/2017-07-02,44,1179,35.0,0.2571428571428571,41265.0
65750241,expo/expo,2017-07-03/2017-07-09,34,1213,44.0,-0.2272727272727273,53372.0
65750241,expo/expo,2017-07-10/2017-07-16,33,1246,34.0,-0.02941176470588236,42364.0
65750241,expo/expo,2017-07-17/2017-07-23,38,1284,33.0,0.1515151515151516,42372.0
65750241,expo/expo,2017-07-24/2017-07-30,33,1317,38.0,-0.13157894736842102,50046.0
65750241,expo/expo,2017-07-31/2017-08-06,22,1339,33.0,-0.33333333333333337,44187.0
65750241,expo/expo,2017-08-07/2017-08-13,21,1360,22.0,-0.045454545454545414,29920.0
65750241,expo/expo,2017-08-14/2017-08-20,21,1381,21.0,0.0,29001.0
65750241,expo/expo,2017-08-21/2017-08-27,34,1415,21.0,0.6190476190476191,29715.0
65750241,expo/expo,2017-08-28/2017-09-03,26,1441,34.0,-0.23529411764705888,48994.0
65750241,expo/expo,2017-09-04/2017-09-10,33,1474,26.0,0.26923076923076916,38324.0
65750241,expo/expo,2017-09-11/2017-09-17,20,1494,33.0,-0.3939393939393939,49302.0
65750241,expo/expo,2017-09-18/2017-09-24,6,1500,20.0,-0.7,30000.0
67274736,ElemeFE/element,2016-08-29/2016-09-04,378,378,,,0.0
67274736,ElemeFE/element,2016-09-05/2016-09-11,765,1143,378.0,1.0238095238095237,432054.0
67274736,ElemeFE/element,2016-09-12/2016-09-18,118,1261,765.0,-0.8457516339869281,964665.0
67274736,ElemeFE/element,2016-09-19/2016-09-25,239,1500,118.0,1.0254237288135593,177000.0
70107786,vercel/next.js,2016-10-24/2016-10-30,1500,1500,,,0.0
71583602,Developer-Y/cs-video-courses,2016-10-31/2016-11-06,3,3,,,0.0
71583602,Developer-Y/cs-video-courses,2016-11-07/2016-11-13,1,4,3.0,-0.6666666666666667,12.0
71583602,Developer-Y/cs-video-courses,2016-11-14/2016-11-20,592,596,1.0,591.0,596.0
71583602,Developer-Y/cs-video-courses,2016-11-21/2016-11-27,904,1500,592.0,0.527027027027027,888000.0
74791366,ryanmcdermott/clean-code-javascript,2016-11-21/2016-11-27,2,2,,,0.0
74791366,ryanmcdermott/clean-code-javascript,2017-01-02/2017-01-08,1498,1500,2.0,748.0,3000.0
75104123,prettier/prettier,2016-11-28/2016-12-04,16,16,,,0.0
75104123,prettier/prettier,2016-12-05/2016-12-11,12,28,16.0,-0.25,448.0
75104123,prettier/prettier,2016-12-19/2016-12-25,3,31,12.0,-0.75,372.0
75104123,prettier/prettier,2017-01-02/2017-01-08,1,32,3.0,-0.6666666666666667,96.0
75104123,prettier/prettier,2017-01-09/2017-01-15,1468,1500,1.0,1467.0,1500.0
79162682,laurent22/joplin,2017-07-31/2017-08-06,1,1,,,0.0
79162682,laurent22/joplin,2017-10-30/2017-11-05,15,16,1.0,14.0,16.0
79162682,laurent22/joplin,2017-11-06/2017-11-12,6,22,15.0,-0.6,330.0
79162682,laurent22/joplin,2017-11-27/2017-12-03,1478,1500,6.0,245.33333333333334,9000.0
80945428,nestjs/nest,2017-02-06/2017-02-12,1,1,,,0.0
80945428,nestjs/nest,2017-02-20/2017-02-26,14,15,1.0,13.0,15.0
80945428,nestjs/nest,2017-02-27/2017-03-05,47,62,14.0,2.357142857142857,868.0
80945428,nestjs/nest,2017-03-06/2017-03-12,8,70,47.0,-0.8297872340425532,3290.0
80945428,nestjs/nest,2017-03-13/2017-03-19,1,71,8.0,-0.875,568.0
80945428,nestjs/nest,2017-03-20/2017-03-26,1,72,1.0,0.0,72.0
80945428,nestjs/nest,2017-03-27/2017-04-02,38,110,1.0,37.0,110.0
80945428,nestjs/nest,2017-04-03/2017-04-09,4,114,38.0,-0.8947368421052632,4332.0
80945428,nestjs/nest,2017-04-10/2017-04-16,8,122,4.0,1.0,488.0
80945428,nestjs/nest,2017-04-17/2017-04-23,8,130,8.0,0.0,1040.0
80945428,nestjs/nest,2017-04-24/2017-04-30,4,134,8.0,-0.5,1072.0
80945428,nestjs/nest,2017-05-01/2017-05-07,263,397,4.0,64.75,1588.0
80945428,nestjs/nest,2017-05-08/2017-05-14,170,567,263.0,-0.35361216730038025,149121.0
80945428,nestjs/nest,2017-05-15/2017-05-21,37,604,170.0,-0.7823529411764706,102680.0
80945428,nestjs/nest,2017-05-22/2017-05-28,43,647,37.0,0.16216216216216206,23939.0
80945428,nestjs/nest,2017-05-29/2017-06-04,48,695,43.0,0.11627906976744184,29885.0
80945428,nestjs/nest,2017-06-05/2017-06-11,16,711,48.0,-0.6666666666666667,34128.0
80945428,nestjs/nest,2017-06-12/2017-06-18,24,735,16.0,0.5,11760.0
80945428,nestjs/nest,2017-06-19/2017-06-25,21,756,24.0,-0.125,18144.0
80945428,nestjs/nest,2017-06-26/2017-07-02,8,764,21.0,-0.6190476190476191,16044.0
80945428,nestjs/nest,2017-07-03/2017-07-09,18,782,8.0,1.25,6256.0
80945428,nestjs/nest,2017-07-10/2017-07-16,6,788,18.0,-0.6666666666666667,14184.0
80945428,nestjs/nest,2017-07-17/2017-07-23,9,797,6.0,0.5,4782.0
80945428,nestjs/nest,2017-07-24/2017-07-30,21,818,9.0,1.3333333333333335,7362.0
80945428,nestjs/nest,2017-07-31/2017-08-06,27,845,21.0,0.2857142857142858,17745.0
80945428,nestjs/nest,2017-08-07/2017-08-13,24,869,27.0,-0.11111111111111116,23463.0
80945428,nestjs/nest,2017-08-14/2017-08-20,42,911,24.0,0.75,21864.0
80945428,nestjs/nest,2017-08-21/2017-08-27,37,948,42.0,-0.11904761904761907,39816.0
80945428,nestjs/nest,2017-08-28/2017-09-03,34,982,37.0,-0.08108108108108103,36334.0
80945428,nestjs/nest,2017-09-04/2017-09-10,31,1013,34.0,-0.08823529411764708,34442.0
80945428,nestjs/nest,2017-09-11/2017-09-17,153,1166,31.0,3.935483870967742,36146.0
80945428,nestjs/nest,2017-09-18/2017-09-24,106,1272,153.0,-0.30718954248366015,194616.0
80945428,nestjs/nest,2017-09-25/2017-10-01,50,1322,106.0,-0.5283018867924528,140132.0
80945428,nestjs/nest,2017-10-02/2017-10-08,105,1427,50.0,1.1,71350.0
80945428,nestjs/nest,2017-10-09/2017-10-15,73,1500,105.0,-0.3047619047619048,157500.0
83222441,donnemartin/system-design-primer,2017-03-06/2017-03-12,1500,1500,,,0.0
88011908,practical-tutorials/project-based-learning,2017-04-10/2017-04-16,3,3,,,0.0
88011908,practical-tutorials/project-based-learning,2017-04-17/2017-04-23,1,4,3.0,-0.6666666666666667,12.0
88011908,practical-tutorials/project-based-learning,2017-04-24/2017-04-30,754,758,1.0,753.0,758.0
88011908,practical-tutorials/project-based-learning,2017-05-01/2017-05-07,742,1500,754.0,-0.01591511936339518,1131000.0
91629816,freqtrade/freqtrade,2017-05-29/2017-06-04,1,1,,,0.0
91629816,freqtrade/freqtrade,2017-06-05/2017-06-11,1,2,1.0,0.0,2.0
91629816,freqtrade/freqtrade,2017-06-12/2017-06-18,1,3,1.0,0.0,3.0
91629816,freqtrade/freqtrade,2017-06-26/2017-07-02,1,4,1.0,0.0,4.0
91629816,freqtrade/freqtrade,2017-07-03/2017-07-09,1,5,1.0,0.0,5.0
91629816,freqtrade/freqtrade,2017-07-10/2017-07-16,1,6,1.0,0.0,6.0
91629816,freqtrade/freqtrade,2017-07-24/2017-07-30,2,8,1.0,1.0,8.0
91629816,freqtrade/freqtrade,2017-08-07/2017-08-13,3,11,2.0,0.5,22.0
91629816,freqtrade/freqtrade,2017-08-14/2017-08-20,1,12,3.0,-0.6666666666666667,36.0
91629816,freqtrade/freqtrade,2017-08-21/2017-08-27,3,15,1.0,2.0,15.0
91629816,freqtrade/freqtrade,2017-08-28/2017-09-03,5,20,3.0,0.6666666666666667,60.0
91629816,freqtrade/freqtrade,2017-09-04/2017-09-10,8,28,5.0,0.6000000000000001,140.0
91629816,freqtrade/freqtrade,2017-09-11/2017-09-17,5,33,8.0,-0.375,264.0
91629816,freqtrade/freqtrade,2017-09-18/2017-09-24,4,37,5.0,-0.19999999999999996,185.0
91629816,freqtrade/freqtrade,2017-09-25/2017-10-01,11,48,4.0,1.75,192.0
91629816,freqtrade/freqtrade,2017-10-02/2017-10-08,7,55,11.0,-0.36363636363636365,605.0
91629816,freqtrade/freqtrade,2017-10-09/2017-10-15,2,57,7.0,-0.7142857142857143,399.0
91629816,freqtrade/freqtrade,2017-10-16/2017-10-22,1,58,2.0,-0.5,116.0
91629816,freqtrade/freqtrade,2017-10-23/2017-10-29,8,66,1.0,7.0,66.0
91629816,freqtrade/freqtrade,2017-10-30/2017-11-05,7,73,8.0,-0.125,584.0
91629816,freqtrade/freqtrade,2017-11-06/2017-11-12,10,83,7.0,0.4285714285714286,581.0
91629816,freqtrade/freqtrade,2017-11-13/2017-11-19,9,92,10.0,-0.09999999999999998,920.0
91629816,freqtrade/freqtrade,2017-11-20/2017-11-26,15,107,9.0,0.6666666666666667,963.0
91629816,freqtrade/freqtrade,2017-11-27/2017-12-03,23,130,15.0,0.5333333333333334,1950.0
91629816,freqtrade/freqtrade,2017-12-04/2017-12-10,22,152,23.0,-0.04347826086956519,3496.0
91629816,freqtrade/freqtrade,2017-12-11/2017-12-17,22,174,22.0,0.0,3828.0
91629816,freqtrade/freqtrade,2017-12-18/2017-12-24,18,192,22.0,-0.18181818181818177,4224.0
91629816,freqtrade/freqtrade,2017-12-25/2017-12-31,26,218,18.0,0.4444444444444444,3924.0
91629816,freqtrade/freqtrade,2018-01-01/2018-01-07,46,264,26.0,0.7692307692307692,6864.0
91629816,freqtrade/freqtrade,2018-01-08/2018-01-14,42,306,46.0,-0.08695652173913049,14076.0
91629816,freqtrade/freqtrade,2018-01-15/2018-01-21,34,340,42.0,-0.19047619047619047,14280.0
91629816,freqtrade/freqtrade,2018-01-22/2018-01-28,32,372,34.0,-0.05882352941176472,12648.0
91629816,freqtrade/freqtrade,2018-01-29/2018-02-04,56,428,32.0,0.75,13696.0
91629816,freqtrade/freqtrade,2018-02-05/2018-02-11,25,453,56.0,-0.5535714285714286,25368.0
91629816,freqtrade/freqtrade,2018-02-12/2018-02-18,21,474,25.0,-0.16000000000000003,11850.0
91629816,freqtrade/freqtrade,2018-02-19/2018-02-25,17,491,21.0,-0.19047619047619047,10311.0
91629816,freqtrade/freqtrade,2018-02-26/2018-03-04,25,516,17.0,0.47058823529411775,8772.0
91629816,freqtrade/freqtrade,2018-03-05/2018-03-11,7,523,25.0,-0.72,13075.0
91629816,freqtrade/freqtrade,2018-03-12/2018-03-18,10,533,7.0,0.4285714285714286,3731.0
91629816,freqtrade/freqtrade,2018-03-19/2018-03-25,21,554,10.0,1.1,5540.0
91629816,freqtrade/freqtrade,2018-03-26/2018-04-01,18,572,21.0,-0.1428571428571429,12012.0
91629816,freqtrade/freqtrade,2018-04-02/2018-04-08,8,580,18.0,-0.5555555555555556,10440.0
91629816,freqtrade/freqtrade,2018-04-09/2018-04-15,15,595,8.0,0.875,4760.0
91629816,freqtrade/freqtrade,2018-04-16/2018-04-22,12,607,15.0,-0.19999999999999996,9105.0
91629816,freqtrade/freqtrade,2018-04-23/2018-04-29,13,620,12.0,0.08333333333333326,7440.0
91629816,freqtrade/freqtrade,2018-04-30/2018-05-06,11,631,13.0,-0.15384615384615385,8203.0
91629816,freqtrade/freqtrade,2018-05-07/2018-05-13,12,643,11.0,0.09090909090909083,7073.0
91629816,freqtrade/freqtrade,2018-05-14/2018-05-20,10,653,12.0,-0.16666666666666663,7836.0
91629816,freqtrade/freqtrade,2018-05-21/2018-05-27,15,668,10.0,0.5,6680.0
91629816,freqtrade/freqtrade,2018-05-28/2018-06-03,16,684,15.0,0.06666666666666665,10260.0
91629816,freqtrade/freqtrade,2018-06-04/2018-06-10,10,694,16.0,-0.375,11104.0
91629816,freqtrade/freqtrade,2018-06-11/2018-06-17,13,707,10.0,0.30000000000000004,7070.0
91629816,freqtrade/freqtrade,2018-06-18/2018-06-24,18,725,13.0,0.3846153846153846,9425.0
91629816,freqtrade/freqtrade,2018-06-25/2018-07-01,11,736,18.0,-0.38888888888888884,13248.0
91629816,freqtrade/freqtrade,2018-07-02/2018-07-08,16,752,11.0,0.4545454545454546,8272.0
91629816,freqtrade/freqtrade,2018-07-09/2018-07-15,8,760,16.0,-0.5,12160.0
91629816,freqtrade/freqtrade,2018-07-16/2018-07-22,21,781,8.0,1.625,6248.0
91629816,freqtrade/freqtrade,2018-07-23/2018-07-29,12,793,21.0,-0.4285714285714286,16653.0
91629816,freqtrade/freqtrade,2018-07-30/2018-08-05,11,804,12.0,-0.08333333333333337,9648.0
91629816,freqtrade/freqtrade,2018-08-06/2018-08-12,9,813,11.0,-0.18181818181818177,8943.0
91629816,freqtrade/freqtrade,2018-08-13/2018-08-19,11,824,9.0,0.22222222222222232,7416.0
91629816,freqtrade/freqtrade,2018-08-20/2018-08-26,17,841,11.0,0.5454545454545454,9251.0
91629816,freqtrade/freqtrade,2018-08-27/2018-09-02,11,852,17.0,-0.3529411764705882,14484.0
91629816,freqtrade/freqtrade,2018-09-03/2018-09-09,19,871,11.0,0.7272727272727273,9581.0
91629816,freqtrade/freqtrade,2018-09-10/2018-09-16,77,948,19.0,3.052631578947368,18012.0
91629816,freqtrade/freqtrade,2018-09-17/2018-09-23,70,1018,77.0,-0.09090909090909094,78386.0
91629816,freqtrade/freqtrade,2018-09-24/2018-09-30,17,1035,70.0,-0.7571428571428571,72450.0
91629816,freqtrade/freqtrade,2018-10-01/2018-10-07,13,1048,17.0,-0.23529411764705888,17816.0
91629816,freqtrade/freqtrade,2018-10-08/2018-10-14,8,1056,13.0,-0.3846153846153846,13728.0
91629816,freqtrade/freqtrade,2018-10-15/2018-10-21,9,1065,8.0,0.125,8520.0
91629816,freqtrade/freqtrade,2018-10-22/2018-10-28,11,1076,9.0,0.22222222222222232,9684.0
91629816,freqtrade/freqtrade,2018-10-29/2018-11-04,11,1087,11.0,0.0,11957.0
91629816,freqtrade/freqtrade,2018-11-05/2018-11-11,31,1118,11.0,1.8181818181818183,12298.0
91629816,freqtrade/freqtrade,2018-11-12/2018-11-18,16,1134,31.0,-0.4838709677419355,35154.0
91629816,freqtrade/freqtrade,2018-11-19/2018-11-25,4,1138,16.0,-0.75,18208.0
91629816,freqtrade/freqtrade,2018-11-26/2018-12-02,20,1158,4.0,4.0,4632.0
91629816,freqtrade/freqtrade,2018-12-03/2018-12-09,13,1171,20.0,-0.35,23420.0
91629816,freqtrade/freqtrade,2018-12-10/2018-12-16,8,1179,13.0,-0.3846153846153846,15327.0
91629816,freqtrade/freqtrade,2018-12-17/2018-12-23,42,1221,8.0,4.25,9768.0
91629816,freqtrade/freqtrade,2018-12-24/2018-12-30,9,1230,42.0,-0.7857142857142857,51660.0
91629816,freqtrade/freqtrade,2018-12-31/2019-01-06,12,1242,9.0,0.33333333333333326,11178.0
91629816,freqtrade/freqtrade,2019-01-07/2019-01-13,16,1258,12.0,0.33333333333333326,15096.0
91629816,freqtrade/freqtrade,2019-01-14/2019-01-20,14,1272,16.0,-0.125,20352.0
91629816,freqtrade/freqtrade,2019-01-21/2019-01-27,9,1281,14.0,-0.3571428571428571,17934.0
91629816,freqtrade/freqtrade,2019-01-28/2019-02-03,9,1290,9.0,0.0,11610.0
91629816,freqtrade/freqtrade,2019-02-04/2019-02-10,7,1297,9.0,-0.2222222222222222,11673.0
91629816,freqtrade/freqtrade,2019-02-11/2019-02-17,5,1302,7.0,-0.2857142857142857,9114.0
91629816,freqtrade/freqtrade,2019-02-18/2019-02-24,8,1310,5.0,0.6000000000000001,6550.0
91629816,freqtrade/freqtrade,2019-02-25/2019-03-03,9,1319,8.0,0.125,10552.0
91629816,freqtrade/freqtrade,2019-03-04/2019-03-10,8,1327,9.0,-0.11111111111111116,11943.0
91629816,freqtrade/freqtrade,2019-03-11/2019-03-17,11,1338,8.0,0.375,10704.0
91629816,freqtrade/freqtrade,2019-03-18/2019-03-24,10,1348,11.0,-0.09090909090909094,14828.0
91629816,freqtrade/freqtrade,2019-03-25/2019-03-31,11,1359,10.0,0.10000000000000009,13590.0
91629816,freqtrade/freqtrade,2019-04-01/2019-04-07,15,1374,11.0,0.36363636363636354,15114.0
91629816,freqtrade/freqtrade,2019-04-08/2019-04-14,25,1399,15.0,0.6666666666666667,20985.0
91629816,freqtrade/freqtrade,2019-04-15/2019-04-21,29,1428,25.0,0.15999999999999992,35700.0
91629816,freqtrade/freqtrade,2019-04-22/2019-04-28,21,1449,29.0,-0.27586206896551724,42021.0
91629816,freqtrade/freqtrade,2019-04-29/2019-05-05,19,1468,21.0,-0.09523809523809523,30828.0
91629816,freqtrade/freqtrade,2019-05-06/2019-05-12,14,1482,19.0,-0.26315789473684215,28158.0
91629816,freqtrade/freqtrade,2019-05-13/2019-05-19,18,1500,14.0,0.2857142857142858,21000.0
101138315,d2l-ai/d2l-zh,2017-08-28/2017-09-03,9,9,,,0.0
101138315,d2l-ai/d2l-zh,2017-09-04/2017-09-10,383,392,9.0,41.55555555555556,3528.0
101138315,d2l-ai/d2l-zh,2017-09-11/2017-09-17,95,487,383.0,-0.7519582245430809,186521.0
101138315,d2l-ai/d2l-zh,2017-09-18/2017-09-24,65,552,95.0,-0.3157894736842105,52440.0
101138315,d2l-ai/d2l-zh,2017-09-25/2017-10-01,41,593,65.0,-0.36923076923076925,38545.0
101138315,d2l-ai/d2l-zh,2017-10-02/2017-10-08,19,612,41.0,-0.5365853658536586,25092.0
101138315,d2l-ai/d2l-zh,2017-10-09/2017-10-15,51,663,19.0,1.6842105263157894,12597.0
101138315,d2l-ai/d2l-zh,2017-10-16/2017-10-22,67,730,51.0,0.3137254901960784,37230.0
101138315,d2l-ai/d2l-zh,2017-10-23/2017-10-29,77,807,67.0,0.14925373134328357,54069.0
101138315,d2l-ai/d2l-zh,2017-10-30/2017-11-05,59,866,77.0,-0.23376623376623373,66682.0
101138315,d2l-ai/d2l-zh,2017-11-06/2017-11-12,55,921,59.0,-0.06779661016949157,54339.0
101138315,d2l-ai/d2l-zh,2017-11-13/2017-11-19,43,964,55.0,-0.21818181818181814,53020.0
101138315,d2l-ai/d2l-zh,2017-11-20/2017-11-26,47,1011,43.0,0.09302325581395343,43473.0
101138315,d2l-ai/d2l-zh,2017-11-27/2017-12-03,64,1075,47.0,0.36170212765957444,50525.0
101138315,d2l-ai/d2l-zh,2017-12-04/2017-12-10,54,1129,64.0,-0.15625,72256.0
101138315,d2l-ai/d2l-zh,2017-12-11/2017-12-17,43,1172,54.0,-0.20370370370370372,63288.0
101138315,d2l-ai/d2l-zh,2017-12-18/2017-12-24,33,1205,43.0,-0.2325581395348837,51815.0
101138315,d2l-ai/d2l-zh,2017-12-25/2017-12-31,46,1251,33.0,0.39393939393939403,41283.0
101138315,d2l-ai/d2l-zh,2018-01-01/2018-01-07,36,1287,46.0,-0.21739130434782605,59202.0
101138315,d2l-ai/d2l-zh,2018-01-08/2018-01-14,48,1335,36.0,0.33333333333333326,48060.0
101138315,d2l-ai/d2l-zh,2018-01-15/2018-01-21,36,1371,48.0,-0.25,65808.0
101138315,d2l-ai/d2l-zh,2018-01-22/2018-01-28,36,1407,36.0,0.0,50652.0
101138315,d2l-ai/d2l-zh,2018-01-29/2018-02-04,28,1435,36.0,-0.2222222222222222,51660.0
101138315,d2l-ai/d2l-zh,2018-02-05/2018-02-11,52,1487,28.0,0.8571428571428572,41636.0
101138315,d2l-ai/d2l-zh,2018-02-12/2018-02-18,13,1500,52.0,-0.75,78000.0
103633984,goldbergyoni/nodebestpractices,2017-10-16/2017-10-22,3,3,,,0.0
103633984,goldbergyoni/nodebestpractices,2017-10-23/2017-10-29,123,126,3.0,40.0,378.0
103633984,goldbergyoni/nodebestpractices,2017-10-30/2017-11-05,1352,1478,123.0,9.991869918699187,181794.0
103633984,goldbergyoni/nodebestpractices,2017-11-06/2017-11-12,22,1500,1352.0,-0.9837278106508875,2028000.0
107111421,thedaviddias/Front-End-Checklist,2017-10-16/2017-10-22,1500,1500,,,0.0
109343098,serhii-londar/open-source-mac-os-apps,2017-11-27/2017-12-03,15,15,,,0.0
109343098,serhii-londar/open-source-mac-os-apps,2017-12-04/2017-12-10,49,64,15.0,2.2666666666666666,960.0
109343098,serhii-londar/open-source-mac-os-apps,2017-12-11/2017-12-17,2,66,49.0,-0.9591836734693877,3234.0
109343098,serhii-londar/open-source-mac-os-apps,2017-12-25/2017-12-31,1,67,2.0,-0.5,134.0
109343098,serhii-londar/open-source-mac-os-apps,2018-01-01/2018-01-07,9,76,1.0,8.0,76.0
109343098,serhii-londar/open-source-mac-os-apps,2018-01-08/2018-01-14,1,77,9.0,-0.8888888888888888,693.0
109343098,serhii-londar/open-source-mac-os-apps,2018-01-15/2018-01-21,5,82,1.0,4.0,82.0
109343098,serhii-londar/open-source-mac-os-apps,2018-01-22/2018-01-28,1,83,5.0,-0.8,415.0
109343098,serhii-londar/open-source-mac-os-apps,2018-01-29/2018-02-04,3,86,1.0,2.0,86.0
109343098,serhii-londar/open-source-mac-os-apps,2018-02-05/2018-02-11,2,88,3.0,-0.33333333333333337,264.0
109343098,serhii-londar/open-source-mac-os-apps,2018-02-12/2018-02-18,5,93,2.0,1.5,186.0
109343098,serhii-londar/open-source-mac-os-apps,2018-02-19/2018-02-25,3,96,5.0,-0.4,480.0
109343098,serhii-londar/open-source-mac-os-apps,2018-02-26/2018-03-04,3,99,3.0,0.0,297.0
109343098,serhii-londar/open-source-mac-os-apps,2018-03-05/2018-03-11,1,100,3.0,-0.6666666666666667,300.0
109343098,serhii-londar/open-source-mac-os-apps,2018-03-12/2018-03-18,3,103,1.0,2.0,103.0
109343098,serhii-londar/open-source-mac-os-apps,2018-03-26/2018-04-01,3,106,3.0,0.0,318.0
109343098,serhii-londar/open-source-mac-os-apps,2018-04-02/2018-04-08,122,228,3.0,39.666666666666664,684.0
109343098,serhii-londar/open-source-mac-os-apps,2018-04-09/2018-04-15,1272,1500,122.0,9.426229508196721,183000.0
110058856,LeCoupa/awesome-cheatsheets,2017-11-06/2017-11-12,8,8,,,0.0
110058856,LeCoupa/awesome-cheatsheets,2017-11-13/2017-11-19,5,13,8.0,-0.375,104.0
110058856,LeCoupa/awesome-cheatsheets,2017-11-20/2017-11-26,4,17,5.0,-0.19999999999999996,85.0
110058856,LeCoupa/awesome-cheatsheets,2017-11-27/2017-12-03,2,19,4.0,-0.5,76.0
