repo_id,repo_full_name,date,daily_new_stars,cumulative_stars,daily_growth_rate
63476337,TheAlgorithms/Python,2016-09-01,3,282,-0.5
63476337,TheAlgorithms/Python,2016-09-02,1,283,-0.6666666666666667
63476337,TheAlgorithms/Python,2016-09-03,1,284,0.0
63476337,TheAlgorithms/Python,2016-09-04,2,286,1.0
63476337,TheAlgorithms/Python,2016-09-05,5,291,1.5
63476337,TheAlgorithms/Python,2016-09-06,14,305,1.7999999999999998
63476337,TheAlgorithms/Python,2016-09-07,2,307,-0.8571428571428572
63476337,TheAlgorithms/Python,2016-09-08,3,310,0.5
63476337,TheAlgorithms/Python,2016-09-09,1,311,-0.6666666666666667
63476337,TheAlgorithms/Python,2016-09-10,2,313,1.0
63476337,TheAlgorithms/Python,2016-09-13,2,315,0.0
63476337,TheAlgorithms/Python,2016-09-14,2,317,0.0
63476337,TheAlgorithms/Python,2016-09-15,2,319,0.0
63476337,TheAlgorithms/Python,2016-09-16,2,321,0.0
63476337,TheAlgorithms/Python,2016-09-17,1,322,-0.5
63476337,TheAlgorithms/Python,2016-09-19,3,325,2.0
63476337,TheAlgorithms/Python,2016-09-20,2,327,-0.33333333333333337
63476337,TheAlgorithms/Python,2016-09-21,3,330,0.5
63476337,TheAlgorithms/Python,2016-09-22,1,331,-0.6666666666666667
63476337,TheAlgorithms/Python,2016-09-23,1,332,0.0
63476337,TheAlgorithms/Python,2016-09-24,1,333,0.0
63476337,TheAlgorithms/Python,2016-09-25,1,334,0.0
63476337,TheAlgorithms/Python,2016-09-26,5,339,4.0
63476337,TheAlgorithms/Python,2016-09-27,2,341,-0.6
63476337,TheAlgorithms/Python,2016-09-28,4,345,1.0
63476337,TheAlgorithms/Python,2016-09-29,1,346,-0.75
63476337,TheAlgorithms/Python,2016-09-30,2,348,1.0
63476337,TheAlgorithms/Python,2016-10-03,1,349,-0.5
63476337,TheAlgorithms/Python,2016-10-04,4,353,3.0
63476337,TheAlgorithms/Python,2016-10-05,9,362,1.25
63476337,TheAlgorithms/Python,2016-10-07,3,365,-0.6666666666666667
63476337,TheAlgorithms/Python,2016-10-08,3,368,0.0
63476337,TheAlgorithms/Python,2016-10-11,1,369,-0.6666666666666667
63476337,TheAlgorithms/Python,2016-10-12,3,372,2.0
63476337,TheAlgorithms/Python,2016-10-13,4,376,0.33333333333333326
63476337,TheAlgorithms/Python,2016-10-14,3,379,-0.25
63476337,TheAlgorithms/Python,2016-10-15,3,382,0.0
63476337,TheAlgorithms/Python,2016-10-16,1,383,-0.6666666666666667
63476337,TheAlgorithms/Python,2016-10-17,2,385,1.0
63476337,TheAlgorithms/Python,2016-10-18,2,387,0.0
63476337,TheAlgorithms/Python,2016-10-19,1,388,-0.5
63476337,TheAlgorithms/Python,2016-10-20,2,390,1.0
63476337,TheAlgorithms/Python,2016-10-21,4,394,1.0
63476337,TheAlgorithms/Python,2016-10-22,1,395,-0.75
63476337,TheAlgorithms/Python,2016-10-23,2,397,1.0
63476337,TheAlgorithms/Python,2016-10-24,1,398,-0.5
63476337,TheAlgorithms/Python,2016-10-25,2,400,1.0
63476337,TheAlgorithms/Python,2016-10-26,2,402,0.0
63476337,TheAlgorithms/Python,2016-10-27,2,404,0.0
63476337,TheAlgorithms/Python,2016-10-28,4,408,1.0
63476337,TheAlgorithms/Python,2016-10-29,2,410,-0.5
63476337,TheAlgorithms/Python,2016-10-30,1,411,-0.5
63476337,TheAlgorithms/Python,2016-11-01,3,414,2.0
63476337,TheAlgorithms/Python,2016-11-02,5,419,0.6666666666666667
63476337,TheAlgorithms/Python,2016-11-03,2,421,-0.6
63476337,TheAlgorithms/Python,2016-11-04,5,426,1.5
63476337,TheAlgorithms/Python,2016-11-06,2,428,-0.6
63476337,TheAlgorithms/Python,2016-11-07,2,430,0.0
63476337,TheAlgorithms/Python,2016-11-08,5,435,1.5
63476337,TheAlgorithms/Python,2016-11-10,1,436,-0.8
63476337,TheAlgorithms/Python,2016-11-11,1,437,0.0
63476337,TheAlgorithms/Python,2016-11-12,3,440,2.0
63476337,TheAlgorithms/Python,2016-11-13,4,444,0.33333333333333326
63476337,TheAlgorithms/Python,2016-11-14,2,446,-0.5
63476337,TheAlgorithms/Python,2016-11-15,1,447,-0.5
63476337,TheAlgorithms/Python,2016-11-16,2,449,1.0
63476337,TheAlgorithms/Python,2016-11-17,2,451,0.0
63476337,TheAlgorithms/Python,2016-11-18,1,452,-0.5
63476337,TheAlgorithms/Python,2016-11-19,1,453,0.0
63476337,TheAlgorithms/Python,2016-11-20,3,456,2.0
63476337,TheAlgorithms/Python,2016-11-21,4,460,0.33333333333333326
63476337,TheAlgorithms/Python,2016-11-22,2,462,-0.5
63476337,TheAlgorithms/Python,2016-11-23,4,466,1.0
63476337,TheAlgorithms/Python,2016-11-24,3,469,-0.25
63476337,TheAlgorithms/Python,2016-11-26,4,473,0.33333333333333326
63476337,TheAlgorithms/Python,2016-11-28,2,475,-0.5
63476337,TheAlgorithms/Python,2016-11-30,5,480,1.5
63476337,TheAlgorithms/Python,2016-12-02,1,481,-0.8
63476337,TheAlgorithms/Python,2016-12-03,2,483,1.0
63476337,TheAlgorithms/Python,2016-12-04,1,484,-0.5
63476337,TheAlgorithms/Python,2016-12-05,2,486,1.0
63476337,TheAlgorithms/Python,2016-12-06,1,487,-0.5
63476337,TheAlgorithms/Python,2016-12-07,1,488,0.0
63476337,TheAlgorithms/Python,2016-12-08,3,491,2.0
63476337,TheAlgorithms/Python,2016-12-09,2,493,-0.33333333333333337
63476337,TheAlgorithms/Python,2016-12-10,1,494,-0.5
63476337,TheAlgorithms/Python,2016-12-11,2,496,1.0
63476337,TheAlgorithms/Python,2016-12-13,4,500,1.0
63476337,TheAlgorithms/Python,2016-12-15,3,503,-0.25
63476337,TheAlgorithms/Python,2016-12-16,2,505,-0.33333333333333337
63476337,TheAlgorithms/Python,2016-12-17,4,509,1.0
63476337,TheAlgorithms/Python,2016-12-18,6,515,0.5
63476337,TheAlgorithms/Python,2016-12-19,2,517,-0.6666666666666667
63476337,TheAlgorithms/Python,2016-12-20,3,520,0.5
63476337,TheAlgorithms/Python,2016-12-21,5,525,0.6666666666666667
63476337,TheAlgorithms/Python,2016-12-22,4,529,-0.19999999999999996
63476337,TheAlgorithms/Python,2016-12-23,6,535,0.5
63476337,TheAlgorithms/Python,2016-12-24,1,536,-0.8333333333333334
63476337,TheAlgorithms/Python,2016-12-25,1,537,0.0
63476337,TheAlgorithms/Python,2016-12-26,1,538,0.0
63476337,TheAlgorithms/Python,2016-12-27,1,539,0.0
63476337,TheAlgorithms/Python,2016-12-28,2,541,1.0
63476337,TheAlgorithms/Python,2016-12-29,2,543,0.0
63476337,TheAlgorithms/Python,2016-12-30,2,545,0.0
63476337,TheAlgorithms/Python,2016-12-31,1,546,-0.5
63476337,TheAlgorithms/Python,2017-01-01,1,547,0.0
63476337,TheAlgorithms/Python,2017-01-02,1,548,0.0
63476337,TheAlgorithms/Python,2017-01-03,2,550,1.0
63476337,TheAlgorithms/Python,2017-01-04,2,552,0.0
63476337,TheAlgorithms/Python,2017-01-05,3,555,0.5
63476337,TheAlgorithms/Python,2017-01-07,2,557,-0.33333333333333337
63476337,TheAlgorithms/Python,2017-01-08,2,559,0.0
63476337,TheAlgorithms/Python,2017-01-09,3,562,0.5
63476337,TheAlgorithms/Python,2017-01-10,4,566,0.33333333333333326
63476337,TheAlgorithms/Python,2017-01-11,2,568,-0.5
63476337,TheAlgorithms/Python,2017-01-12,3,571,0.5
63476337,TheAlgorithms/Python,2017-01-13,3,574,0.0
63476337,TheAlgorithms/Python,2017-01-14,1,575,-0.6666666666666667
63476337,TheAlgorithms/Python,2017-01-15,3,578,2.0
63476337,TheAlgorithms/Python,2017-01-16,1,579,-0.6666666666666667
63476337,TheAlgorithms/Python,2017-01-18,1,580,0.0
63476337,TheAlgorithms/Python,2017-01-19,3,583,2.0
63476337,TheAlgorithms/Python,2017-01-20,2,585,-0.33333333333333337
63476337,TheAlgorithms/Python,2017-01-21,1,586,-0.5
63476337,TheAlgorithms/Python,2017-01-22,2,588,1.0
63476337,TheAlgorithms/Python,2017-01-23,3,591,0.5
63476337,TheAlgorithms/Python,2017-01-25,3,594,0.0
63476337,TheAlgorithms/Python,2017-01-26,3,597,0.0
63476337,TheAlgorithms/Python,2017-01-27,2,599,-0.33333333333333337
63476337,TheAlgorithms/Python,2017-01-28,2,601,0.0
63476337,TheAlgorithms/Python,2017-01-29,2,603,0.0
63476337,TheAlgorithms/Python,2017-01-30,2,605,0.0
63476337,TheAlgorithms/Python,2017-01-31,1,606,-0.5
63476337,TheAlgorithms/Python,2017-02-01,2,608,1.0
63476337,TheAlgorithms/Python,2017-02-02,2,610,0.0
63476337,TheAlgorithms/Python,2017-02-03,1,611,-0.5
63476337,TheAlgorithms/Python,2017-02-04,2,613,1.0
63476337,TheAlgorithms/Python,2017-02-05,1,614,-0.5
63476337,TheAlgorithms/Python,2017-02-06,3,617,2.0
63476337,TheAlgorithms/Python,2017-02-07,1,618,-0.6666666666666667
63476337,TheAlgorithms/Python,2017-02-08,2,620,1.0
63476337,TheAlgorithms/Python,2017-02-09,2,622,0.0
63476337,TheAlgorithms/Python,2017-02-11,1,623,-0.5
63476337,TheAlgorithms/Python,2017-02-12,3,626,2.0
63476337,TheAlgorithms/Python,2017-02-13,5,631,0.6666666666666667
63476337,TheAlgorithms/Python,2017-02-14,1,632,-0.8
63476337,TheAlgorithms/Python,2017-02-15,2,634,1.0
63476337,TheAlgorithms/Python,2017-02-17,1,635,-0.5
63476337,TheAlgorithms/Python,2017-02-18,1,636,0.0
63476337,TheAlgorithms/Python,2017-02-19,3,639,2.0
63476337,TheAlgorithms/Python,2017-02-20,1,640,-0.6666666666666667
63476337,TheAlgorithms/Python,2017-02-21,6,646,5.0
63476337,TheAlgorithms/Python,2017-02-22,3,649,-0.5
63476337,TheAlgorithms/Python,2017-02-23,3,652,0.0
63476337,TheAlgorithms/Python,2017-02-25,3,655,0.0
63476337,TheAlgorithms/Python,2017-02-26,1,656,-0.6666666666666667
63476337,TheAlgorithms/Python,2017-02-27,3,659,2.0
63476337,TheAlgorithms/Python,2017-02-28,1,660,-0.6666666666666667
63476337,TheAlgorithms/Python,2017-03-01,4,664,3.0
63476337,TheAlgorithms/Python,2017-03-02,3,667,-0.25
63476337,TheAlgorithms/Python,2017-03-03,2,669,-0.33333333333333337
63476337,TheAlgorithms/Python,2017-03-04,2,671,0.0
63476337,TheAlgorithms/Python,2017-03-05,2,673,0.0
63476337,TheAlgorithms/Python,2017-03-06,8,681,3.0
63476337,TheAlgorithms/Python,2017-03-07,1,682,-0.875
63476337,TheAlgorithms/Python,2017-03-08,4,686,3.0
63476337,TheAlgorithms/Python,2017-03-09,4,690,0.0
63476337,TheAlgorithms/Python,2017-03-10,4,694,0.0
63476337,TheAlgorithms/Python,2017-03-11,4,698,0.0
63476337,TheAlgorithms/Python,2017-03-12,6,704,0.5
63476337,TheAlgorithms/Python,2017-03-14,7,711,0.16666666666666674
63476337,TheAlgorithms/Python,2017-03-15,10,721,0.4285714285714286
63476337,TheAlgorithms/Python,2017-03-16,4,725,-0.6
63476337,TheAlgorithms/Python,2017-03-17,2,727,-0.5
63476337,TheAlgorithms/Python,2017-03-18,5,732,1.5
63476337,TheAlgorithms/Python,2017-03-19,4,736,-0.19999999999999996
63476337,TheAlgorithms/Python,2017-03-20,3,739,-0.25
63476337,TheAlgorithms/Python,2017-03-21,5,744,0.6666666666666667
63476337,TheAlgorithms/Python,2017-03-22,6,750,0.19999999999999996
63476337,TheAlgorithms/Python,2017-03-23,2,752,-0.6666666666666667
63476337,TheAlgorithms/Python,2017-03-24,2,754,0.0
63476337,TheAlgorithms/Python,2017-03-25,2,756,0.0
63476337,TheAlgorithms/Python,2017-03-26,4,760,1.0
63476337,TheAlgorithms/Python,2017-03-27,1,761,-0.75
63476337,TheAlgorithms/Python,2017-03-28,2,763,1.0
63476337,TheAlgorithms/Python,2017-03-29,7,770,2.5
63476337,TheAlgorithms/Python,2017-03-30,3,773,-0.5714285714285714
63476337,TheAlgorithms/Python,2017-03-31,6,779,1.0
63476337,TheAlgorithms/Python,2017-04-01,3,782,-0.5
63476337,TheAlgorithms/Python,2017-04-02,4,786,0.33333333333333326
63476337,TheAlgorithms/Python,2017-04-03,3,789,-0.25
63476337,TheAlgorithms/Python,2017-04-04,3,792,0.0
63476337,TheAlgorithms/Python,2017-04-05,3,795,0.0
63476337,TheAlgorithms/Python,2017-04-06,3,798,0.0
63476337,TheAlgorithms/Python,2017-04-07,3,801,0.0
63476337,TheAlgorithms/Python,2017-04-08,1,802,-0.6666666666666667
63476337,TheAlgorithms/Python,2017-04-11,4,806,3.0
63476337,TheAlgorithms/Python,2017-04-12,2,808,-0.5
63476337,TheAlgorithms/Python,2017-04-13,4,812,1.0
63476337,TheAlgorithms/Python,2017-04-14,3,815,-0.25
63476337,TheAlgorithms/Python,2017-04-16,2,817,-0.33333333333333337
63476337,TheAlgorithms/Python,2017-04-17,5,822,1.5
63476337,TheAlgorithms/Python,2017-04-18,6,828,0.19999999999999996
63476337,TheAlgorithms/Python,2017-04-19,2,830,-0.6666666666666667
63476337,TheAlgorithms/Python,2017-04-21,7,837,2.5
63476337,TheAlgorithms/Python,2017-04-22,2,839,-0.7142857142857143
63476337,TheAlgorithms/Python,2017-04-23,3,842,0.5
63476337,TheAlgorithms/Python,2017-04-24,3,845,0.0
63476337,TheAlgorithms/Python,2017-04-25,2,847,-0.33333333333333337
63476337,TheAlgorithms/Python,2017-04-26,3,850,0.5
63476337,TheAlgorithms/Python,2017-04-27,6,856,1.0
63476337,TheAlgorithms/Python,2017-04-28,2,858,-0.6666666666666667
63476337,TheAlgorithms/Python,2017-04-29,1,859,-0.5
63476337,TheAlgorithms/Python,2017-05-01,7,866,6.0
63476337,TheAlgorithms/Python,2017-05-02,5,871,-0.2857142857142857
63476337,TheAlgorithms/Python,2017-05-03,3,874,-0.4
63476337,TheAlgorithms/Python,2017-05-04,3,877,0.0
63476337,TheAlgorithms/Python,2017-05-05,5,882,0.6666666666666667
63476337,TheAlgorithms/Python,2017-05-06,2,884,-0.6
63476337,TheAlgorithms/Python,2017-05-07,2,886,0.0
63476337,TheAlgorithms/Python,2017-05-08,4,890,1.0
63476337,TheAlgorithms/Python,2017-05-10,5,895,0.25
63476337,TheAlgorithms/Python,2017-05-11,3,898,-0.4
63476337,TheAlgorithms/Python,2017-05-12,1,899,-0.6666666666666667
63476337,TheAlgorithms/Python,2017-05-13,2,901,1.0
63476337,TheAlgorithms/Python,2017-05-14,2,903,0.0
63476337,TheAlgorithms/Python,2017-05-15,2,905,0.0
63476337,TheAlgorithms/Python,2017-05-16,4,909,1.0
63476337,TheAlgorithms/Python,2017-05-17,1,910,-0.75
63476337,TheAlgorithms/Python,2017-05-18,5,915,4.0
63476337,TheAlgorithms/Python,2017-05-19,4,919,-0.19999999999999996
63476337,TheAlgorithms/Python,2017-05-21,5,924,0.25
63476337,TheAlgorithms/Python,2017-05-22,4,928,-0.19999999999999996
63476337,TheAlgorithms/Python,2017-05-23,4,932,0.0
63476337,TheAlgorithms/Python,2017-05-24,2,934,-0.5
63476337,TheAlgorithms/Python,2017-05-25,5,939,1.5
63476337,TheAlgorithms/Python,2017-05-26,1,940,-0.8
63476337,TheAlgorithms/Python,2017-05-27,5,945,4.0
63476337,TheAlgorithms/Python,2017-05-28,2,947,-0.6
63476337,TheAlgorithms/Python,2017-05-29,4,951,1.0
63476337,TheAlgorithms/Python,2017-05-30,6,957,0.5
63476337,TheAlgorithms/Python,2017-05-31,3,960,-0.5
63476337,TheAlgorithms/Python,2017-06-01,4,964,0.33333333333333326
63476337,TheAlgorithms/Python,2017-06-02,4,968,0.0
63476337,TheAlgorithms/Python,2017-06-03,1,969,-0.75
63476337,TheAlgorithms/Python,2017-06-04,5,974,4.0
63476337,TheAlgorithms/Python,2017-06-05,7,981,0.3999999999999999
63476337,TheAlgorithms/Python,2017-06-06,7,988,0.0
63476337,TheAlgorithms/Python,2017-06-07,7,995,0.0
63476337,TheAlgorithms/Python,2017-06-09,3,998,-0.5714285714285714
63476337,TheAlgorithms/Python,2017-06-10,3,1001,0.0
63476337,TheAlgorithms/Python,2017-06-11,2,1003,-0.33333333333333337
63476337,TheAlgorithms/Python,2017-06-12,3,1006,0.5
63476337,TheAlgorithms/Python,2017-06-13,1,1007,-0.6666666666666667
63476337,TheAlgorithms/Python,2017-06-14,4,1011,3.0
63476337,TheAlgorithms/Python,2017-06-15,4,1015,0.0
63476337,TheAlgorithms/Python,2017-06-16,5,1020,0.25
63476337,TheAlgorithms/Python,2017-06-17,3,1023,-0.4
63476337,TheAlgorithms/Python,2017-06-18,2,1025,-0.33333333333333337
63476337,TheAlgorithms/Python,2017-06-19,3,1028,0.5
63476337,TheAlgorithms/Python,2017-06-20,3,1031,0.0
63476337,TheAlgorithms/Python,2017-06-21,6,1037,1.0
63476337,TheAlgorithms/Python,2017-06-22,9,1046,0.5
63476337,TheAlgorithms/Python,2017-06-23,9,1055,0.0
63476337,TheAlgorithms/Python,2017-06-24,1,1056,-0.8888888888888888
63476337,TheAlgorithms/Python,2017-06-25,4,1060,3.0
63476337,TheAlgorithms/Python,2017-06-26,3,1063,-0.25
63476337,TheAlgorithms/Python,2017-06-27,1,1064,-0.6666666666666667
63476337,TheAlgorithms/Python,2017-06-28,6,1070,5.0
63476337,TheAlgorithms/Python,2017-06-29,4,1074,-0.33333333333333337
63476337,TheAlgorithms/Python,2017-06-30,1,1075,-0.75
63476337,TheAlgorithms/Python,2017-07-01,3,1078,2.0
63476337,TheAlgorithms/Python,2017-07-02,2,1080,-0.33333333333333337
63476337,TheAlgorithms/Python,2017-07-03,3,1083,0.5
63476337,TheAlgorithms/Python,2017-07-04,6,1089,1.0
63476337,TheAlgorithms/Python,2017-07-05,7,1096,0.16666666666666674
63476337,TheAlgorithms/Python,2017-07-06,3,1099,-0.5714285714285714
63476337,TheAlgorithms/Python,2017-07-07,4,1103,0.33333333333333326
63476337,TheAlgorithms/Python,2017-07-08,3,1106,-0.25
63476337,TheAlgorithms/Python,2017-07-09,1,1107,-0.6666666666666667
63476337,TheAlgorithms/Python,2017-07-10,6,1113,5.0
63476337,TheAlgorithms/Python,2017-07-11,7,1120,0.16666666666666674
63476337,TheAlgorithms/Python,2017-07-12,4,1124,-0.4285714285714286
63476337,TheAlgorithms/Python,2017-07-13,6,1130,0.5
63476337,TheAlgorithms/Python,2017-07-14,4,1134,-0.33333333333333337
63476337,TheAlgorithms/Python,2017-07-15,1,1135,-0.75
63476337,TheAlgorithms/Python,2017-07-16,4,1139,3.0
63476337,TheAlgorithms/Python,2017-07-17,4,1143,0.0
63476337,TheAlgorithms/Python,2017-07-18,4,1147,0.0
63476337,TheAlgorithms/Python,2017-07-19,3,1150,-0.25
63476337,TheAlgorithms/Python,2017-07-20,4,1154,0.33333333333333326
63476337,TheAlgorithms/Python,2017-07-21,3,1157,-0.25
63476337,TheAlgorithms/Python,2017-07-22,3,1160,0.0
63476337,TheAlgorithms/Python,2017-07-23,2,1162,-0.33333333333333337
63476337,TheAlgorithms/Python,2017-07-24,2,1164,0.0
63476337,TheAlgorithms/Python,2017-07-25,1,1165,-0.5
63476337,TheAlgorithms/Python,2017-07-26,4,1169,3.0
63476337,TheAlgorithms/Python,2017-07-27,6,1175,0.5
63476337,TheAlgorithms/Python,2017-07-28,5,1180,-0.16666666666666663
63476337,TheAlgorithms/Python,2017-07-29,5,1185,0.0
63476337,TheAlgorithms/Python,2017-07-30,2,1187,-0.6
63476337,TheAlgorithms/Python,2017-07-31,7,1194,2.5
63476337,TheAlgorithms/Python,2017-08-01,2,1196,-0.7142857142857143
63476337,TheAlgorithms/Python,2017-08-02,4,1200,1.0
63476337,TheAlgorithms/Python,2017-08-03,9,1209,1.25
63476337,TheAlgorithms/Python,2017-08-04,5,1214,-0.4444444444444444
63476337,TheAlgorithms/Python,2017-08-05,6,1220,0.19999999999999996
63476337,TheAlgorithms/Python,2017-08-06,4,1224,-0.33333333333333337
63476337,TheAlgorithms/Python,2017-08-07,9,1233,1.25
63476337,TheAlgorithms/Python,2017-08-08,6,1239,-0.33333333333333337
63476337,TheAlgorithms/Python,2017-08-09,5,1244,-0.16666666666666663
63476337,TheAlgorithms/Python,2017-08-10,3,1247,-0.4
63476337,TheAlgorithms/Python,2017-08-11,7,1254,1.3333333333333335
63476337,TheAlgorithms/Python,2017-08-12,9,1263,0.2857142857142858
63476337,TheAlgorithms/Python,2017-08-13,1,1264,-0.8888888888888888
63476337,TheAlgorithms/Python,2017-08-14,5,1269,4.0
63476337,TheAlgorithms/Python,2017-08-15,8,1277,0.6000000000000001
63476337,TheAlgorithms/Python,2017-08-16,8,1285,0.0
63476337,TheAlgorithms/Python,2017-08-17,6,1291,-0.25
63476337,TheAlgorithms/Python,2017-08-18,2,1293,-0.6666666666666667
63476337,TheAlgorithms/Python,2017-08-19,4,1297,1.0
63476337,TheAlgorithms/Python,2017-08-20,5,1302,0.25
63476337,TheAlgorithms/Python,2017-08-21,10,1312,1.0
63476337,TheAlgorithms/Python,2017-08-22,3,1315,-0.7
63476337,TheAlgorithms/Python,2017-08-23,7,1322,1.3333333333333335
63476337,TheAlgorithms/Python,2017-08-24,6,1328,-0.1428571428571429
63476337,TheAlgorithms/Python,2017-08-26,4,1332,-0.33333333333333337
63476337,TheAlgorithms/Python,2017-08-27,6,1338,0.5
63476337,TheAlgorithms/Python,2017-08-28,6,1344,0.0
63476337,TheAlgorithms/Python,2017-08-29,8,1352,0.33333333333333326
63476337,TheAlgorithms/Python,2017-08-30,6,1358,-0.25
63476337,TheAlgorithms/Python,2017-08-31,6,1364,0.0
63476337,TheAlgorithms/Python,2017-09-01,3,1367,-0.5
63476337,TheAlgorithms/Python,2017-09-03,5,1372,0.6666666666666667
63476337,TheAlgorithms/Python,2017-09-04,5,1377,0.0
63476337,TheAlgorithms/Python,2017-09-05,2,1379,-0.6
63476337,TheAlgorithms/Python,2017-09-06,9,1388,3.5
63476337,TheAlgorithms/Python,2017-09-07,5,1393,-0.4444444444444444
63476337,TheAlgorithms/Python,2017-09-08,10,1403,1.0
63476337,TheAlgorithms/Python,2017-09-09,4,1407,-0.6
63476337,TheAlgorithms/Python,2017-09-10,3,1410,-0.25
63476337,TheAlgorithms/Python,2017-09-11,10,1420,2.3333333333333335
63476337,TheAlgorithms/Python,2017-09-12,8,1428,-0.19999999999999996
63476337,TheAlgorithms/Python,2017-09-13,10,1438,0.25
63476337,TheAlgorithms/Python,2017-09-14,2,1440,-0.8
63476337,TheAlgorithms/Python,2017-09-15,5,1445,1.5
63476337,TheAlgorithms/Python,2017-09-16,4,1449,-0.19999999999999996
63476337,TheAlgorithms/Python,2017-09-17,6,1455,0.5
63476337,TheAlgorithms/Python,2017-09-18,1,1456,-0.8333333333333334
63476337,TheAlgorithms/Python,2017-09-19,6,1462,5.0
63476337,TheAlgorithms/Python,2017-09-20,5,1467,-0.16666666666666663
63476337,TheAlgorithms/Python,2017-09-21,8,1475,0.6000000000000001
63476337,TheAlgorithms/Python,2017-09-22,9,1484,0.125
63476337,TheAlgorithms/Python,2017-09-23,6,1490,-0.33333333333333337
63476337,TheAlgorithms/Python,2017-09-24,2,1492,-0.6666666666666667
63476337,TheAlgorithms/Python,2017-09-25,8,1500,3.0
63537249,react/create-react-app,2016-07-17,1,1,
63537249,react/create-react-app,2016-07-18,2,3,1.0
63537249,react/create-react-app,2016-07-20,1,4,-0.5
63537249,react/create-react-app,2016-07-22,1286,1290,1285.0
63537249,react/create-react-app,2016-07-23,210,1500,-0.8367029548989113
65388917,jakevdp/PythonDataScienceHandbook,2016-08-10,2,2,
65388917,jakevdp/PythonDataScienceHandbook,2016-08-11,4,6,1.0
65388917,jakevdp/PythonDataScienceHandbook,2016-08-12,2,8,-0.5
65388917,jakevdp/PythonDataScienceHandbook,2016-08-14,1,9,-0.5
65388917,jakevdp/PythonDataScienceHandbook,2016-08-15,29,38,28.0
65388917,jakevdp/PythonDataScienceHandbook,2016-08-16,25,63,-0.13793103448275867
65388917,jakevdp/PythonDataScienceHandbook,2016-08-17,40,103,0.6000000000000001
65388917,jakevdp/PythonDataScienceHandbook,2016-08-18,18,121,-0.55
65388917,jakevdp/PythonDataScienceHandbook,2016-08-19,9,130,-0.5
65388917,jakevdp/PythonDataScienceHandbook,2016-08-20,4,134,-0.5555555555555556
65388917,jakevdp/PythonDataScienceHandbook,2016-08-21,3,137,-0.25
65388917,jakevdp/PythonDataScienceHandbook,2016-08-22,2,139,-0.33333333333333337
65388917,jakevdp/PythonDataScienceHandbook,2016-08-23,4,143,1.0
65388917,jakevdp/PythonDataScienceHandbook,2016-08-24,4,147,0.0
65388917,jakevdp/PythonDataScienceHandbook,2016-08-25,3,150,-0.25
65388917,jakevdp/PythonDataScienceHandbook,2016-08-26,5,155,0.6666666666666667
65388917,jakevdp/PythonDataScienceHandbook,2016-08-28,2,157,-0.6
65388917,jakevdp/PythonDataScienceHandbook,2016-08-29,2,159,0.0
65388917,jakevdp/PythonDataScienceHandbook,2016-08-30,3,162,0.5
65388917,jakevdp/PythonDataScienceHandbook,2016-08-31,2,164,-0.33333333333333337
65388917,jakevdp/PythonDataScienceHandbook,2016-09-02,1,165,-0.5
65388917,jakevdp/PythonDataScienceHandbook,2016-09-05,2,167,1.0
65388917,jakevdp/PythonDataScienceHandbook,2016-09-06,1,168,-0.5
65388917,jakevdp/PythonDataScienceHandbook,2016-09-07,2,170,1.0
65388917,jakevdp/PythonDataScienceHandbook,2016-09-09,1,171,-0.5
65388917,jakevdp/PythonDataScienceHandbook,2016-09-10,74,245,73.0
65388917,jakevdp/PythonDataScienceHandbook,2016-09-11,14,259,-0.8108108108108107
65388917,jakevdp/PythonDataScienceHandbook,2016-09-12,18,277,0.2857142857142858
65388917,jakevdp/PythonDataScienceHandbook,2016-09-13,4,281,-0.7777777777777778
65388917,jakevdp/PythonDataScienceHandbook,2016-09-14,4,285,0.0
65388917,jakevdp/PythonDataScienceHandbook,2016-09-15,3,288,-0.25
65388917,jakevdp/PythonDataScienceHandbook,2016-09-16,3,291,0.0
65388917,jakevdp/PythonDataScienceHandbook,2016-09-17,3,294,0.0
65388917,jakevdp/PythonDataScienceHandbook,2016-09-18,3,297,0.0
65388917,jakevdp/PythonDataScienceHandbook,2016-09-19,4,301,0.33333333333333326
65388917,jakevdp/PythonDataScienceHandbook,2016-09-20,5,306,0.25
65388917,jakevdp/PythonDataScienceHandbook,2016-09-23,1,307,-0.8
65388917,jakevdp/PythonDataScienceHandbook,2016-09-24,1,308,0.0
65388917,jakevdp/PythonDataScienceHandbook,2016-09-25,2,310,1.0
65388917,jakevdp/PythonDataScienceHandbook,2016-09-26,1,311,-0.5
65388917,jakevdp/PythonDataScienceHandbook,2016-09-27,3,314,2.0
65388917,jakevdp/PythonDataScienceHandbook,2016-09-28,2,316,-0.33333333333333337
65388917,jakevdp/PythonDataScienceHandbook,2016-09-30,1,317,-0.5
65388917,jakevdp/PythonDataScienceHandbook,2016-10-01,1,318,0.0
65388917,jakevdp/PythonDataScienceHandbook,2016-10-03,1,319,0.0
65388917,jakevdp/PythonDataScienceHandbook,2016-10-04,2,321,1.0
65388917,jakevdp/PythonDataScienceHandbook,2016-10-05,1,322,-0.5
65388917,jakevdp/PythonDataScienceHandbook,2016-10-06,1,323,0.0
65388917,jakevdp/PythonDataScienceHandbook,2016-10-09,1,324,0.0
65388917,jakevdp/PythonDataScienceHandbook,2016-10-10,2,326,1.0
65388917,jakevdp/PythonDataScienceHandbook,2016-10-12,2,328,0.0
65388917,jakevdp/PythonDataScienceHandbook,2016-10-14,1,329,-0.5
