model,parameters_json,rank_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,mean_test_pr_auc,std_test_pr_auc,mean_test_accuracy,mean_test_balanced_accuracy,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_mcc,mean_test_cohen_kappa,mean_test_neg_log_loss,mean_fit_time,std_fit_time,param_model__strategy,param_model__C,param_model__penalty,param_model__kernel,param_model__gamma,param_model__criterion,param_model__max_depth,param_model__min_samples_leaf,param_model__max_features,param_model__n_estimators,param_model__n_neighbors,param_model__p,param_model__weights,param_model__learning_rate,param_model__subsample,param_model__colsample_bytree,param_model__reg_lambda
xgboost,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.05278783142566681,0.012970399856567384,0.003892068624340472,,,,,,,2,,,100.0,,,,0.1,0.8,0.8,1.0
xgboost,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0}",49,0.9916666666666666,0.016666666666666698,0.9833333333333332,0.03333333333333335,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.05519368462264538,0.009373617172241212,0.0022099426761469864,,,,,,,2,,,100.0,,,,0.1,1.0,0.8,1.0
xgboost,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.053185288608074185,0.012552785873413085,0.006246742641725038,,,,,,,2,,,100.0,,,,0.1,0.8,0.8,5.0
xgboost,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.054768601432442665,0.016027498245239257,0.0066737445809816704,,,,,,,2,,,100.0,,,,0.1,1.0,0.8,5.0
xgboost,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.05232499539852142,0.027694320678710936,0.006789008846450937,,,,,,,2,,,300.0,,,,0.1,0.8,0.8,1.0
xgboost,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0}",49,0.9916666666666666,0.016666666666666698,0.9833333333333332,0.03333333333333335,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.05519364811480045,0.02578568458557129,0.00701789841928216,,,,,,,2,,,300.0,,,,0.1,1.0,0.8,1.0
xgboost,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.051897140219807625,0.02821774482727051,0.004976180953216305,,,,,,,2,,,300.0,,,,0.1,0.8,0.8,5.0
xgboost,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.0546905167400837,0.02668166160583496,0.0023168949751051463,,,,,,,2,,,300.0,,,,0.1,1.0,0.8,5.0
xgboost,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.05278783142566681,0.013122177124023438,0.00216339635350608,,,,,,,3,,,100.0,,,,0.1,0.8,0.8,1.0
xgboost,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0}",49,0.9916666666666666,0.016666666666666698,0.9833333333333332,0.03333333333333335,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.05519368462264538,0.010490846633911134,0.0031703370099284527,,,,,,,3,,,100.0,,,,0.1,1.0,0.8,1.0
xgboost,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.053185288608074185,0.013178062438964844,0.002647528926937321,,,,,,,3,,,100.0,,,,0.1,0.8,0.8,5.0
xgboost,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.054768601432442665,0.013322591781616211,0.0034120984389076838,,,,,,,3,,,100.0,,,,0.1,1.0,0.8,5.0
xgboost,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.05232499539852142,0.021509218215942382,0.0033303567555532875,,,,,,,3,,,300.0,,,,0.1,0.8,0.8,1.0
xgboost,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0}",49,0.9916666666666666,0.016666666666666698,0.9833333333333332,0.03333333333333335,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.05519364811480045,0.025640535354614257,0.0029853568702382046,,,,,,,3,,,300.0,,,,0.1,1.0,0.8,1.0
xgboost,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.051897140219807625,0.023972177505493165,0.0027019709385741205,,,,,,,3,,,300.0,,,,0.1,0.8,0.8,5.0
xgboost,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.0546905167400837,0.02834005355834961,0.004844493244329298,,,,,,,3,,,300.0,,,,0.1,1.0,0.8,5.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.06680240482091904,0.016377830505371095,0.004726649490250473,,,,,,,2,,,100.0,,,,0.03,0.8,1.0,1.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0}",49,0.9916666666666666,0.016666666666666698,0.9833333333333332,0.03333333333333335,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.07020519003272056,0.011086750030517577,0.0023500284110121337,,,,,,,2,,,100.0,,,,0.03,1.0,1.0,1.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.11899435967206955,0.00987257957458496,0.0018501733474525655,,,,,,,2,,,100.0,,,,0.03,0.8,1.0,5.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0}",49,0.9916666666666666,0.016666666666666698,0.9833333333333332,0.03333333333333335,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.11193076819181443,0.010701370239257813,0.0029150778471316047,,,,,,,2,,,100.0,,,,0.03,1.0,1.0,5.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.047853241488337514,0.028070545196533202,0.005647983868206141,,,,,,,2,,,300.0,,,,0.03,0.8,1.0,1.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0}",49,0.9916666666666666,0.016666666666666698,0.9833333333333332,0.03333333333333335,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.05523393265902996,0.025349950790405272,0.002718622479436637,,,,,,,2,,,300.0,,,,0.03,1.0,1.0,1.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.04786917045712471,0.026976394653320312,0.003072193338299291,,,,,,,2,,,300.0,,,,0.03,0.8,1.0,5.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0}",49,0.9916666666666666,0.016666666666666698,0.9833333333333332,0.03333333333333335,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.05535056218504906,0.029707956314086913,0.005254313238698837,,,,,,,2,,,300.0,,,,0.03,1.0,1.0,5.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.06680240482091904,0.010227155685424805,0.0020954616941380394,,,,,,,3,,,100.0,,,,0.03,0.8,1.0,1.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0}",49,0.9916666666666666,0.016666666666666698,0.9833333333333332,0.03333333333333335,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.07020519003272056,0.012369298934936523,0.0035720587329722297,,,,,,,3,,,100.0,,,,0.03,1.0,1.0,1.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.11899435967206955,0.013699817657470702,0.004853369268973653,,,,,,,3,,,100.0,,,,0.03,0.8,1.0,5.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0}",49,0.9916666666666666,0.016666666666666698,0.9833333333333332,0.03333333333333335,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.11193076819181443,0.014578676223754883,0.004636193511565056,,,,,,,3,,,100.0,,,,0.03,1.0,1.0,5.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.047853241488337514,0.023916959762573242,0.004304198105874847,,,,,,,3,,,300.0,,,,0.03,0.8,1.0,1.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0}",49,0.9916666666666666,0.016666666666666698,0.9833333333333332,0.03333333333333335,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.05523393265902996,0.03146681785583496,0.00714103987450498,,,,,,,3,,,300.0,,,,0.03,1.0,1.0,1.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.04786917045712471,0.0329078197479248,0.005069924802364848,,,,,,,3,,,300.0,,,,0.03,0.8,1.0,5.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0}",49,0.9916666666666666,0.016666666666666698,0.9833333333333332,0.03333333333333335,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.05535056218504906,0.030893278121948243,0.005377946939667138,,,,,,,3,,,300.0,,,,0.03,1.0,1.0,5.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.04688256904482842,0.013115549087524414,0.0057046484768796925,,,,,,,2,,,100.0,,,,0.1,0.8,1.0,1.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0}",49,0.9916666666666666,0.016666666666666698,0.9833333333333332,0.03333333333333335,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.05519368462264538,0.010401391983032226,0.004179522025574448,,,,,,,2,,,100.0,,,,0.1,1.0,1.0,1.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.049882905930280684,0.009624004364013672,0.0018754289556058596,,,,,,,2,,,100.0,,,,0.1,0.8,1.0,5.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 100, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.05503435395658016,0.015292835235595704,0.005449851838878018,,,,,,,2,,,100.0,,,,0.1,1.0,1.0,5.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.046326087415218355,0.022438240051269532,0.0031109061597149545,,,,,,,2,,,300.0,,,,0.1,0.8,1.0,1.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0}",49,0.9916666666666666,0.016666666666666698,0.9833333333333332,0.03333333333333335,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.05519364811480045,0.02245917320251465,0.005218751209940549,,,,,,,2,,,300.0,,,,0.1,1.0,1.0,1.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.04847556762397289,0.027716779708862306,0.009581068553227776,,,,,,,2,,,300.0,,,,0.1,0.8,1.0,5.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.05495509952306747,0.023357582092285157,0.0032828249154258854,,,,,,,2,,,300.0,,,,0.1,1.0,1.0,5.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.04688256904482842,0.00964055061340332,0.0020263329302487375,,,,,,,3,,,100.0,,,,0.1,0.8,1.0,1.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0}",49,0.9916666666666666,0.016666666666666698,0.9833333333333332,0.03333333333333335,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.05519368462264538,0.014010858535766602,0.003702874042421028,,,,,,,3,,,100.0,,,,0.1,1.0,1.0,1.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.049882905930280684,0.0185091495513916,0.0022196651862023157,,,,,,,3,,,100.0,,,,0.1,0.8,1.0,5.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.05503435395658016,0.01020221710205078,0.002554224674479641,,,,,,,3,,,100.0,,,,0.1,1.0,1.0,5.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.046326087415218355,0.024380826950073244,0.004820058005775484,,,,,,,3,,,300.0,,,,0.1,0.8,1.0,1.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0}",49,0.9916666666666666,0.016666666666666698,0.9833333333333332,0.03333333333333335,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.05519364811480045,0.026651382446289062,0.0036131714636494605,,,,,,,3,,,300.0,,,,0.1,1.0,1.0,1.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.04847556762397289,0.028597545623779298,0.003402299864955754,,,,,,,3,,,300.0,,,,0.1,0.8,1.0,5.0
xgboost,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0}",1,1.0,0.0,1.0,0.0,0.9913043478260869,0.9916666666666666,0.9833333333333332,1.0,0.9913043478260869,0.9833333333333332,0.9826415094339623,-0.05495509952306747,0.026693248748779298,0.0025684004795667238,,,,,,,3,,,300.0,,,,0.1,1.0,1.0,5.0
